trial_id,neurons_encoder,latent_dim,neurons_decoder
193,"[320, 160]",64,[160]
194,"[336, 168, 84]",16,[84]
195,"[320, 160, 80]",16,[80]
196,"[320, 160, 80]",16,[80]
197,"[288, 144, 72]",14,[72]
198,"[304, 152, 76]",15,[76]
199,"[304, 152, 76]",15,[76]
200,"[288, 144, 72]",14,[72]
201,"[272, 136, 68]",13,[68]
202,"[272, 136, 68]",13,[68]
203,"[304, 152, 76]",15,[76]
204,"[272, 136, 68]",13,[68]
205,"[272, 136, 68]",13,[68]
206,"[272, 136, 68]",13,[68]
207,"[272, 136, 68]",13,[68]
208,"[272, 136, 68]",13,[68]
209,"[272, 136, 68]",13,[68]
210,"[272, 136, 68]",13,[68]
211,"[272, 136, 68]",13,[68]
212,"[288, 144, 72]",14,[72]
213,"[288, 144, 72]",14,[72]
214,"[288, 144, 72]",14,[72]
215,"[288, 144, 72]",14,[72]
216,"[288, 144, 72]",14,"[72, 144]"
217,"[288, 144, 72]",14,[72]
218,"[288, 144, 72]",14,[72]
219,"[288, 144, 72]",14,[72]
220,"[304, 152, 76]",15,[76]
221,"[304, 152, 76]",15,[76]
222,"[304, 152, 76]",15,[76]
223,"[304, 152, 76]",15,"[76, 152]"
224,"[304, 152, 76]",15,"[76, 152]"
225,"[304, 152, 76]",15,"[76, 152]"
226,"[256, 128, 64]",12,[64]
227,"[256, 128, 64]",12,[64]
228,"[256, 128, 64]",12,[64]
229,"[256, 128, 64]",12,[64]
230,"[256, 128, 64]",12,[64]
231,"[256, 128, 64]",12,[64]
232,"[256, 128, 64]",12,"[64, 128]"
233,"[256, 128, 64]",12,"[64, 128]"
234,"[272, 136, 68]",13,"[68, 136]"
235,"[272, 136, 68]",13,"[68, 136]"
236,"[272, 136, 68]",13,"[68, 136]"
237,"[272, 136, 68]",13,"[68, 136]"
238,"[272, 136, 68]",13,"[68, 136]"
239,"[272, 136, 68]",13,"[68, 136]"
240,"[272, 136, 68]",13,"[68, 136]"
241,"[272, 136, 68]",13,"[68, 136]"
242,"[272, 136, 68]",13,"[68, 136, 272]"
243,"[288, 144, 72]",14,[72]
244,"[768, 384, 192]",70,"[192, 384, 768]"
245,"[608, 304]",156,"[304, 608, 1216]"
246,"[272, 136, 68]",13,[68]
247,"[432, 216, 108]",21,[108]
248,"[768, 384, 192]",70,[192]
249,"[272, 136, 68]",13,[68]
250,"[288, 144, 72]",14,[72]
251,"[432, 216, 108]",21,[108]
252,"[288, 144, 72]",14,[72]
253,"[288, 144, 72]",14,[72]
254,"[288, 144, 72]",14,[72]
255,"[928, 464, 232]",110,[232]
256,"[992, 496, 248]",113,[248]
257,"[256, 128, 64]",12,[64]
258,"[992, 496, 248, 124, 62]",12,[62]
259,"[256, 128, 64]",12,[64]
260,"[992, 496]",227,[496]
261,"[256, 128]",25,[128]
262,"[256, 128, 64, 32, 16]",3,[16]
263,"[544, 272, 136, 68, 34]",6,[34]
264,"[560, 280, 140, 70, 35]",7,"[35, 70, 140, 280, 560]"
265,"[272, 136, 68, 34, 17]",3,[17]
266,"[864, 432, 216]",75,[216]
267,"[864, 432, 216]",107,"[216, 432, 864, 1728, 3456]"
268,"[272, 136, 68]",13,[68]
269,"[560, 280, 140]",28,"[140, 280, 560, 1120, 2240]"
270,"[320, 160, 80]",16,"[80, 160, 320, 640, 1280]"
271,"[320, 160, 80]",16,[80]
272,"[320, 160, 80]",16,[80]
273,"[320, 160, 80]",16,[80]
274,"[288, 144, 72]",14,"[72, 144, 288, 576]"
275,"[288, 144, 72]",14,"[72, 144, 288, 576]"
276,[816],451,"[816, 1632, 3264, 6528]"
277,[688],425,"[688, 1376, 2752, 5504]"
278,[288],153,[288]
279,[288],153,"[288, 576, 1152, 2304]"
280,"[288, 144, 72]",14,[72]
281,"[272, 136, 68]",13,[68]
282,"[704, 352, 176]",67,[176]
283,"[704, 352, 176]",67,[176]
284,"[512, 256, 128]",25,[128]
285,"[816, 408, 204]",104,[204]
286,"[256, 128, 64]",12,[64]
287,"[256, 128, 64]",12,[64]
288,"[256, 128, 64]",12,[64]
289,"[256, 128, 64]",12,[64]
290,"[272, 136, 68]",13,[68]
291,"[272, 136, 68]",13,[68]
292,"[272, 136, 68]",13,[68]
293,"[272, 136, 68]",13,[68]
294,"[272, 136, 68]",13,[68]
295,"[304, 152]",62,[152]
296,"[272, 136]",27,[136]
297,"[304, 152]",62,[152]
298,"[304, 152]",62,[152]
299,"[304, 152, 76]",15,[76]
300,"[304, 152]",62,[152]
301,"[304, 152]",62,[152]
302,"[304, 152, 76]",15,[76]
303,"[304, 152, 76]",15,[76]
304,"[304, 152, 76]",15,[76]
305,"[256, 128, 64]",12,"[64, 128, 256]"
306,"[256, 128, 64]",12,[64]
307,"[256, 128, 64]",12,"[64, 128, 256]"
308,"[256, 128, 64]",12,[64]
309,"[256, 128, 64]",12,[64]
310,"[352, 176, 88, 44]",8,"[44, 88]"
311,"[624, 312, 156, 78]",15,"[78, 156, 312]"
312,"[352, 176, 88, 44]",8,"[44, 88, 176]"
313,"[336, 168, 84, 42]",8,"[42, 84, 168]"
314,"[336, 168, 84, 42, 21]",4,"[21, 42, 84]"
315,"[320, 160, 80, 40]",8,"[40, 80, 160]"
316,"[352, 176, 88, 44, 22]",4,"[22, 44, 88, 176, 352]"
317,"[336, 168, 84, 42]",8,"[42, 84, 168, 336, 672]"
318,"[336, 168, 84, 42, 21]",4,"[21, 42, 84, 168, 336]"
319,"[336, 168, 84, 42, 21]",4,"[21, 42, 84, 168, 336]"
320,"[320, 160, 80, 40, 20]",4,"[20, 40, 80, 160, 320]"
321,"[384, 192, 96]",19,"[96, 192, 384, 768, 1536]"
322,[336],99,"[336, 672, 1344, 2688]"
323,[320],128,"[320, 640, 1280, 2560]"
324,"[320, 160, 80]",16,[80]
325,"[320, 160, 80]",16,[80]
326,"[304, 152, 76]",15,[76]
327,"[320, 160, 80]",16,[80]
328,"[928, 464, 232]",110,[232]
329,"[928, 464, 232]",110,[232]
330,"[944, 472, 236]",111,[236]
331,"[432, 216, 108]",53,[108]
332,"[512, 256, 128]",57,[128]
333,"[512, 256, 128]",57,[128]
334,"[432, 216, 108]",53,[108]
335,"[656, 328, 164]",64,[164]
336,"[576, 288, 144]",60,[144]
337,"[592, 296, 148]",61,[148]
338,"[656, 328, 164]",64,[164]
339,"[384, 192, 96]",19,[96]
340,"[672, 336, 168]",65,[168]
341,"[384, 192, 96]",19,[96]
342,"[384, 192, 96]",19,[96]
343,"[464, 232, 116]",23,[116]
344,"[624, 312, 156]",63,[156]
345,"[384, 192, 96]",19,[96]
346,"[384, 192, 96]",19,[96]
347,"[736, 368, 184]",68,[184]
348,"[624, 312, 156]",63,[156]
349,"[544, 272, 136]",27,[136]
350,"[416, 208, 104]",20,[104]
351,"[416, 208, 104]",20,[104]
352,"[496, 248, 124]",24,[124]
353,"[528, 264, 132]",26,[132]
354,"[416, 208, 104]",20,[104]
355,"[368, 184, 92]",18,[92]
356,"[368, 184, 92]",18,[92]
357,"[416, 208, 104]",20,[104]
358,"[368, 184, 92]",18,[92]
359,[416],243,"[416, 832, 1664, 3328]"
360,"[400, 200, 100]",20,[100]
361,"[384, 192, 96]",19,[96]
362,"[400, 200, 100]",20,[100]
363,"[400, 200, 100]",20,[100]
364,"[400, 200, 100]",20,[100]
365,"[400, 200, 100]",20,[100]
366,"[416, 208, 104]",20,[104]
367,"[400, 200, 100]",20,[100]
368,"[368, 184, 92]",18,[92]
369,"[368, 184, 92]",18,[92]
370,"[352, 176, 88]",17,[88]
371,"[368, 184, 92]",18,[92]
372,"[368, 184]",36,[184]
373,"[368, 184]",36,[184]
374,"[368, 184]",36,[184]
375,[384],172,"[384, 768, 1536, 3072]"
376,"[368, 184]",36,"[184, 368, 736, 1472]"
377,"[384, 192, 96, 48]",9,"[48, 96, 192, 384]"
378,[384],172,"[384, 768, 1536, 3072]"
379,[384],172,[384]
380,"[384, 192, 96, 48]",9,"[48, 96, 192, 384]"
381,[384],172,"[384, 768, 1536, 3072]"
382,"[352, 176, 88]",17,[88]
383,"[352, 176, 88]",17,[88]
384,"[416, 208, 104]",20,[104]
385,"[352, 176, 88]",17,[88]
386,"[416, 208, 104]",20,[104]
387,"[416, 208, 104]",20,[104]
388,"[416, 208, 104]",20,[104]
389,"[416, 208, 104]",20,[104]
390,"[416, 208, 104]",20,[104]
391,"[416, 208, 104]",20,[104]
392,"[400, 200, 100]",20,[100]
393,"[400, 200, 100]",20,"[100, 200, 400]"
394,"[400, 200, 100]",20,[100]
395,"[400, 200, 100]",20,[100]
396,"[400, 200, 100]",20,[100]
397,"[400, 200, 100]",20,[100]
398,"[352, 176, 88]",17,[88]
399,"[352, 176, 88, 44, 22]",4,"[22, 44, 88, 176, 352]"
400,"[448, 224, 112, 56]",11,"[56, 112]"
401,"[784, 392, 196, 98, 49]",9,"[49, 98]"
402,"[352, 176, 88]",17,"[88, 176]"
403,"[368, 184, 92, 46, 23]",4,"[23, 46]"
404,"[784, 392, 196]",71,"[196, 392, 784, 1568, 3136]"
405,"[448, 224, 112, 56]",11,"[56, 112, 224, 448, 896]"
406,"[352, 176, 88, 44]",8,"[44, 88, 176, 352, 704]"
407,"[368, 184, 92, 46, 23]",4,"[23, 46, 92, 184, 368]"
408,"[352, 176, 88, 44]",8,[44]
409,"[1008, 504, 252, 126]",25,"[126, 252, 504, 1008, 2016]"
410,"[848, 424, 212]",106,"[212, 424, 848]"
411,"[960, 480, 240]",112,"[240, 480, 960]"
412,"[848, 424, 212]",106,"[212, 424, 848]"
413,"[1008, 504, 252]",82,"[252, 504, 1008]"
414,"[384, 192, 96]",19,"[96, 192, 384]"
415,"[752, 376, 188]",69,[188]
416,"[384, 192, 96]",19,[96]
417,"[720, 360]",200,[360]
418,"[880, 440]",216,[440]
419,"[336, 168]",65,[168]
420,"[752, 376]",203,[376]
421,"[720, 360]",136,[360]
422,"[880, 440]",216,[440]
423,"[880, 440, 220]",108,[220]
424,"[336, 168, 84]",16,[84]
425,"[432, 216, 108]",21,[108]
426,"[336, 168, 84]",16,[84]
427,"[432, 216, 108]",21,[108]
428,"[432, 216, 108]",21,[108]
