number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
579,-0.42319059984907814,-0.08938190927259848,2024-12-23 11:02:23.890328,2024-12-23 11:02:28.177106,0 days 00:00:04.286778,0.02244930386050125,128,0.1,384,100,1.611775865941497e-06,19,6.174923846920328e-05,2,3,adam,"{'neurons_per_layer_encoder': [384, 192, 96], 'neurons_per_layer_decoder': [96, 192]}",384,"[96, 192]","[384, 192, 96]",[-0.42319059984907814],[-0.08938190927259848],-1.2744607407187705,COMPLETE
580,-0.6619793177881621,0.021757359218550487,2024-12-23 11:02:24.006867,2024-12-23 11:02:27.847352,0 days 00:00:03.840485,0.022220570943569357,128,0.1,384,100,2.573396235227926e-06,19,0.004015337892447533,1,3,adadelta,"{'neurons_per_layer_encoder': [384, 192, 96], 'neurons_per_layer_decoder': [96]}",384,[96],"[384, 192, 96]",[-0.6619793177881621],[0.021757359218550487],0.09486095644649506,COMPLETE
581,-0.8500405942274452,-0.0026464691706604704,2024-12-23 11:02:25.533861,2024-12-23 11:02:27.793826,0 days 00:00:02.259965,0.022021106765788747,128,0.1,384,100,1.0897243423674673e-05,38,1.0517190992476018e-05,2,2,adadelta,"{'neurons_per_layer_encoder': [384, 192], 'neurons_per_layer_decoder': [192, 384]}",384,"[192, 384]","[384, 192]",[-0.8500405942274452],[-0.0026464691706604704],0.17256518417778627,COMPLETE
582,-1.199376326687284,-0.14982940438408288,2024-12-23 11:02:26.268235,2024-12-23 11:02:28.535489,0 days 00:00:02.267254,0.022323991445906667,72,0.1,816,100,2.6210262311027068e-05,177,0.004176305404293415,2,2,adadelta,"{'neurons_per_layer_encoder': [816, 408], 'neurons_per_layer_decoder': [408, 816]}",816,"[408, 816]","[816, 408]",[-1.199376326687284],[-0.14982940438408288],0.27285402969178024,COMPLETE
583,-1.4872047046669645,-0.04882183810949203,2024-12-23 11:02:26.766490,2024-12-23 11:02:29.054171,0 days 00:00:02.287681,0.05968850309960765,72,0.1,720,100,1.2735075755485102e-05,136,0.004345853851353733,2,2,adadelta,"{'neurons_per_layer_encoder': [720, 360], 'neurons_per_layer_decoder': [360, 720]}",720,"[360, 720]","[720, 360]",[-1.4872047046669645],[-0.04882183810949203],0.11755637033671157,COMPLETE
584,-1.0327186332809428,0.002724046856634521,2024-12-23 11:02:27.800685,2024-12-23 11:02:29.337470,0 days 00:00:01.536785,0.015862324870700453,72,0.1,368,100,3.5410697288798683e-06,18,0.00011525823156520001,3,3,sgd,"{'neurons_per_layer_encoder': [368, 184, 92], 'neurons_per_layer_decoder': [92, 184, 368]}",368,"[92, 184, 368]","[368, 184, 92]",[-1.0327186332809428],[0.002724046856634521],0.15168018376465553,COMPLETE
585,0.10630986909112328,-0.1308696200609043,2024-12-23 11:02:27.856928,2024-12-23 11:02:30.730996,0 days 00:00:02.874068,0.05877481310286692,72,0.1,672,100,3.3749361704051314e-06,33,0.0043988482381908224,1,3,sgd,"{'neurons_per_layer_encoder': [672, 336, 168], 'neurons_per_layer_decoder': [168]}",672,[168],"[672, 336, 168]",[0.10630986909112328],[-0.1308696200609043],-0.34009135651548017,COMPLETE
586,-0.9794378426910528,-0.029235669366532768,2024-12-23 11:02:28.126676,2024-12-23 11:02:29.453000,0 days 00:00:01.326324,0.058967092600770356,104,0.4,352,100,0.00023459940945053657,17,0.004264806967146941,1,3,sgd,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[-0.9794378426910528],[-0.029235669366532768],0.6448198454138371,COMPLETE
587,0.29963022444933995,0.040425519454784675,2024-12-23 11:02:28.184967,2024-12-23 11:02:31.211512,0 days 00:00:03.026545,0.018001600504671967,120,0.30000000000000004,368,100,3.197520577961072e-05,137,0.00426066300952934,1,1,adam,"{'neurons_per_layer_encoder': [368], 'neurons_per_layer_decoder': [368]}",368,[368],[368],[0.29963022444933995],[0.040425519454784675],-0.4764748020723246,COMPLETE
588,0.04877644122577829,0.1874704655969328,2024-12-23 11:02:28.542219,2024-12-23 11:02:31.143484,0 days 00:00:02.601265,0.0593520321485202,48,0.4,352,100,3.425150555437204e-06,134,0.0043087450472084,1,1,sgd,"{'neurons_per_layer_encoder': [352], 'neurons_per_layer_decoder': [352]}",352,[352],[352],[0.04877644122577829],[0.1874704655969328],0.1604075036810672,COMPLETE
589,-0.3735195355665708,0.03736306389306554,2024-12-23 11:02:29.061743,2024-12-23 11:02:31.798320,0 days 00:00:02.736577,0.01613372110416311,104,0.4,448,100,0.00023607619810799967,22,0.006437852719836417,1,3,sgd,"{'neurons_per_layer_encoder': [448, 224, 112], 'neurons_per_layer_decoder': [112]}",448,[112],"[448, 224, 112]",[-0.3735195355665708],[0.03736306389306554],0.7301632200251855,COMPLETE
590,0.38332238458480583,0.1576129826968018,2024-12-23 11:02:29.345418,2024-12-23 11:02:33.004360,0 days 00:00:03.658942,0.018252901501146824,48,0.4,400,100,2.150174223506919e-06,20,0.0006269259896603858,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.38332238458480583],[0.1576129826968018],-0.4913322417515689,COMPLETE
591,0.2300521113600862,0.13450675732913964,2024-12-23 11:02:29.462850,2024-12-23 11:02:31.814660,0 days 00:00:02.351810,0.017958838948667188,48,0.30000000000000004,400,100,2.154318258600462e-06,144,0.006772610369888049,1,1,adam,"{'neurons_per_layer_encoder': [400], 'neurons_per_layer_decoder': [400]}",400,[400],[400],[0.2300521113600862],[0.13450675732913964],-2.4182396584548975,COMPLETE
592,0.37412689495946205,0.14923198586827635,2024-12-23 11:02:30.739152,2024-12-23 11:02:33.981918,0 days 00:00:03.242766,0.018133524609782164,48,0.30000000000000004,400,100,2.038065588601703e-06,144,4.667153438374702e-05,1,1,adam,"{'neurons_per_layer_encoder': [400], 'neurons_per_layer_decoder': [400]}",400,[400],[400],[0.37412689495946205],[0.14923198586827635],-0.1102258293193168,COMPLETE
593,0.28322706845718715,0.12009543818393265,2024-12-23 11:02:31.151449,2024-12-23 11:02:34.345934,0 days 00:00:03.194485,0.028475007589908438,120,0.30000000000000004,400,100,2.083169311571235e-06,20,0.0062341773029184165,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.28322706845718715],[0.12009543818393265],-0.9986580678217389,COMPLETE
594,0.5026349961364807,0.12848866011469962,2024-12-23 11:02:31.219967,2024-12-23 11:02:36.263512,0 days 00:00:05.043545,0.09935183999716084,32,0.30000000000000004,784,100,2.123828699987325e-06,71,0.00017354904376650821,1,3,adam,"{'neurons_per_layer_encoder': [784, 392, 196], 'neurons_per_layer_decoder': [196]}",784,[196],"[784, 392, 196]",[0.5026349961364807],[0.12848866011469962],-0.12699274551639922,COMPLETE
595,0.19523441016287923,-0.015454740805722844,2024-12-23 11:02:31.806079,2024-12-23 11:02:34.938808,0 days 00:00:03.132729,0.019296529194843426,48,0.30000000000000004,400,100,2.273801400273719e-06,20,0.006966012839659095,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.19523441016287923],[-0.015454740805722844],-2.7245370029555436,COMPLETE
596,0.2729288301168521,0.06726338925410125,2024-12-23 11:02:31.823864,2024-12-23 11:02:40.249067,0 days 00:00:08.425203,0.09913017067179289,32,0.30000000000000004,656,100,7.718063194654584e-05,64,0.003281539219642534,4,3,adam,"{'neurons_per_layer_encoder': [656, 328, 164], 'neurons_per_layer_decoder': [164, 328, 656, 1312]}",656,"[164, 328, 656, 1312]","[656, 328, 164]",[0.2729288301168521],[0.06726338925410125],0.48737508840522,COMPLETE
597,0.14628621200616143,0.12636035852185867,2024-12-23 11:02:33.011943,2024-12-23 11:02:37.307612,0 days 00:00:04.295669,0.01954304616938832,32,0.30000000000000004,432,100,7.415560884421767e-05,21,2.097421921157821e-05,1,3,adam,"{'neurons_per_layer_encoder': [432, 216, 108], 'neurons_per_layer_decoder': [108]}",432,[108],"[432, 216, 108]",[0.14628621200616143],[0.12636035852185867],0.5839259238761887,COMPLETE
598,0.23589908963201012,0.00036332195420718527,2024-12-23 11:02:33.989532,2024-12-23 11:02:38.073357,0 days 00:00:04.083825,0.01944896959387637,32,0.30000000000000004,432,100,2.72845155464657e-06,21,0.00327199336721016,4,3,adam,"{'neurons_per_layer_encoder': [432, 216, 108], 'neurons_per_layer_decoder': [108, 216, 432, 864]}",432,"[108, 216, 432, 864]","[432, 216, 108]",[0.23589908963201012],[0.00036332195420718527],-0.5495596105901556,COMPLETE
599,0.6470966213613357,0.3294998101152026,2024-12-23 11:02:34.352565,2024-12-23 11:02:39.838684,0 days 00:00:05.486119,0.01936663175105541,32,0.30000000000000004,432,100,2.5663629621830025e-06,21,0.003574405576778292,3,3,adam,"{'neurons_per_layer_encoder': [432, 216, 108], 'neurons_per_layer_decoder': [108, 216, 432]}",432,"[108, 216, 432]","[432, 216, 108]",[0.6470966213613357],[0.3294998101152026],-0.5349069519170981,COMPLETE
600,0.4129470386758931,0.18503206720793075,2024-12-23 11:02:34.947369,2024-12-23 11:02:40.198118,0 days 00:00:05.250749,0.01955118050796313,56,0.30000000000000004,432,100,2.6717948638296464e-06,21,0.0001722714034446792,3,3,adam,"{'neurons_per_layer_encoder': [432, 216, 108], 'neurons_per_layer_decoder': [108, 216, 432]}",432,"[108, 216, 432]","[432, 216, 108]",[0.4129470386758931],[0.18503206720793075],0.13489219841504654,COMPLETE
601,-1.0049427775138393,0.008083000752818426,2024-12-23 11:02:36.271928,2024-12-23 11:02:39.702038,0 days 00:00:03.430110,0.01961623540324276,32,0.30000000000000004,432,100,2.83902795215476e-06,10,1.9595756499128878e-05,3,4,adam,"{'neurons_per_layer_encoder': [432, 216, 108, 54], 'neurons_per_layer_decoder': [54, 108, 216]}",432,"[54, 108, 216]","[432, 216, 108, 54]",[-1.0049427775138393],[0.008083000752818426],0.12926088174354516,COMPLETE
602,0.17336369442171706,-0.08534813609037095,2024-12-23 11:02:37.315463,2024-12-23 11:02:42.324094,0 days 00:00:05.008631,0.03690678460547246,56,0.1,368,100,0.0001279796393618139,18,0.003411758258989256,3,3,adam,"{'neurons_per_layer_encoder': [368, 184, 92], 'neurons_per_layer_decoder': [92, 184, 368]}",368,"[92, 184, 368]","[368, 184, 92]",[0.17336369442171706],[-0.08534813609037095],-0.01980347745060815,COMPLETE
603,0.4245546846609676,-0.01924960488368921,2024-12-23 11:02:38.080822,2024-12-23 11:02:42.750990,0 days 00:00:04.670168,0.06673391477036549,56,0.1,368,100,2.5206677540893505e-06,18,0.002518535033039321,3,3,adam,"{'neurons_per_layer_encoder': [368, 184, 92], 'neurons_per_layer_decoder': [92, 184, 368]}",368,"[92, 184, 368]","[368, 184, 92]",[0.4245546846609676],[-0.01924960488368921],-2.264801373355295,COMPLETE
604,0.26667401859296747,0.09214219824427217,2024-12-23 11:02:39.710120,2024-12-23 11:02:43.570999,0 days 00:00:03.860879,0.017735379760660048,56,0.1,368,100,0.0001580867853535052,18,0.00258071878611137,1,3,adam,"{'neurons_per_layer_encoder': [368, 184, 92], 'neurons_per_layer_decoder': [92]}",368,[92],"[368, 184, 92]",[0.26667401859296747],[0.09214219824427217],-0.38845579302519045,COMPLETE
605,-1.2689045968132637,-0.01756836972059639,2024-12-23 11:02:39.848324,2024-12-23 11:02:43.186315,0 days 00:00:03.337991,0.08751099694425132,96,0.30000000000000004,624,100,0.0004221378998930719,7,0.003554020772388076,3,5,adadelta,"{'neurons_per_layer_encoder': [624, 312, 156, 78, 39], 'neurons_per_layer_decoder': [39, 78, 156]}",624,"[39, 78, 156]","[624, 312, 156, 78, 39]",[-1.2689045968132637],[-0.01756836972059639],0.8532562741122913,COMPLETE
606,-0.41304155305192203,-0.002550722554831353,2024-12-23 11:02:40.206345,2024-12-23 11:02:45.326843,0 days 00:00:05.120498,0.039442500625808175,96,0.30000000000000004,384,100,3.124489904250082e-06,9,0.002757644630751531,4,4,adadelta,"{'neurons_per_layer_encoder': [384, 192, 96, 48], 'neurons_per_layer_decoder': [48, 96, 192, 384]}",384,"[48, 96, 192, 384]","[384, 192, 96, 48]",[-0.41304155305192203],[-0.002550722554831353],0.4008799036961945,COMPLETE
607,-0.3582153601804974,-0.026568300819306723,2024-12-23 11:02:40.261939,2024-12-23 11:02:44.304753,0 days 00:00:04.042814,0.06795536089959942,56,0.30000000000000004,368,100,3.0974303523158118e-06,9,0.0035910959708670602,1,4,adadelta,"{'neurons_per_layer_encoder': [368, 184, 92, 46], 'neurons_per_layer_decoder': [46]}",368,[46],"[368, 184, 92, 46]",[-0.3582153601804974],[-0.026568300819306723],0.29203967164187405,COMPLETE
608,-0.8121717621418771,0.008108555541650908,2024-12-23 11:02:42.331452,2024-12-23 11:02:44.883901,0 days 00:00:02.552449,0.02463445737532039,96,0.30000000000000004,624,100,3.129584113875702e-06,7,7.334141165843988e-05,1,5,adadelta,"{'neurons_per_layer_encoder': [624, 312, 156, 78, 39], 'neurons_per_layer_decoder': [39]}",624,[39],"[624, 312, 156, 78, 39]",[-0.8121717621418771],[0.008108555541650908],0.2912336722122602,COMPLETE
609,-0.45968515660777687,0.0003822491876922518,2024-12-23 11:02:42.758799,2024-12-23 11:02:46.890975,0 days 00:00:04.132176,0.04467214544825383,104,0.30000000000000004,384,100,2.04717638680427e-05,9,0.009881352045308925,1,4,adadelta,"{'neurons_per_layer_encoder': [384, 192, 96, 48], 'neurons_per_layer_decoder': [48]}",384,[48],"[384, 192, 96, 48]",[-0.45968515660777687],[0.0003822491876922518],0.2798090938102109,COMPLETE
610,-1.5269309980232304,-0.16681137940392743,2024-12-23 11:02:43.193279,2024-12-23 11:02:45.471964,0 days 00:00:02.278685,0.04022615810456811,88,0.30000000000000004,464,100,3.152674573886336e-06,11,0.0008062579453960169,1,4,adadelta,"{'neurons_per_layer_encoder': [464, 232, 116, 58], 'neurons_per_layer_decoder': [58]}",464,[58],"[464, 232, 116, 58]",[-1.5269309980232304],[-0.16681137940392743],0.1766079961544056,COMPLETE
611,-0.4359836435936115,0.036790088853065894,2024-12-23 11:02:43.577746,2024-12-23 11:02:47.697825,0 days 00:00:04.120079,0.07389213935094893,96,0.30000000000000004,496,100,0.0006420299174168664,12,0.005181562813673903,1,4,adadelta,"{'neurons_per_layer_encoder': [496, 248, 124, 62], 'neurons_per_layer_decoder': [62]}",496,[62],"[496, 248, 124, 62]",[-0.4359836435936115],[0.036790088853065894],0.8890687574615567,COMPLETE
612,-0.6620493784303929,-0.07066653714655358,2024-12-23 11:02:44.312143,2024-12-23 11:02:46.344013,0 days 00:00:02.031870,0.04001349329404263,88,0.30000000000000004,976,100,0.0006507424813538153,321,6.909590980123995e-05,1,2,sgd,"{'neurons_per_layer_encoder': [976, 488], 'neurons_per_layer_decoder': [488]}",976,[488],"[976, 488]",[-0.6620493784303929],[-0.07066653714655358],0.9249666602954841,COMPLETE
613,-0.33341317029864914,-0.05295600124241462,2024-12-23 11:02:44.891002,2024-12-23 11:02:49.387085,0 days 00:00:04.496083,0.04945541150422867,88,0.30000000000000004,832,100,0.0007766196958447765,20,0.005692746706862707,4,4,sgd,"{'neurons_per_layer_encoder': [832, 416, 208, 104], 'neurons_per_layer_decoder': [104, 208, 416, 832]}",832,"[104, 208, 416, 832]","[832, 416, 208, 104]",[-0.33341317029864914],[-0.05295600124241462],0.9678804307135901,COMPLETE
614,0.1420920594734627,-0.11331578772723372,2024-12-23 11:02:45.335987,2024-12-23 11:02:48.143427,0 days 00:00:02.807440,0.02646606193614321,88,0.30000000000000004,384,100,3.720748381956834e-06,70,0.005520381067664471,1,2,sgd,"{'neurons_per_layer_encoder': [384, 192], 'neurons_per_layer_decoder': [192]}",384,[192],"[384, 192]",[0.1420920594734627],[-0.11331578772723372],0.2729283663804886,COMPLETE
615,0.45720560809809296,0.25135098518581833,2024-12-23 11:02:45.479858,2024-12-23 11:02:49.203340,0 days 00:00:03.723482,0.04494699307913613,40,0.2,752,100,2.4700788404845987e-06,203,0.009982313903841815,1,2,sgd,"{'neurons_per_layer_encoder': [752, 376], 'neurons_per_layer_decoder': [376]}",752,[376],"[752, 376]",[0.45720560809809296],[0.25135098518581833],0.07364776611874611,COMPLETE
616,0.285330825321335,0.039880540804029474,2024-12-23 11:02:46.351378,2024-12-23 11:02:50.457351,0 days 00:00:04.105973,0.04977516037245488,112,0.2,416,100,1.8103332080523075e-06,20,0.005161599449430812,1,3,adam,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[0.285330825321335],[0.039880540804029474],-2.127739757475012,COMPLETE
617,0.15056854019210897,0.044139767692207066,2024-12-23 11:02:46.899343,2024-12-23 11:02:51.624953,0 days 00:00:04.725610,0.05494506172762247,120,0.2,848,100,0.00011156690999661331,106,0.0053117277320912535,1,3,adam,"{'neurons_per_layer_encoder': [848, 424, 212], 'neurons_per_layer_decoder': [212]}",848,[212],"[848, 424, 212]",[0.15056854019210897],[0.044139767692207066],0.22182223159854636,COMPLETE
618,0.3019922795098997,0.10072809941951855,2024-12-23 11:02:47.705981,2024-12-23 11:02:51.911469,0 days 00:00:04.205488,0.18272197204014687,120,0.2,416,100,1.7648715128994732e-06,20,0.004809122493922733,1,3,adam,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[0.3019922795098997],[0.10072809941951855],-1.346749624582885,COMPLETE
619,0.15827382256257783,-0.034376514933561975,2024-12-23 11:02:48.151420,2024-12-23 11:02:51.238746,0 days 00:00:03.087326,0.04969920791503839,80,0.2,352,100,1.7516918468048145e-06,17,0.004776021450124736,1,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[0.15827382256257783],[-0.034376514933561975],-3.132269806944925,COMPLETE
620,0.21113113293613428,0.008998174428915928,2024-12-23 11:02:49.211002,2024-12-23 11:02:51.904031,0 days 00:00:02.693029,0.04957620885081548,64,0.2,848,100,2.0188244573450526e-06,106,0.004733300460854424,1,3,adam,"{'neurons_per_layer_encoder': [848, 424, 212], 'neurons_per_layer_decoder': [212]}",848,[212],"[848, 424, 212]",[0.21113113293613428],[0.008998174428915928],-2.211901531363095,COMPLETE
621,0.16460961329940316,0.012143646903553629,2024-12-23 11:02:49.396614,2024-12-23 11:02:53.752098,0 days 00:00:04.355484,0.029554182595360565,120,0.4,848,100,4.1505192393919396e-05,106,0.0051000327817605235,1,3,adam,"{'neurons_per_layer_encoder': [848, 424, 212], 'neurons_per_layer_decoder': [212]}",848,[212],"[848, 424, 212]",[0.16460961329940316],[0.012143646903553629],0.24246067746688307,COMPLETE
622,0.18516815628529804,0.02046046573322624,2024-12-23 11:02:50.464955,2024-12-23 11:02:55.086980,0 days 00:00:04.622025,0.018814367572209265,64,0.4,912,100,8.845549635476908e-06,109,0.002993437304109727,1,3,adam,"{'neurons_per_layer_encoder': [912, 456, 228], 'neurons_per_layer_decoder': [228]}",912,[228],"[912, 456, 228]",[0.18516815628529804],[0.02046046573322624],-1.0969669272391667,COMPLETE
623,0.152428255621318,-0.04833677818816562,2024-12-23 11:02:51.246426,2024-12-23 11:02:54.099630,0 days 00:00:02.853204,0.02009431819242281,72,0.4,912,100,2.4308657303983036e-06,109,0.004675982779035748,1,3,adam,"{'neurons_per_layer_encoder': [912, 456, 228], 'neurons_per_layer_decoder': [228]}",912,[228],"[912, 456, 228]",[0.152428255621318],[-0.04833677818816562],-1.6616119358437254,COMPLETE
624,0.18067438481413656,0.06533291847778067,2024-12-23 11:02:51.632983,2024-12-23 11:02:55.478558,0 days 00:00:03.845575,0.029273017967444907,72,0.4,400,100,2.470557732525288e-06,20,0.002932774113351782,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.18067438481413656],[0.06533291847778067],-1.7898971788238671,COMPLETE
625,-0.05008374481719802,0.07606871861778108,2024-12-23 11:02:51.917644,2024-12-23 11:02:55.937829,0 days 00:00:04.020185,0.02091537865769814,40,0.4,352,100,8.911295832191932e-06,17,5.3228929103351546e-05,1,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[-0.05008374481719802],[0.07606871861778108],0.35373348999723014,COMPLETE
626,0.1563588388298467,-0.11378805705690231,2024-12-23 11:02:51.923137,2024-12-23 11:02:55.139903,0 days 00:00:03.216766,0.029269608534567424,40,0.4,896,100,8.291876745742471e-06,108,0.0038961165544711862,1,3,adam,"{'neurons_per_layer_encoder': [896, 448, 224], 'neurons_per_layer_decoder': [224]}",896,[224],"[896, 448, 224]",[0.1563588388298467],[-0.11378805705690231],-0.4610592032949231,COMPLETE
627,-0.8355811836898637,-0.002088576695652433,2024-12-23 11:02:53.762227,2024-12-23 11:02:56.132905,0 days 00:00:02.370678,0.02072643881574274,40,0.30000000000000004,736,100,2.419384125103518e-06,68,5.6708385390531045e-05,1,3,adam,"{'neurons_per_layer_encoder': [736, 368, 184], 'neurons_per_layer_decoder': [184]}",736,[184],"[736, 368, 184]",[-0.8355811836898637],[-0.002088576695652433],-0.20394855227034023,COMPLETE
628,0.5697703315577193,0.27598036304954565,2024-12-23 11:02:54.108283,2024-12-23 11:02:57.863266,0 days 00:00:03.754983,0.021085973749097417,40,0.30000000000000004,400,100,8.926429242290394e-06,20,0.001447458400116423,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.5697703315577193],[0.27598036304954565],-0.228139781951573,COMPLETE
629,0.5642000940792947,0.23973611048312127,2024-12-23 11:02:55.095540,2024-12-23 11:02:58.743137,0 days 00:00:03.647597,0.03501129006610984,40,0.30000000000000004,352,100,2.3573292447797985e-06,17,0.0038772868179168503,1,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[0.5642000940792947],[0.23973611048312127],-0.8738989685201184,COMPLETE
630,0.3651014728363975,0.276130020129975,2024-12-23 11:02:55.147202,2024-12-23 11:02:58.852288,0 days 00:00:03.705086,0.020683925352503647,40,0.30000000000000004,352,100,2.3332019244038866e-06,17,0.002028059970052389,1,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[0.3651014728363975],[0.276130020129975],-0.9194849011707721,COMPLETE
631,0.44780854835657113,0.1731678750836385,2024-12-23 11:02:55.485989,2024-12-23 11:02:59.418455,0 days 00:00:03.932466,0.014987274815000165,40,0.30000000000000004,352,100,0.00019817006000141712,17,0.0017505444727305094,2,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88, 176]}",352,"[88, 176]","[352, 176, 88]",[0.44780854835657113],[0.1731678750836385],0.6430961989823224,COMPLETE
632,0.22714125224126702,0.03741691493101407,2024-12-23 11:02:55.945015,2024-12-23 11:02:59.136725,0 days 00:00:03.191710,0.014915862997841133,32,0.30000000000000004,720,100,2.2676999923082966e-06,68,0.0036644337749452446,1,3,adam,"{'neurons_per_layer_encoder': [720, 360, 180], 'neurons_per_layer_decoder': [180]}",720,[180],"[720, 360, 180]",[0.22714125224126702],[0.03741691493101407],-2.1060958878679275,COMPLETE
633,0.5760488680431353,0.2510001594290894,2024-12-23 11:02:56.140997,2024-12-23 11:03:00.526457,0 days 00:00:04.385460,0.016553448614321488,32,0.30000000000000004,384,100,2.0446806009913085e-06,4,0.0016362399280482214,1,5,adam,"{'neurons_per_layer_encoder': [384, 192, 96, 48, 24], 'neurons_per_layer_decoder': [24]}",384,[24],"[384, 192, 96, 48, 24]",[0.5760488680431353],[0.2510001594290894],-0.44824167677980264,COMPLETE
634,0.41350916517086134,0.21010650364131245,2024-12-23 11:02:57.870243,2024-12-23 11:03:03.492228,0 days 00:00:05.621985,0.03489603474614449,32,0.1,384,100,3.2824215269598e-05,4,0.001975788371736778,1,5,adam,"{'neurons_per_layer_encoder': [384, 192, 96, 48, 24], 'neurons_per_layer_decoder': [24]}",384,[24],"[384, 192, 96, 48, 24]",[0.41350916517086134],[0.21010650364131245],-0.414856171513251,COMPLETE
635,0.49778479937374986,0.18020503089972661,2024-12-23 11:02:58.749867,2024-12-23 11:03:06.249372,0 days 00:00:07.499505,0.01662974912563117,32,0.1,384,100,2.0846127881852517e-06,4,0.002049900659734927,4,5,adam,"{'neurons_per_layer_encoder': [384, 192, 96, 48, 24], 'neurons_per_layer_decoder': [24, 48, 96, 192]}",384,"[24, 48, 96, 192]","[384, 192, 96, 48, 24]",[0.49778479937374986],[0.18020503089972661],-1.2691502613377632,COMPLETE
636,0.27988590219902865,-0.10695418986142657,2024-12-23 11:02:58.859151,2024-12-23 11:03:05.016753,0 days 00:00:06.157602,0.01656346887501558,32,0.1,384,100,1.413477428246e-06,4,0.007427339236342781,5,5,adam,"{'neurons_per_layer_encoder': [384, 192, 96, 48, 24], 'neurons_per_layer_decoder': [24, 48, 96, 192, 384]}",384,"[24, 48, 96, 192, 384]","[384, 192, 96, 48, 24]",[0.27988590219902865],[-0.10695418986142657],-1.227833772621571,COMPLETE
637,-0.3486768583308866,-0.08828363284486351,2024-12-23 11:02:59.143740,2024-12-23 11:03:05.102197,0 days 00:00:05.958457,0.016185961769435337,104,0.1,384,100,3.935272786601632e-06,4,2.996003331873965e-05,2,5,adam,"{'neurons_per_layer_encoder': [384, 192, 96, 48, 24], 'neurons_per_layer_decoder': [24, 48]}",384,"[24, 48]","[384, 192, 96, 48, 24]",[-0.3486768583308866],[-0.08828363284486351],-0.16984877031475737,COMPLETE
638,0.46362355526375987,0.24919156269487308,2024-12-23 11:02:59.425883,2024-12-23 11:03:12.434161,0 days 00:00:13.008278,0.1394692692686954,32,0.1,384,100,4.042756048189727e-06,204,0.007145321990973837,4,1,adam,"{'neurons_per_layer_encoder': [384], 'neurons_per_layer_decoder': [384, 768, 1536, 3072]}",384,"[384, 768, 1536, 3072]",[384],[0.46362355526375987],[0.24919156269487308],0.2381754827821253,COMPLETE
639,-0.018318275493109493,-0.27065862288045084,2024-12-23 11:03:00.534217,2024-12-23 11:03:09.166432,0 days 00:00:08.632215,0.01898722521978759,80,0.1,416,100,1.7933837142833772e-05,243,1.6810364675331575e-05,4,1,sgd,"{'neurons_per_layer_encoder': [416], 'neurons_per_layer_decoder': [416, 832, 1664, 3328]}",416,"[416, 832, 1664, 3328]",[416],[-0.018318275493109493],[-0.27065862288045084],0.6719904079472133,COMPLETE
640,0.12940525103755385,0.08974072022961666,2024-12-23 11:03:03.503745,2024-12-23 11:03:10.893389,0 days 00:00:07.389644,0.018636643283768437,64,0.1,400,100,2.8710059122250744e-06,176,0.006040760828089121,3,1,sgd,"{'neurons_per_layer_encoder': [400], 'neurons_per_layer_decoder': [400, 800, 1600]}",400,"[400, 800, 1600]",[400],[0.12940525103755385],[0.08974072022961666],-0.23441837905880636,COMPLETE
