trial_id,neurons_encoder,latent_dim,neurons_decoder
52,"[244, 488]",800,"[488, 244, 122]"
53,"[244, 488]",848,"[488, 244]"
54,"[172, 344]",576,"[344, 172]"
55,"[144, 288, 576, 1152]",1320,"[1152, 576, 288, 144, 72]"
56,"[148, 296, 592, 1184]",1320,[1184]
57,"[144, 288, 576, 1152, 2304]",2408,"[2304, 1152, 576, 288, 144]"
58,"[140, 280, 560, 1120, 2240]",2328,"[2240, 1120, 560, 280, 140]"
59,"[128, 256, 512, 1024, 2048]",2184,"[2048, 1024, 512, 256, 128]"
60,"[128, 256, 512, 1024, 2048]",2216,"[2048, 1024, 512, 256, 128]"
61,"[128, 256, 512, 1024, 2048]",2200,"[2048, 1024, 512, 256]"
62,"[124, 248, 496, 992, 1984]",2152,"[1984, 992, 496, 248]"
63,"[92, 184, 368, 736, 1472]",1752,"[1472, 736, 368, 184, 92]"
64,"[100, 200, 400, 800, 1600]",1832,"[1600, 800, 400, 200, 100]"
65,"[96, 192, 384, 768]",1240,"[768, 384, 192, 96]"
66,"[92, 184]",288,"[184, 92, 46, 23, 11]"
67,"[96, 192]",280,[192]
68,"[248, 496]",648,[496]
69,"[248, 496]",664,[496]
70,"[248, 496]",664,[496]
71,"[196, 392]",656,[392]
72,"[156, 312]",528,"[312, 156, 78, 39]"
73,"[204, 408, 816, 1632]",1784,[1632]
74,"[200, 400]",760,[400]
75,"[196, 392]",768,[392]
76,"[172, 344]",544,"[344, 172, 86]"
77,"[236, 472]",800,"[472, 236, 118]"
78,"[236, 472]",800,"[472, 236, 118]"
79,"[172, 344]",480,"[344, 172, 86]"
80,[172],244,[172]
81,[168],240,"[168, 84, 42]"
82,[172],244,[172]
83,[68],106,"[68, 34]"
84,[36],55,"[36, 18]"
85,[68],106,"[68, 34]"
86,[40],60,[40]
87,[256],472,[256]
88,[32],51,[32]
89,[212],412,[212]
90,"[256, 512]",840,[512]
91,"[256, 512, 1024]",2536,[1024]
92,"[212, 424, 848]",1128,[848]
93,"[212, 424, 848]",1192,[848]
94,"[208, 416, 832]",1208,[832]
95,"[180, 360, 720]",1176,[720]
96,"[160, 320]",504,[320]
97,"[160, 320, 640]",1128,[640]
98,"[80, 160]",264,[160]
99,"[180, 360]",704,"[360, 180, 90, 45, 22]"
100,"[180, 360]",704,[360]
101,"[180, 360]",704,[360]
102,"[80, 160]",264,[160]
103,"[20, 40]",76,"[40, 20]"
104,"[80, 160]",264,"[160, 80]"
105,"[48, 96]",184,"[96, 48]"
106,"[80, 160]",264,[160]
107,"[20, 40]",76,"[40, 20]"
108,"[20, 40]",76,[40]
109,"[84, 168]",256,[168]
110,"[80, 160]",264,[160]
111,"[52, 104]",176,[104]
112,"[192, 384]",696,[384]
113,"[56, 112]",168,"[112, 56]"
114,"[48, 96]",184,"[96, 48]"
115,"[192, 384]",680,"[384, 192]"
116,"[104, 208]",312,[208]
117,"[60, 120, 240, 480]",872,[480]
118,"[188, 376, 752, 1504]",1576,[1504]
119,"[104, 208, 416, 832]",1448,[832]
120,"[104, 208, 416, 832]",1416,[832]
121,"[76, 152, 304, 608]",968,[608]
122,"[120, 240, 480, 960]",1480,[960]
123,"[120, 240, 480, 960]",1432,[960]
124,"[184, 368]",616,"[368, 184, 92, 46]"
125,"[120, 240]",440,"[240, 120, 60, 30]"
126,"[176, 352]",712,"[352, 176, 88, 44]"
127,"[76, 152]",272,[152]
128,"[84, 168]",272,[168]
129,"[84, 168]",256,[168]
130,"[84, 168]",272,[168]
131,"[88, 176]",280,[176]
132,"[88, 176]",280,[176]
133,"[88, 176]",280,[176]
134,"[84, 168]",272,[168]
135,"[72, 144]",280,[144]
136,"[72, 144]",264,[144]
137,"[72, 144]",264,[144]
138,"[72, 144]",264,[144]
139,"[72, 144]",216,[144]
140,"[96, 192]",392,[192]
141,"[72, 144]",216,[144]
142,"[64, 128]",200,[128]
143,"[64, 128]",200,[128]
144,"[64, 128]",200,[128]
145,"[96, 192]",344,[192]
146,"[136, 272]",296,[272]
147,"[108, 216]",384,[216]
148,"[104, 208]",424,[208]
149,"[108, 216]",400,[216]
150,"[168, 336]",568,[336]
151,"[104, 208]",408,[208]
152,"[108, 216]",336,[216]
153,"[168, 336]",744,[336]
154,"[108, 216, 432]",584,"[432, 216, 108]"
155,"[132, 264, 528]",632,"[528, 264, 132]"
156,"[112, 224]",456,[224]
157,"[132, 264]",384,[264]
158,"[112, 224]",376,[224]
159,"[96, 192]",376,[192]
160,"[112, 224]",312,[224]
161,"[96, 192]",328,[192]
162,"[112, 224]",456,[224]
163,"[96, 192, 384]",456,[384]
164,"[100, 200, 400]",456,[400]
165,"[116, 232, 464]",504,[464]
166,"[116, 232, 464]",488,[464]
167,"[116, 232, 464]",504,[464]
168,"[100, 200, 400]",504,[400]
169,"[116, 232]",432,[232]
170,"[100, 200]",400,[200]
