number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_model_summary,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
441,-0.6417929084069176,2025-05-07 08:17:49.013275,2025-05-07 08:17:51.341972,0 days 00:00:02.328697,0.012401898956622104,72,0.2,16,200,2.3960820466115782e-06,37,0.008459273234340755,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[-0.6417929084069176],-0.6610164048651997,COMPLETE
442,0.27148025161852285,2025-05-07 08:17:50.033223,2025-05-07 08:17:52.819480,0 days 00:00:02.786257,0.018589258148577828,72,0.2,16,200,4.778144881518338e-06,37,0.003394392975179025,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[0.27148025161852285],0.347078566829451,COMPLETE
443,0.20033257823747952,2025-05-07 08:17:50.107165,2025-05-07 08:17:54.165171,0 days 00:00:04.058006,0.01876445649348035,72,0.2,12,140,0.00019380019367813388,35,0.003136552434574476,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.20033257823747952],0.43238501637337007,COMPLETE
444,-0.6709556748394625,2025-05-07 08:17:50.111064,2025-05-07 08:17:53.169474,0 days 00:00:03.058410,0.018801701568902617,64,0.2,12,140,4.163755988950935e-06,201,0.0032038143610607366,3,5,adam,"{'neurons_per_layer_encoder': [12, 24, 48, 96, 192], 'neurons_per_layer_decoder': [192, 96, 48]}",12,,"[192, 96, 48]","[12, 24, 48, 96, 192]",[-0.6709556748394625],-0.17066438706139517,COMPLETE
445,0.3081818007250875,2025-05-07 08:17:51.350425,2025-05-07 08:17:56.620074,0 days 00:00:05.269649,0.018560961129344956,64,0.2,12,140,2.0190494088867135e-05,35,0.0031655208176023263,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.3081818007250875],0.4141116194627216,COMPLETE
446,-0.21710409955576093,2025-05-07 08:17:52.827554,2025-05-07 08:17:55.885524,0 days 00:00:03.057970,0.016064591954434434,64,0.2,12,140,4.210857820244305e-06,201,0.002968809433204848,3,5,adam,"{'neurons_per_layer_encoder': [12, 24, 48, 96, 192], 'neurons_per_layer_decoder': [192, 96, 48]}",12,,"[192, 96, 48]","[12, 24, 48, 96, 192]",[-0.21710409955576093],0.25404183059714425,COMPLETE
447,0.12003522512484588,2025-05-07 08:17:53.150618,2025-05-07 08:17:57.859544,0 days 00:00:04.708926,0.013004213435041712,64,0.2,8,180,2.035281200756849e-06,137,0.0028643911964041048,3,5,adam,"{'neurons_per_layer_encoder': [8, 16, 32, 64, 128], 'neurons_per_layer_decoder': [128, 64, 32]}",8,,"[128, 64, 32]","[8, 16, 32, 64, 128]",[0.12003522512484588],0.3336934176929531,COMPLETE
448,0.14869853134213684,2025-05-07 08:17:53.182357,2025-05-07 08:17:57.933579,0 days 00:00:04.751222,0.012597178394692793,80,0.2,8,200,1.9764462039797345e-06,28,0.003028238998362879,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.14869853134213684],0.34995644134201664,COMPLETE
449,0.34368799822351825,2025-05-07 08:17:54.173210,2025-05-07 08:18:00.057601,0 days 00:00:05.884391,0.011498258448260575,64,0.2,8,200,8.043479750924412e-05,21,0.0027859579890631226,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.34368799822351825],0.5242584524006415,COMPLETE
450,0.12964666355001275,2025-05-07 08:17:55.893565,2025-05-07 08:18:01.334662,0 days 00:00:05.441097,0.01258705496470926,104,0.2,8,180,1.606813918388279e-05,21,0.0023908941531269293,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.12964666355001275],0.23398040473029189,COMPLETE
451,-0.5559313939013872,2025-05-07 08:17:56.628599,2025-05-07 08:17:58.782429,0 days 00:00:02.153830,0.01102650403281809,80,0.2,224,200,2.1578772784541168e-05,457,1.119689108598299e-05,3,2,adam,"{'neurons_per_layer_encoder': [224, 448], 'neurons_per_layer_decoder': [448, 224, 112]}",224,,"[448, 224, 112]","[224, 448]",[-0.5559313939013872],0.7512033772947276,COMPLETE
452,0.18807411419824072,2025-05-07 08:17:57.867376,2025-05-07 08:18:03.243943,0 days 00:00:05.376567,0.010673480551206664,80,0.2,8,180,1.522850108025971e-05,26,0.003652655872861232,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.18807411419824072],0.3255672600364044,COMPLETE
453,0.22217381902906275,2025-05-07 08:17:57.942063,2025-05-07 08:18:03.809815,0 days 00:00:05.867752,0.011002259045466761,104,0.2,4,200,4.083866479094311e-05,15,0.0036402495681832387,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.22217381902906275],0.49697756485686634,COMPLETE
454,0.270177192899545,2025-05-07 08:17:58.790389,2025-05-07 08:18:04.381571,0 days 00:00:05.591182,0.020271335684426812,16,0.2,4,200,1.938317472755866e-05,15,0.0035705351496650686,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.270177192899545],0.4132643474024913,COMPLETE
455,0.15370640033106364,2025-05-07 08:18:00.065993,2025-05-07 08:18:06.130164,0 days 00:00:06.064171,0.01953056324334759,64,0.2,60,200,7.946077082381746e-05,129,0.0036830255183035814,3,2,adam,"{'neurons_per_layer_encoder': [60, 120], 'neurons_per_layer_decoder': [120, 60, 30]}",60,,"[120, 60, 30]","[60, 120]",[0.15370640033106364],0.07471751468061158,COMPLETE
456,-0.04806996151787013,2025-05-07 08:18:01.343250,2025-05-07 08:18:04.237678,0 days 00:00:02.894428,0.01091140085823697,64,0.2,4,200,8.277568674695065e-05,15,0.0036608689517071075,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[-0.04806996151787013],0.500400528095102,COMPLETE
457,-0.03225661668512525,2025-05-07 08:18:03.252087,2025-05-07 08:18:05.910647,0 days 00:00:02.658560,0.020044763297934188,64,0.2,4,200,9.342008369056188e-05,15,0.002673437359262438,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[-0.03225661668512525],0.3054614452276906,COMPLETE
458,0.005874357253197071,2025-05-07 08:18:03.818396,2025-05-07 08:18:07.127846,0 days 00:00:03.309450,0.019773354660801462,64,0.2,4,200,6.019017057302727e-05,10,0.0027606062582017023,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.005874357253197071],0.4463999737311903,COMPLETE
459,0.1474562425942687,2025-05-07 08:18:04.245467,2025-05-07 08:18:08.619496,0 days 00:00:04.374029,0.010280630766134566,64,0.2,4,180,0.00013876153318420127,10,0.002689522673266421,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.1474562425942687],0.4965661016406447,COMPLETE
460,0.24613692589797476,2025-05-07 08:18:04.389929,2025-05-07 08:18:07.456453,0 days 00:00:03.066524,0.01945982570311356,64,0.2,12,200,9.712285826537932e-05,35,0.002618563077832282,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.24613692589797476],0.5425526715393062,COMPLETE
461,0.023158013122401733,2025-05-07 08:18:05.918734,2025-05-07 08:18:09.528363,0 days 00:00:03.609629,0.017804092237476723,72,0.2,12,200,0.00014978557490022445,35,0.004722802977729483,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.023158013122401733],0.25470907808060295,COMPLETE
462,0.10211137001964132,2025-05-07 08:18:06.139082,2025-05-07 08:18:08.799626,0 days 00:00:02.660544,0.02191791786425346,72,0.2,12,200,5.983704306271429e-06,35,0.00468693406573764,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.10211137001964132],0.2624855203665252,COMPLETE
463,0.1917589997836504,2025-05-07 08:18:07.136240,2025-05-07 08:18:10.702474,0 days 00:00:03.566234,0.022954764884844263,72,0.2,12,200,5.112177949265353e-05,35,0.004846858846565235,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.1917589997836504],0.3331333416403492,COMPLETE
464,0.18618526450998774,2025-05-07 08:18:07.464356,2025-05-07 08:18:12.357096,0 days 00:00:04.892740,0.02314663487837172,120,0.2,12,200,2.4443849535944978e-05,35,0.004717629995781784,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.18618526450998774],0.2949264008533393,COMPLETE
465,-0.1667378199247731,2025-05-07 08:18:08.628587,2025-05-07 08:18:11.163017,0 days 00:00:02.534430,0.011641922605795132,72,0.2,16,200,7.005664114602334e-06,36,0.004532047379776305,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[-0.1667378199247731],-0.11716486699250407,COMPLETE
466,0.16059212497490138,2025-05-07 08:18:08.807510,2025-05-07 08:18:12.935569,0 days 00:00:04.128059,0.017893172161105336,128,0.2,16,200,1.8756340172638338e-06,36,0.003144913242852764,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[0.16059212497490138],0.30948397372787495,COMPLETE
467,0.1588832503252151,2025-05-07 08:18:09.537172,2025-05-07 08:18:12.852883,0 days 00:00:03.315711,0.011232141828629208,120,0.2,16,200,9.143203623933853e-06,36,0.0030849467758565737,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[0.1588832503252151],0.3154987298691811,COMPLETE
468,0.17109249587613395,2025-05-07 08:18:10.710632,2025-05-07 08:18:15.294531,0 days 00:00:04.583899,0.017803181902476702,120,0.2,16,200,4.417959804106615e-05,36,0.002975300632950519,3,2,adam,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[0.17109249587613395],0.3984547030892571,COMPLETE
469,-0.7034385742606399,2025-05-07 08:18:11.170818,2025-05-07 08:18:13.192679,0 days 00:00:02.021861,0.011423369143981872,120,0.2,8,200,0.000269665652787758,30,0.003093299584535524,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[-0.7034385742606399],0.36214960811175695,COMPLETE
470,0.25163193982477305,2025-05-07 08:18:12.365916,2025-05-07 08:18:19.142505,0 days 00:00:06.776589,0.018157912725747124,128,0.2,20,200,0.00023808903689372273,45,0.0031408024195118153,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[0.25163193982477305],0.5338771617348468,COMPLETE
471,0.002280124957650065,2025-05-07 08:18:12.861177,2025-05-07 08:18:16.724750,0 days 00:00:03.863573,0.017745753398499542,88,0.2,8,180,5.099285835493684e-06,19,0.0023675061306271733,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.002280124957650065],0.30947784569378456,COMPLETE
472,0.2233745031026344,2025-05-07 08:18:12.944212,2025-05-07 08:18:17.050360,0 days 00:00:04.106148,0.01165509447052258,112,0.2,8,180,6.826561115238937e-05,19,0.007162289692477856,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.2233745031026344],0.38189473006595365,COMPLETE
473,0.2653042284000179,2025-05-07 08:18:13.200330,2025-05-07 08:18:18.622077,0 days 00:00:05.421747,0.02187956682009746,88,0.2,20,180,6.60426021064062e-05,46,0.0023253293376129065,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[0.2653042284000179],0.365004936739271,COMPLETE
474,0.24815684923473869,2025-05-07 08:18:15.303286,2025-05-07 08:18:21.383444,0 days 00:00:06.080158,0.02171315594538213,112,0.2,8,180,1.7696376662794245e-06,23,0.0024968895166074174,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.24815684923473869],0.4244437081851431,COMPLETE
475,-0.6582722565205543,2025-05-07 08:18:16.733657,2025-05-07 08:18:17.970386,0 days 00:00:01.236729,0.021572462884693513,112,0.2,20,160,1.7181312326012597e-06,46,0.006434929436955635,3,2,sgd,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[-0.6582722565205543],0.4962494153520697,COMPLETE
476,-0.22881085381447175,2025-05-07 08:18:17.058909,2025-05-07 08:18:20.916579,0 days 00:00:03.857670,0.02142551390716311,112,0.2,20,160,5.77909944786926e-06,48,0.0024518122497329186,3,2,sgd,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[-0.22881085381447175],0.49957206192331843,COMPLETE
477,0.00727923536284969,2025-05-07 08:18:17.978093,2025-05-07 08:18:21.361199,0 days 00:00:03.383106,0.019266171242894634,64,0.2,4,160,5.31794331046255e-06,14,0.002416335936390474,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.00727923536284969],0.44239126104974114,COMPLETE
478,-0.019729878267347623,2025-05-07 08:18:18.630273,2025-05-07 08:18:22.281103,0 days 00:00:03.650830,0.0188836198902166,112,0.30000000000000004,4,160,1.5463490686381348e-06,12,0.004230396670079389,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[-0.019729878267347623],0.34906576689003876,COMPLETE
479,0.12443993022127564,2025-05-07 08:18:19.151924,2025-05-07 08:18:24.548849,0 days 00:00:05.396925,0.07817432543371748,64,0.2,4,160,0.00011760527519525783,15,0.004159706000443005,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.12443993022127564],0.37928904734884566,COMPLETE
480,0.2279386015717787,2025-05-07 08:18:20.924300,2025-05-07 08:18:26.527908,0 days 00:00:05.603608,0.019562895411330612,112,0.1,4,160,0.00040382942267534923,14,0.004086972895455628,3,2,adam,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8, 8, 8]}",4,,"[8, 8, 8]","[4, 8]",[0.2279386015717787],0.48394932816675723,COMPLETE
481,0.05584870044860224,2025-05-07 08:18:21.369063,2025-05-07 08:18:24.572832,0 days 00:00:03.203769,0.020692661782723956,120,0.1,8,160,0.00011454447544194733,23,0.003984437125253652,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.05584870044860224],0.25519566212484424,COMPLETE
482,-0.09923421481740191,2025-05-07 08:18:21.394484,2025-05-07 08:18:25.485923,0 days 00:00:04.091439,0.07894599570377467,64,0.2,12,100,0.00044161456853815916,34,0.00406330079128003,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[-0.09923421481740191],0.3463077233065281,COMPLETE
483,0.15573222030305867,2025-05-07 08:18:22.289513,2025-05-07 08:18:25.459271,0 days 00:00:03.169758,0.09372303751408584,120,0.2,12,160,4.82991839975996e-06,34,0.003736122730615375,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[0.15573222030305867],0.30244923940027574,COMPLETE
484,-0.12003724257501514,2025-05-07 08:18:24.557282,2025-05-07 08:18:27.302728,0 days 00:00:02.745446,0.02080483148746041,120,0.1,12,160,7.790345162857289e-06,34,0.0037327011965474274,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[-0.12003724257501514],-0.09072560877125131,COMPLETE
485,-0.822372387596771,2025-05-07 08:18:24.584073,2025-05-07 08:18:26.875153,0 days 00:00:02.291080,0.016727397389139108,56,0.2,12,160,1.5971908840071251e-06,29,0.00010854232786437926,3,2,adam,"{'neurons_per_layer_encoder': [12, 24], 'neurons_per_layer_decoder': [24, 12, 8]}",12,,"[24, 12, 8]","[12, 24]",[-0.822372387596771],0.5991852851854121,COMPLETE
486,0.005534207866216612,2025-05-07 08:18:25.467646,2025-05-07 08:18:28.023957,0 days 00:00:02.556311,0.016930863353726296,40,0.2,128,160,1.2624820373547785e-05,265,0.0034714175258647017,3,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64]}",128,,"[256, 128, 64]","[128, 256]",[0.005534207866216612],-0.00411268690670335,COMPLETE
487,0.045617873194266245,2025-05-07 08:18:25.501468,2025-05-07 08:18:28.786210,0 days 00:00:03.284742,0.016707323683783776,56,0.2,16,160,1.2745529115697382e-05,143,0.005669644135173136,3,4,adam,"{'neurons_per_layer_encoder': [16, 32, 64, 128], 'neurons_per_layer_decoder': [128, 64, 32]}",16,,"[128, 64, 32]","[16, 32, 64, 128]",[0.045617873194266245],0.1800480039844595,COMPLETE
488,0.026654973178757202,2025-05-07 08:18:26.537705,2025-05-07 08:18:29.674945,0 days 00:00:03.137240,0.016798881158188693,56,0.2,16,140,1.1652443895253259e-05,227,0.003389003448737676,3,4,adam,"{'neurons_per_layer_encoder': [16, 32, 64, 128], 'neurons_per_layer_decoder': [128, 64, 32]}",16,,"[128, 64, 32]","[16, 32, 64, 128]",[0.026654973178757202],0.31685150260124356,COMPLETE
489,-0.16914755942076654,2025-05-07 08:18:26.883108,2025-05-07 08:18:31.695982,0 days 00:00:04.812874,0.02315853002663813,104,0.2,16,120,1.1083067895370863e-05,137,2.2036526049429047e-05,3,4,adam,"{'neurons_per_layer_encoder': [16, 32, 64, 128], 'neurons_per_layer_decoder': [128, 64, 32]}",16,,"[128, 64, 32]","[16, 32, 64, 128]",[-0.16914755942076654],0.5587031653865763,COMPLETE
490,0.014543303825968579,2025-05-07 08:18:27.311452,2025-05-07 08:18:33.015533,0 days 00:00:05.704081,0.023483960448273052,104,0.2,16,140,1.955652933536066e-06,137,2.362669638971643e-05,3,4,adadelta,"{'neurons_per_layer_encoder': [16, 32, 64, 128], 'neurons_per_layer_decoder': [128, 64, 32]}",16,,"[128, 64, 32]","[16, 32, 64, 128]",[0.014543303825968579],0.6900429262116837,COMPLETE
491,-0.001679450140854577,2025-05-07 08:18:28.032719,2025-05-07 08:18:31.997204,0 days 00:00:03.964485,0.025549465463115734,104,0.2,16,140,2.9337108280465612e-05,37,0.005694591841100355,3,2,adadelta,"{'neurons_per_layer_encoder': [16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",16,,"[32, 16, 8]","[16, 32]",[-0.001679450140854577],0.6146805833165507,COMPLETE
492,-0.05216852479535139,2025-05-07 08:18:28.794847,2025-05-07 08:18:34.190291,0 days 00:00:05.395444,0.02356047051178033,104,0.2,88,140,2.1622616315533025e-06,185,0.002778084102457839,3,2,adadelta,"{'neurons_per_layer_encoder': [88, 176], 'neurons_per_layer_decoder': [176, 88, 44]}",88,,"[176, 88, 44]","[88, 176]",[-0.05216852479535139],0.6013963850595756,COMPLETE
493,-0.6076465806177469,2025-05-07 08:18:29.683818,2025-05-07 08:18:32.103285,0 days 00:00:02.419467,0.023925184435410314,104,0.2,8,180,2.03380693304157e-06,24,0.0029295052557435173,5,2,adadelta,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8, 8, 8]}",8,,"[16, 8, 8, 8, 8]","[8, 16]",[-0.6076465806177469],0.40525837354406624,COMPLETE
494,0.3012067972952309,2025-05-07 08:18:31.703978,2025-05-07 08:18:36.687451,0 days 00:00:04.983473,0.0711067558791134,104,0.2,8,140,2.094348830388349e-06,22,0.0027922633997540603,3,2,adam,"{'neurons_per_layer_encoder': [8, 16], 'neurons_per_layer_decoder': [16, 8, 8]}",8,,"[16, 8, 8]","[8, 16]",[0.3012067972952309],0.472131960997046,COMPLETE
495,0.10923562420800226,2025-05-07 08:18:32.005468,2025-05-07 08:18:37.268518,0 days 00:00:05.263050,0.01825103405256027,104,0.2,8,180,1.405504735960763e-06,42,0.0028633445710211157,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.10923562420800226],0.20335164503492847,COMPLETE
496,0.11059039620946853,2025-05-07 08:18:32.112932,2025-05-07 08:18:37.512944,0 days 00:00:05.400012,0.018891965784002124,112,0.2,8,140,1.4489718168498473e-06,42,0.002783612032117212,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.11059039620946853],0.2981339752414468,COMPLETE
497,0.009632867494335007,2025-05-07 08:18:33.024410,2025-05-07 08:18:35.875433,0 days 00:00:02.851023,0.018647960471412615,128,0.2,8,180,1.404193610893695e-06,36,0.0027190968497061967,3,3,adam,"{'neurons_per_layer_encoder': [8, 16, 32], 'neurons_per_layer_decoder': [32, 16, 8]}",8,,"[32, 16, 8]","[8, 16, 32]",[0.009632867494335007],0.423690627480774,COMPLETE
498,0.06606522555651806,2025-05-07 08:18:37.520076,2025-05-07 08:18:40.692294,0 days 00:00:03.172218,0.0702855718418002,104,0.2,20,140,1.5582696034854233e-06,45,0.002425152318575154,3,2,adam,"{'neurons_per_layer_encoder': [20, 40], 'neurons_per_layer_decoder': [40, 20, 10]}",20,,"[40, 20, 10]","[20, 40]",[0.06606522555651806],0.15162029426493998,COMPLETE
