trial_id,neurons_encoder,latent_dim,neurons_decoder
148,"[8, 16, 32]",35,"[32, 16, 8]"
149,"[8, 16, 32]",35,"[32, 16, 8]"
150,"[12, 24, 48]",52,"[48, 24, 12]"
151,"[12, 24, 48]",52,"[48, 24, 12]"
152,"[12, 24, 48]",52,"[48, 24, 12]"
153,"[12, 24, 48]",52,"[48, 24, 12]"
154,"[12, 24, 48]",53,"[48, 24, 12]"
155,"[24, 48, 96]",125,"[96, 48, 24]"
156,"[12, 24, 48]",52,"[48, 24, 12]"
157,"[20, 40, 80]",132,"[80, 40, 20]"
158,"[12, 24, 48]",52,"[48, 24, 12]"
159,"[24, 48, 96]",105,"[96, 48, 24]"
160,"[20, 40, 80]",100,"[80, 40, 20]"
161,"[20, 40, 80]",131,"[80, 40, 20]"
162,"[24, 48, 96]",138,"[96, 48, 24]"
163,"[24, 48, 96]",138,"[96, 48, 24]"
164,"[32, 64, 128]",147,"[128, 64, 32]"
165,"[4, 8, 16]",18,"[16, 8, 8]"
166,"[4, 8, 16]",18,"[16, 8, 8]"
167,"[4, 8, 16]",18,"[16, 8, 8]"
168,"[4, 8, 16]",18,"[16, 8, 8]"
169,"[4, 8, 16]",18,"[16, 8, 8]"
170,"[8, 16, 32]",36,"[32, 16, 8]"
171,"[4, 8, 16]",21,"[16, 8, 8]"
172,"[12, 24, 48]",56,"[48, 24, 12]"
173,"[16, 32, 64]",79,"[64, 32, 16]"
174,"[16, 32, 64]",88,"[64, 32, 16]"
175,"[12, 24, 48]",55,"[48, 24, 12]"
176,"[12, 24, 48]",55,"[48, 24, 12]"
177,"[16, 32, 64]",86,"[64, 32, 16]"
178,"[12, 24, 48]",63,"[48, 24, 12]"
179,"[20, 40, 80]",95,"[80, 40, 20]"
180,"[20, 40, 80]",96,"[80, 40, 20]"
181,"[20, 40, 80]",119,"[80, 40, 20]"
182,"[244, 488, 976]",987,"[976, 488, 244]"
183,"[128, 256, 512]",521,"[512, 256, 128]"
184,"[8, 16, 32]",44,"[32, 16, 8]"
185,"[8, 16, 32]",47,"[32, 16, 8]"
186,"[4, 8, 16]",25,"[16, 8, 8]"
187,"[8, 16, 32]",44,"[32, 16, 8]"
188,"[8, 16, 32]",46,"[32, 16, 8]"
189,"[8, 16, 32]",46,"[32, 16, 8]"
190,"[32, 64, 128]",175,"[128, 64, 32]"
191,"[32, 64, 128]",162,"[128, 64, 32]"
192,"[16, 32, 64]",78,"[64, 32, 16]"
193,"[16, 32, 64]",78,"[64, 32, 16]"
194,"[28, 56, 112]",127,"[112, 56, 28]"
195,"[4, 8, 16]",23,"[16, 8, 8]"
196,"[4, 8, 16]",25,"[16, 8, 8]"
197,"[4, 8, 16]",22,"[16, 8, 8]"
198,"[4, 8, 16]",24,"[16, 8, 8]"
199,"[4, 8, 16]",24,"[16, 8, 8]"
200,"[12, 24, 48]",63,"[48, 24, 12]"
201,"[12, 24, 48]",65,"[48, 24, 12]"
202,"[12, 24, 48]",60,"[48, 24, 12]"
203,"[12, 24, 48]",58,"[48, 24, 12]"
204,"[12, 24, 48]",57,"[48, 24, 12]"
205,"[8, 16, 32]",50,"[32, 16, 8]"
206,"[12, 24, 48]",57,"[48, 24, 12]"
207,"[20, 40, 80]",91,"[80, 40, 20]"
208,"[16, 32, 64]",75,"[64, 32, 16]"
209,"[16, 32, 64]",73,"[64, 32, 16]"
210,"[16, 32, 64]",75,"[64, 32, 16]"
211,"[24, 48, 96]",119,"[96, 48, 24]"
212,"[16, 32, 64]",74,"[64, 32, 16]"
213,"[24, 48, 96]",108,"[96, 48, 24]"
214,"[24, 48, 96]",108,"[96, 48, 24]"
215,"[8, 16, 32]",46,"[32, 16, 8]"
216,"[8, 16, 32]",50,"[32, 16, 8]"
217,"[8, 16, 32]",50,"[32, 16, 8]"
218,"[8, 16, 32]",49,"[32, 16, 8]"
219,"[8, 16, 32]",46,"[32, 16, 8]"
220,"[8, 16, 32]",50,"[32, 16, 8]"
221,"[8, 16, 32]",49,"[32, 16, 8]"
222,"[12, 24, 48]",61,"[48, 24, 12]"
223,"[4, 8, 16]",27,"[16, 8, 8]"
224,"[12, 24, 48]",82,"[48, 24, 12]"
225,"[12, 24, 48]",54,"[48, 24, 12]"
226,"[16, 32, 64]",84,"[64, 32, 16]"
227,"[4, 8]",10,"[8, 8, 8]"
228,"[20, 40]",60,"[40, 20, 10]"
229,"[4, 8, 16]",28,"[16, 8, 8]"
230,"[16, 32, 64]",85,"[64, 32, 16]"
231,"[20, 40]",48,"[40, 20, 10]"
232,"[16, 32]",40,"[32, 16, 8]"
233,"[4, 8]",10,"[8, 8, 8]"
234,"[4, 8, 16]",29,"[16, 8, 8]"
235,"[4, 8, 16]",28,"[16, 8, 8]"
236,"[4, 8]",10,"[8, 8, 8]"
237,"[12, 24]",32,"[24, 12, 8]"
238,"[12, 24]",32,"[24, 12, 8]"
239,"[12, 24]",33,"[24, 12, 8]"
240,"[20, 40]",66,"[40, 20, 10]"
241,"[4, 8]",10,"[8, 8, 8]"
242,"[4, 8]",10,"[8, 8, 8]"
243,"[12, 24]",41,"[24, 12, 8]"
244,"[12, 24]",40,"[24, 12, 8]"
245,"[12, 24]",39,"[24, 12, 8]"
246,"[16, 32]",45,"[32, 16, 8]"
247,"[8, 16]",17,"[16, 8, 8]"
248,"[20, 40]",48,"[40, 20, 10]"
249,"[4, 8]",13,"[8, 8, 8]"
250,"[12, 24]",43,"[24, 12, 8]"
251,"[12, 24]",40,"[24, 12, 8]"
252,"[12, 24]",41,"[24, 12, 8]"
253,"[12, 24]",41,"[24, 12, 8]"
254,"[12, 24]",41,"[24, 12, 8]"
255,"[8, 16]",17,"[16, 8, 8]"
256,"[28, 56]",83,"[56, 28, 14]"
257,"[28, 56]",62,"[56, 28, 14]"
258,"[28, 56]",85,"[56, 28, 14]"
259,"[4, 8]",14,"[8, 8, 8]"
260,"[4, 8]",13,"[8, 8, 8]"
261,"[4, 8]",14,"[8, 8, 8]"
262,"[4, 8]",14,"[8, 8, 8]"
263,"[4, 8]",11,"[8, 8, 8]"
264,"[4, 8]",14,"[8, 8, 8]"
265,"[8, 16]",30,"[16, 8, 8]"
266,"[4, 8]",10,"[8, 8, 8]"
267,"[8, 16]",30,"[16, 8, 8]"
268,"[8, 16]",18,"[16, 8, 8]"
269,"[8, 16]",30,"[16, 8, 8]"
270,"[8, 16]",18,"[16, 8, 8]"
271,"[16, 32]",37,"[32, 16, 8]"
272,"[16, 32]",37,"[32, 16, 8]"
273,"[16, 32]",36,"[32, 16, 8]"
274,"[120, 240]",249,"[240, 120, 60]"
275,"[16, 32]",37,"[32, 16, 8]"
276,"[16, 32]",37,"[32, 16, 8]"
277,"[20, 40]",45,"[40, 20, 10]"
278,"[20, 40]",45,"[40, 20, 10]"
279,"[20, 40]",45,"[40, 20, 10]"
280,"[8, 16]",30,"[16, 8, 8]"
281,"[8, 16]",30,"[16, 8, 8]"
282,"[8, 16]",30,"[16, 8, 8]"
283,"[8, 16]",30,"[16, 8, 8]"
284,"[8, 16]",30,"[16, 8, 8]"
285,"[12, 24]",34,"[24, 12, 8]"
286,"[12, 24]",34,"[24, 12, 8]"
287,"[12, 24]",34,"[24, 12, 8]"
288,"[16, 32]",38,"[32, 16, 8]"
289,"[16, 32]",36,"[32, 16, 8]"
290,"[12, 24]",34,"[24, 12, 8]"
291,"[24, 48]",54,"[48, 24, 12]"
292,"[24, 48]",53,"[48, 24, 12]"
293,"[20, 40]",47,"[40, 20, 10]"
294,"[24, 48]",53,"[48, 24, 12]"
295,"[24, 48]",53,"[48, 24, 12]"
296,"[24, 48]",53,"[48, 24, 12]"
297,"[24, 48]",53,"[48, 24, 12]"
298,"[16, 32]",36,"[32, 16, 8]"
299,"[16, 32]",36,"[32, 16, 8]"
300,"[16, 32]",36,"[32, 16, 8]"
301,"[16, 32]",36,"[32, 16, 8]"
302,"[16, 32]",36,"[32, 16, 8]"
303,"[12, 24]",34,"[24, 12, 8, 8, 8]"
304,"[12, 24]",34,"[24, 12, 8]"
305,"[12, 24]",34,"[24, 12, 8]"
306,"[8, 16]",29,"[16, 8, 8]"
307,"[8, 16]",20,"[16, 8, 8]"
308,"[8, 16]",29,"[16, 8, 8, 8, 8]"
309,"[8, 16]",29,"[16, 8, 8]"
310,"[4, 8]",8,"[8, 8, 8, 8, 8]"
311,"[4, 8]",15,"[8, 8, 8]"
312,"[36, 72]",80,"[72, 36, 18, 9, 8]"
313,"[4, 8]",9,"[8, 8, 8, 8, 8]"
314,"[4, 8]",9,"[8, 8, 8]"
315,"[4, 8]",8,"[8, 8, 8]"
316,"[4, 8]",9,"[8, 8, 8, 8, 8]"
317,"[4, 8]",15,"[8, 8, 8]"
318,"[4, 8]",15,"[8, 8, 8]"
319,"[12, 24]",32,"[24, 12, 8]"
320,"[12, 24]",33,"[24, 12, 8]"
321,"[12, 24]",33,"[24, 12, 8]"
322,"[12, 24]",32,"[24, 12, 8]"
323,"[12, 24]",33,"[24, 12, 8, 8]"
324,"[20, 40]",45,"[40, 20, 10, 8]"
325,"[20, 40]",45,"[40, 20, 10, 8]"
326,"[20, 40]",45,"[40, 20, 10, 8]"
327,"[20, 40]",45,"[40, 20, 10]"
328,"[20, 40]",47,"[40, 20, 10]"
329,"[20, 40]",46,"[40, 20, 10]"
330,"[12, 24]",27,"[24, 12, 8, 8]"
331,"[16, 32]",42,"[32, 16, 8, 8]"
332,"[8, 16]",26,"[16, 8, 8]"
333,"[8, 16]",26,"[16, 8, 8, 8, 8]"
334,"[16, 32]",42,"[32, 16, 8, 8]"
335,"[8, 16]",21,"[16, 8, 8, 8, 8]"
336,"[8, 16]",31,"[16, 8, 8]"
337,"[8, 16]",31,"[16, 8, 8]"
338,"[32, 64]",100,"[64, 32, 16]"
339,"[4, 8]",10,"[8, 8, 8, 8, 8]"
340,"[32, 64]",105,"[64, 32, 16]"
341,"[32, 64]",71,"[64, 32, 16]"
