number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
226,-0.16835993869047106,0.09223689049081008,2024-12-23 23:20:19.338898,2024-12-23 23:20:29.305748,0 days 00:00:09.966850,0.08959361663402948,56,0.2,148,100,1.2198688272238505e-05,1320,3.9142798371294394e-05,3,3,adam,"{'neurons_per_layer_encoder': [148, 296, 592], 'neurons_per_layer_decoder': [592, 296, 148]}",148,"[592, 296, 148]","[148, 296, 592]",[-0.16835993869047106],[0.09223689049081008],0.5689529460961535,COMPLETE
227,0.1481171370703972,0.2638407669070124,2024-12-23 23:20:23.019146,2024-12-23 23:20:30.349597,0 days 00:00:07.330451,0.09051548243838331,56,0.2,152,100,2.614769570480719e-06,776,0.0010004904617174973,3,2,adam,"{'neurons_per_layer_encoder': [152, 304], 'neurons_per_layer_decoder': [304, 152, 76]}",152,"[304, 152, 76]","[152, 304]",[0.1481171370703972],[0.2638407669070124],-0.28588537607649983,COMPLETE
228,0.1200397410102022,0.09545374993700584,2024-12-23 23:20:23.037964,2024-12-23 23:20:30.720508,0 days 00:00:07.682544,0.048100526556566534,56,0.2,152,100,0.00041503138657501403,792,0.0010143878294049365,3,2,adam,"{'neurons_per_layer_encoder': [152, 304], 'neurons_per_layer_decoder': [304, 152, 76]}",152,"[304, 152, 76]","[152, 304]",[0.1200397410102022],[0.09545374993700584],0.8756558091828405,COMPLETE
229,0.1313632228377083,0.21986346779457,2024-12-23 23:20:23.695215,2024-12-23 23:20:30.233607,0 days 00:00:06.538392,0.08309507366105204,56,0.2,32,100,7.219492846728866e-05,150,0.0011052862069553422,3,2,adam,"{'neurons_per_layer_encoder': [32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",32,"[64, 32, 16]","[32, 64]",[0.1313632228377083],[0.21986346779457],0.32937361457852377,COMPLETE
230,0.11077744451637783,-0.28440702287075204,2024-12-23 23:20:27.124364,2024-12-23 23:20:42.556388,0 days 00:00:15.432024,0.04272281786923632,56,0.2,152,100,0.0004386449218294656,2520,0.0010406116193587738,3,4,adam,"{'neurons_per_layer_encoder': [152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216, 608, 304]}",152,"[1216, 608, 304]","[152, 304, 608, 1216]",[0.11077744451637783],[-0.28440702287075204],0.9156049432797766,COMPLETE
231,-0.4897139894695275,0.04663202293923918,2024-12-23 23:20:29.315379,2024-12-23 23:20:45.510712,0 days 00:00:16.195333,0.056618817086385755,56,0.2,152,100,3.0243474914452475e-05,3144,0.0010497908799666918,3,4,adam,"{'neurons_per_layer_encoder': [152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216, 608, 304]}",152,"[1216, 608, 304]","[152, 304, 608, 1216]",[-0.4897139894695275],[0.04663202293923918],0.727476570306742,COMPLETE
232,0.09814820383621392,-0.3390471204212364,2024-12-23 23:20:30.239183,2024-12-23 23:20:43.180759,0 days 00:00:12.941576,0.0423303139738276,56,0.2,156,100,2.8728521078660383e-06,3288,0.0009363767110385073,3,4,adam,"{'neurons_per_layer_encoder': [156, 312, 624, 1248], 'neurons_per_layer_decoder': [1248, 624, 312]}",156,"[1248, 624, 312]","[156, 312, 624, 1248]",[0.09814820383621392],[-0.3390471204212364],-0.17832608030304137,COMPLETE
233,0.18003894688626854,0.10301937781943016,2024-12-23 23:20:30.357722,2024-12-23 23:20:39.783374,0 days 00:00:09.425652,0.057171300093701735,56,0.2,152,100,1.1456228568505497e-05,776,0.0025065036343243615,3,2,adam,"{'neurons_per_layer_encoder': [152, 304], 'neurons_per_layer_decoder': [304, 152, 76]}",152,"[304, 152, 76]","[152, 304]",[0.18003894688626854],[0.10301937781943016],-0.07670453385974951,COMPLETE
234,-5.403711609470168,-0.03652297641419566,2024-12-23 23:20:30.476241,2024-12-23 23:20:36.553342,0 days 00:00:06.077101,0.10825104128088579,56,0.2,12,100,1.2335591809404055e-05,248,1.001763001748283e-05,4,4,adam,"{'neurons_per_layer_encoder': [12, 24, 48, 96], 'neurons_per_layer_decoder': [96, 48, 24, 12]}",12,"[96, 48, 24, 12]","[12, 24, 48, 96]",[-5.403711609470168],[-0.03652297641419566],0.42447948499766214,COMPLETE
235,-1.816879326878143,-0.7423247286962436,2024-12-23 23:20:30.730047,2024-12-23 23:20:39.585465,0 days 00:00:08.855418,0.055661218399936534,56,0.2,8,100,4.7349851210296505e-06,150,6.156332103012324e-05,4,4,adam,"{'neurons_per_layer_encoder': [8, 16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16, 8]}",8,"[64, 32, 16, 8]","[8, 16, 32, 64]",[-1.816879326878143],[-0.7423247286962436],-0.016785649495206348,COMPLETE
236,-0.0015869755279540598,0.13442080559458225,2024-12-23 23:20:36.564148,2024-12-23 23:20:44.593053,0 days 00:00:08.028905,0.02903743397391916,56,0.2,4,100,1.0994133431778054e-05,51,0.002542217746356497,1,4,adam,"{'neurons_per_layer_encoder': [4, 8, 16, 32], 'neurons_per_layer_decoder': [32]}",4,[32],"[4, 8, 16, 32]",[-0.0015869755279540598],[0.13442080559458225],-0.06809783802405782,COMPLETE
237,-0.15310779246986272,0.37194628220750126,2024-12-23 23:20:39.595792,2024-12-23 23:20:45.645758,0 days 00:00:06.049966,0.013526991777396956,56,0.2,24,100,1.0589071190067225e-05,232,0.00030900095803994396,1,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96]}",24,[96],"[24, 48, 96]",[-0.15310779246986272],[0.37194628220750126],0.0502007439109957,COMPLETE
238,0.1344322804698299,0.1001363005979492,2024-12-23 23:20:39.792461,2024-12-23 23:20:46.268906,0 days 00:00:06.476445,0.014226552891622671,56,0.2,20,100,2.9543902170001135e-06,344,0.0017567284649392723,1,4,adam,"{'neurons_per_layer_encoder': [20, 40, 80, 160], 'neurons_per_layer_decoder': [160]}",20,[160],"[20, 40, 80, 160]",[0.1344322804698299],[0.1001363005979492],-0.26395631450345347,COMPLETE
239,0.2839439765250571,0.1361202125015778,2024-12-23 23:20:42.569317,2024-12-23 23:20:46.512691,0 days 00:00:03.943374,0.04894411545990715,56,0.2,24,100,7.973498523931224e-06,232,0.0012723648298625558,1,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96]}",24,[96],"[24, 48, 96]",[0.2839439765250571],[0.1361202125015778],-0.32569196994567784,COMPLETE
240,-0.33573329536074104,-0.011668744116228424,2024-12-23 23:20:43.191096,2024-12-23 23:20:46.298510,0 days 00:00:03.107414,0.029585231855890876,56,0.2,24,100,1.035722106110002e-05,232,0.0017706481759762374,1,3,sgd,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96]}",24,[96],"[24, 48, 96]",[-0.33573329536074104],[-0.011668744116228424],0.23684195941406938,COMPLETE
241,-4.044872203646389,-0.11994500131689878,2024-12-23 23:20:44.602551,2024-12-23 23:20:46.253064,0 days 00:00:01.650513,0.01199646223813005,56,0.2,24,100,7.95020958832212e-06,232,0.0012036931110725544,4,3,sgd,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48, 24, 12]}",24,"[96, 48, 24, 12]","[24, 48, 96]",[-4.044872203646389],[-0.11994500131689878],0.03060152364042721,COMPLETE
242,-4.227041102924333,-0.1811322268898703,2024-12-23 23:20:45.518871,2024-12-23 23:20:47.110436,0 days 00:00:01.591565,0.013384601642922269,56,0.4,60,100,8.980304073459444e-06,520,0.0012354946931861406,4,3,sgd,"{'neurons_per_layer_encoder': [60, 120, 240], 'neurons_per_layer_decoder': [240, 120, 60, 30]}",60,"[240, 120, 60, 30]","[60, 120, 240]",[-4.227041102924333],[-0.1811322268898703],0.4570628191244188,COMPLETE
243,-0.9341762301074479,-0.16774278690653288,2024-12-23 23:20:45.652405,2024-12-23 23:20:49.544608,0 days 00:00:03.892203,0.04907370602196687,56,0.1,92,100,0.00018573451072153652,888,0.001210717851998839,1,3,sgd,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368]}",92,[368],"[92, 184, 368]",[-0.9341762301074479],[-0.16774278690653288],0.7733554611474677,COMPLETE
244,-7.428170933170728,-0.08265176687373255,2024-12-23 23:20:46.259292,2024-12-23 23:20:50.475638,0 days 00:00:04.216346,0.0492648364657429,56,0.1,168,100,9.642443767411807e-06,1416,0.0008759344313460702,3,3,adadelta,"{'neurons_per_layer_encoder': [168, 336, 672], 'neurons_per_layer_decoder': [672, 336, 168]}",168,"[672, 336, 168]","[168, 336, 672]",[-7.428170933170728],[-0.08265176687373255],0.02584937271183913,COMPLETE
245,-4.5039403043544715,-0.35891503065524666,2024-12-23 23:20:46.277057,2024-12-23 23:20:50.292810,0 days 00:00:04.015753,0.04741770556464851,56,0.1,164,100,9.47150750036142e-06,1416,0.000866268505450168,3,3,adadelta,"{'neurons_per_layer_encoder': [164, 328, 656], 'neurons_per_layer_decoder': [656, 328, 164]}",164,"[656, 328, 164]","[164, 328, 656]",[-4.5039403043544715],[-0.35891503065524666],0.29585370793169563,COMPLETE
246,-5.194269676582442,-0.025810366398134388,2024-12-23 23:20:46.311292,2024-12-23 23:20:49.667766,0 days 00:00:03.356474,0.046898137646678155,96,0.4,164,100,1.2714057529909472e-05,1416,0.0012747996016832755,2,3,adadelta,"{'neurons_per_layer_encoder': [164, 328, 656], 'neurons_per_layer_decoder': [656, 328]}",164,"[656, 328]","[164, 328, 656]",[-5.194269676582442],[-0.025810366398134388],0.43122981643724,COMPLETE
247,-5.487282006463906,0.004714135917453177,2024-12-23 23:20:46.520864,2024-12-23 23:20:49.676448,0 days 00:00:03.155584,0.04932191356335556,88,0.4,100,100,1.3196280406828838e-05,1064,1.8367497491857807e-05,2,3,adadelta,"{'neurons_per_layer_encoder': [100, 200, 400], 'neurons_per_layer_decoder': [400, 200]}",100,"[400, 200]","[100, 200, 400]",[-5.487282006463906],[0.004714135917453177],0.30150619817700114,COMPLETE
248,-2.660761296986813,-0.2804502853840307,2024-12-23 23:20:47.117964,2024-12-23 23:20:52.965474,0 days 00:00:05.847510,0.049537123599034054,88,0.2,92,100,1.3082009532428765e-05,920,0.0008291513307924744,2,3,adadelta,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184]}",92,"[368, 184]","[92, 184, 368]",[-2.660761296986813],[-0.2804502853840307],0.35483318492988764,COMPLETE
249,-6.1779021522677136,-0.044602187202264165,2024-12-23 23:20:49.552140,2024-12-23 23:20:53.124765,0 days 00:00:03.572625,0.0166559182334594,88,0.2,164,100,1.3101146333003888e-05,1528,0.0008739558388724673,2,3,adadelta,"{'neurons_per_layer_encoder': [164, 328, 656], 'neurons_per_layer_decoder': [656, 328]}",164,"[656, 328]","[164, 328, 656]",[-6.1779021522677136],[-0.044602187202264165],0.35085012858383285,COMPLETE
250,-2.8731395056956175,0.06371937788754478,2024-12-23 23:20:49.676921,2024-12-23 23:20:53.549876,0 days 00:00:03.872955,0.017254887930352163,64,0.2,156,100,2.0052434053864297e-06,388,0.0008758115556783852,2,1,adadelta,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156, 78]}",156,"[156, 78]",[156],[-2.8731395056956175],[0.06371937788754478],0.1736224056616225,COMPLETE
251,-2.0485856173201418,-0.1439240133784978,2024-12-23 23:20:49.686750,2024-12-23 23:20:53.714369,0 days 00:00:04.027619,0.05513851208842821,64,0.2,156,100,0.00029890352497728863,308,0.0008909587775347838,2,1,adadelta,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156, 78]}",156,"[156, 78]",[156],[-2.0485856173201418],[-0.1439240133784978],0.7189722143141211,COMPLETE
252,0.08181635313805191,0.12672044900658452,2024-12-23 23:20:50.300623,2024-12-23 23:20:54.123966,0 days 00:00:03.823343,0.016142489745186128,64,0.2,240,100,0.000289382743120862,664,0.0008171767444182548,2,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120]}",240,"[240, 120]",[240],[0.08181635313805191],[0.12672044900658452],0.6460531277721584,COMPLETE
253,-0.07717100145161648,0.008364095889828782,2024-12-23 23:20:50.483111,2024-12-23 23:20:54.936761,0 days 00:00:04.453650,0.05436374237921087,64,0.2,156,100,1.2207489210048045e-05,752,6.864039234123325e-05,2,2,adam,"{'neurons_per_layer_encoder': [156, 312], 'neurons_per_layer_decoder': [312, 156]}",156,"[312, 156]","[156, 312]",[-0.07717100145161648],[0.008364095889828782],0.11207965370836792,COMPLETE
254,-4.546808992059977,-0.023221447811994755,2024-12-23 23:20:52.973030,2024-12-23 23:20:54.921003,0 days 00:00:01.947973,0.06072726171889547,64,0.2,156,100,1.679209915423483e-05,388,2.2561585789161142e-05,2,1,adam,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156, 78]}",156,"[156, 78]",[156],[-4.546808992059977],[-0.023221447811994755],0.38593497533289983,COMPLETE
255,0.11221267675528412,0.17199178587702835,2024-12-23 23:20:53.132434,2024-12-23 23:20:56.934109,0 days 00:00:03.801675,0.05532503950345354,64,0.2,240,100,2.0845652948622753e-06,664,0.0002255276887115382,2,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120]}",240,"[240, 120]",[240],[0.11221267675528412],[0.17199178587702835],-0.7571745750087523,COMPLETE
256,-5.53879459147656,0.031342177622186385,2024-12-23 23:20:53.557412,2024-12-23 23:20:56.834926,0 days 00:00:03.277514,0.061994436866618256,64,0.2,244,100,1.6855050632543372e-05,1152,2.3171451161716756e-05,4,2,adam,"{'neurons_per_layer_encoder': [244, 488], 'neurons_per_layer_decoder': [488, 244, 122, 61]}",244,"[488, 244, 122, 61]","[244, 488]",[-5.53879459147656],[0.031342177622186385],0.20406289307931125,COMPLETE
257,0.2157019044320092,-0.04483005038678933,2024-12-23 23:20:53.720972,2024-12-23 23:20:59.023599,0 days 00:00:05.302627,0.06236065491255866,112,0.2,244,100,0.00011445819778381893,1168,0.0013698639542661327,2,2,adam,"{'neurons_per_layer_encoder': [244, 488], 'neurons_per_layer_decoder': [488, 244]}",244,"[488, 244]","[244, 488]",[0.2157019044320092],[-0.04483005038678933],0.7699784443811232,COMPLETE
258,-0.11356058703559024,0.21227272057150148,2024-12-23 23:20:54.131046,2024-12-23 23:20:59.738689,0 days 00:00:05.607643,0.023048446837286917,32,0.2,148,100,1.6017845494619978e-06,752,6.880803854315677e-05,2,2,adam,"{'neurons_per_layer_encoder': [148, 296], 'neurons_per_layer_decoder': [296, 148]}",148,"[296, 148]","[148, 296]",[-0.11356058703559024],[0.21227272057150148],-0.04089359215057434,COMPLETE
259,0.09403590171287945,0.09012147696281547,2024-12-23 23:20:54.928230,2024-12-23 23:21:02.217457,0 days 00:00:07.289227,0.0536182203332716,128,0.2,148,100,0.00011004298460737744,1160,0.00108558783783499,4,3,adam,"{'neurons_per_layer_encoder': [148, 296, 592], 'neurons_per_layer_decoder': [592, 296, 148, 74]}",148,"[592, 296, 148, 74]","[148, 296, 592]",[0.09403590171287945],[0.09012147696281547],0.8322810340805681,COMPLETE
260,0.1348927373878791,-0.1556437576654779,2024-12-23 23:20:54.944377,2024-12-23 23:21:02.655343,0 days 00:00:07.710966,0.023951638275822952,112,0.2,148,100,1.092317284877077e-05,1176,0.0005315846768097156,4,3,adam,"{'neurons_per_layer_encoder': [148, 296, 592], 'neurons_per_layer_decoder': [592, 296, 148, 74]}",148,"[592, 296, 148, 74]","[148, 296, 592]",[0.1348927373878791],[-0.1556437576654779],0.27120452050883004,COMPLETE
261,-2.024883981600964,-0.06497377837661755,2024-12-23 23:20:56.843241,2024-12-23 23:21:02.886051,0 days 00:00:06.042810,0.04530330665138568,112,0.2,148,100,0.00011035732927761,1176,0.00028849361164027496,4,3,sgd,"{'neurons_per_layer_encoder': [148, 296, 592], 'neurons_per_layer_decoder': [592, 296, 148, 74]}",148,"[592, 296, 148, 74]","[148, 296, 592]",[-2.024883981600964],[-0.06497377837661755],0.8177585729856984,COMPLETE
262,-2.4699689216060774,-0.3478087688853275,2024-12-23 23:20:56.941710,2024-12-23 23:21:01.054791,0 days 00:00:04.113081,0.0451461492028201,112,0.4,80,100,1.073434770250396e-05,856,1.335306742762148e-05,5,3,sgd,"{'neurons_per_layer_encoder': [80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40, 20]}",80,"[320, 160, 80, 40, 20]","[80, 160, 320]",[-2.4699689216060774],[-0.3478087688853275],0.350740898506572,COMPLETE
263,-4.589886637859005,-0.00393436486561205,2024-12-23 23:20:59.031153,2024-12-23 23:21:02.660320,0 days 00:00:03.629167,0.044897878229169845,32,0.2,148,100,8.327242947197494e-05,1640,0.000316051008096232,5,3,sgd,"{'neurons_per_layer_encoder': [148, 296, 592], 'neurons_per_layer_decoder': [592, 296, 148, 74, 37]}",148,"[592, 296, 148, 74, 37]","[148, 296, 592]",[-4.589886637859005],[-0.00393436486561205],0.7020686119797447,COMPLETE
264,-2.283139027457116,-0.0633781820771182,2024-12-23 23:20:59.746464,2024-12-23 23:21:08.122910,0 days 00:00:08.376446,0.03403027210719676,48,0.4,208,100,0.00021654977438916167,1832,0.0002991224693426182,4,3,sgd,"{'neurons_per_layer_encoder': [208, 416, 832], 'neurons_per_layer_decoder': [832, 416, 208, 104]}",208,"[832, 416, 208, 104]","[208, 416, 832]",[-2.283139027457116],[-0.0633781820771182],0.9195603716683739,COMPLETE
265,-5.096718747237654,0.028151147963709988,2024-12-23 23:21:01.063410,2024-12-23 23:21:04.064109,0 days 00:00:03.000699,0.0346151467840511,48,0.2,160,100,6.110558243276415e-05,1656,0.0010769465674313192,4,3,sgd,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160, 80]}",160,"[640, 320, 160, 80]","[160, 320, 640]",[-5.096718747237654],[0.028151147963709988],0.6941725428461588,COMPLETE
266,-5.819670483683951,-0.17634588426856146,2024-12-23 23:21:02.228049,2024-12-23 23:21:04.739630,0 days 00:00:02.511581,0.032740365502044004,96,0.2,160,100,7.779788114494523e-06,1656,0.0011818458543252904,4,3,sgd,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160, 80]}",160,"[640, 320, 160, 80]","[160, 320, 640]",[-5.819670483683951],[-0.17634588426856146],0.3134145804509709,COMPLETE
267,0.19419167057028996,0.18749362479969434,2024-12-23 23:21:02.666459,2024-12-23 23:21:10.055457,0 days 00:00:07.388998,0.036397264436807006,40,0.30000000000000004,160,100,6.993296616777485e-06,1592,0.0011412253389341855,1,3,adam,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640]}",160,[640],"[160, 320, 640]",[0.19419167057028996],[0.18749362479969434],-0.03007357113811324,COMPLETE
268,0.24825759287454374,0.21294602451777878,2024-12-23 23:21:02.668483,2024-12-23 23:21:08.438823,0 days 00:00:05.770340,0.17891779940669028,40,0.30000000000000004,52,100,5.615740144621741e-05,552,0.006985440191387774,1,3,adam,"{'neurons_per_layer_encoder': [52, 104, 208], 'neurons_per_layer_decoder': [208]}",52,[208],"[52, 104, 208]",[0.24825759287454374],[0.21294602451777878],-0.14463912511402707,COMPLETE
269,0.19631888606251102,-0.007560094581743337,2024-12-23 23:21:02.895010,2024-12-23 23:21:12.146499,0 days 00:00:09.251489,0.033639702329138245,40,0.30000000000000004,160,100,5.640302181914372e-05,1720,0.003515536785907066,4,3,adam,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160, 80]}",160,"[640, 320, 160, 80]","[160, 320, 640]",[0.19631888606251102],[-0.007560094581743337],0.3570571967695197,COMPLETE
270,-0.8686338148537527,-0.053908758057999995,2024-12-23 23:21:04.070764,2024-12-23 23:21:09.307872,0 days 00:00:05.237108,0.05113331053458557,96,0.4,48,100,4.337667588039852e-05,488,0.00018717938329165085,1,3,adam,"{'neurons_per_layer_encoder': [48, 96, 192], 'neurons_per_layer_decoder': [192]}",48,[192],"[48, 96, 192]",[-0.8686338148537527],[-0.053908758057999995],0.2522050398119057,COMPLETE
271,-2.166590948683053,0.0036132547868800158,2024-12-23 23:21:04.748444,2024-12-23 23:21:09.826273,0 days 00:00:05.077829,0.18353220697101533,120,0.30000000000000004,52,100,0.00021745123060341648,536,9.900323325215696e-05,1,3,adam,"{'neurons_per_layer_encoder': [52, 104, 208], 'neurons_per_layer_decoder': [208]}",52,[208],"[52, 104, 208]",[-2.166590948683053],[0.0036132547868800158],0.6391770494539402,COMPLETE
272,0.10192461727568458,0.16180307631627344,2024-12-23 23:21:08.131434,2024-12-23 23:21:24.287456,0 days 00:00:16.156022,0.05102090162383531,40,0.30000000000000004,168,100,0.0008116270450274207,1784,0.00019062459338434383,1,3,adam,"{'neurons_per_layer_encoder': [168, 336, 672], 'neurons_per_layer_decoder': [672]}",168,[672],"[168, 336, 672]",[0.10192461727568458],[0.16180307631627344],0.9647985534726468,COMPLETE
273,0.09835623696970064,0.11103284884429399,2024-12-23 23:21:08.446082,2024-12-23 23:21:27.234770,0 days 00:00:18.788688,0.05121180147379276,56,0.30000000000000004,48,100,0.000548791512012971,1992,0.0015148464318062427,3,5,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192]}",48,"[768, 384, 192]","[48, 96, 192, 384, 768]",[0.09835623696970064],[0.11103284884429399],0.9425838808343976,COMPLETE
274,-1.911127657634617,0.07630415327482265,2024-12-23 23:21:09.315403,2024-12-23 23:21:34.085327,0 days 00:00:24.769924,0.026675010663615228,56,0.30000000000000004,168,100,5.395634412557356e-06,6104,0.004908451130946515,3,5,adam,"{'neurons_per_layer_encoder': [168, 336, 672, 1344, 2688], 'neurons_per_layer_decoder': [2688, 1344, 672]}",168,"[2688, 1344, 672]","[168, 336, 672, 1344, 2688]",[-1.911127657634617],[0.07630415327482265],0.6578976829894922,COMPLETE
275,-0.027992360305062025,-0.6570351297372135,2024-12-23 23:21:09.834271,2024-12-23 23:22:02.594572,0 days 00:00:52.760301,0.06836048460900207,56,0.30000000000000004,168,100,6.915932614098088e-06,3816,0.0048559733459051894,3,5,adam,"{'neurons_per_layer_encoder': [168, 336, 672, 1344, 2688], 'neurons_per_layer_decoder': [2688, 1344, 672]}",168,"[2688, 1344, 672]","[168, 336, 672, 1344, 2688]",[-0.027992360305062025],[-0.6570351297372135],0.46679879900177185,COMPLETE
276,-0.17719862875407366,0.20256655432380322,2024-12-23 23:21:10.063052,2024-12-23 23:22:12.283815,0 days 00:01:02.220763,0.05128480087497155,56,0.30000000000000004,172,100,9.78250640386548e-06,5688,0.0013980502760375998,3,5,adam,"{'neurons_per_layer_encoder': [172, 344, 688, 1376, 2752], 'neurons_per_layer_decoder': [2752, 1376, 688]}",172,"[2752, 1376, 688]","[172, 344, 688, 1376, 2752]",[-0.17719862875407366],[0.20256655432380322],0.7563680548146833,COMPLETE
277,0.020989587142261956,0.10112639799285195,2024-12-23 23:21:12.155885,2024-12-23 23:21:37.743955,0 days 00:00:25.588070,0.018632612121688225,56,0.30000000000000004,40,100,0.0005783353364409122,1560,0.0014770154295367668,3,5,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160]}",40,"[640, 320, 160]","[40, 80, 160, 320, 640]",[0.020989587142261956],[0.10112639799285195],0.9389029456873303,COMPLETE
278,0.21106542137333384,0.2175814179091463,2024-12-23 23:21:24.298409,2024-12-23 23:22:13.832346,0 days 00:00:49.533937,0.02605105284218098,56,0.1,152,100,9.781608791738292e-06,3800,0.0007138926445666489,3,5,adam,"{'neurons_per_layer_encoder': [152, 304, 608, 1216, 2432], 'neurons_per_layer_decoder': [2432, 1216, 608]}",152,"[2432, 1216, 608]","[152, 304, 608, 1216, 2432]",[0.21106542137333384],[0.2175814179091463],0.7163285355954535,COMPLETE
279,-7.20438379079317,-0.23998240941065974,2024-12-23 23:21:27.256026,2024-12-23 23:21:41.718403,0 days 00:00:14.462377,0.019224116863032763,56,0.1,168,100,1.4569444232119608e-05,1544,1.631444489017551e-05,3,3,adam,"{'neurons_per_layer_encoder': [168, 336, 672], 'neurons_per_layer_decoder': [672, 336, 168]}",168,"[672, 336, 168]","[168, 336, 672]",[-7.20438379079317],[-0.23998240941065974],0.06959538812081138,COMPLETE
280,0.016666550133193625,0.31740803365017256,2024-12-23 23:21:34.096809,2024-12-23 23:21:59.875166,0 days 00:00:25.778357,0.057099484453025616,56,0.1,152,100,9.648633549382815e-06,1096,0.005767946099002957,3,3,adam,"{'neurons_per_layer_encoder': [152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152]}",152,"[608, 304, 152]","[152, 304, 608]",[0.016666550133193625],[0.31740803365017256],0.23144550701787506,COMPLETE
281,0.19314162655498723,0.16395468576759753,2024-12-23 23:21:37.795773,2024-12-23 23:22:02.672993,0 days 00:00:24.877220,0.03919731977374309,56,0.1,156,100,1.4789809426040235e-05,1496,0.0006876982602103098,3,3,adam,"{'neurons_per_layer_encoder': [156, 312, 624], 'neurons_per_layer_decoder': [624, 312, 156]}",156,"[624, 312, 156]","[156, 312, 624]",[0.19314162655498723],[0.16395468576759753],0.37526746965326135,COMPLETE
282,-0.38498058296248616,0.08129568181181857,2024-12-23 23:21:41.728010,2024-12-23 23:22:03.693212,0 days 00:00:21.965202,0.05800189150993085,56,0.1,152,100,9.879020091739885e-06,1496,2.949767309079398e-05,3,3,adam,"{'neurons_per_layer_encoder': [152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152]}",152,"[608, 304, 152]","[152, 304, 608]",[-0.38498058296248616],[0.08129568181181857],0.34920776649770713,COMPLETE
283,0.16674242716764764,-0.12740138538117796,2024-12-23 23:21:59.910429,2024-12-23 23:22:14.356747,0 days 00:00:14.446318,0.06822589989043028,56,0.1,152,100,9.523461354884134e-06,1096,0.0009961171999127395,3,3,adam,"{'neurons_per_layer_encoder': [152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152]}",152,"[608, 304, 152]","[152, 304, 608]",[0.16674242716764764],[-0.12740138538117796],-0.06568136107612542,COMPLETE
284,0.19614533887102537,-0.021204063153762664,2024-12-23 23:22:02.605547,2024-12-23 23:22:15.689567,0 days 00:00:13.084020,0.05829708848029208,56,0.1,152,100,9.538159677938763e-06,1240,0.0009607512568723373,3,3,adam,"{'neurons_per_layer_encoder': [152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152]}",152,"[608, 304, 152]","[152, 304, 608]",[0.19614533887102537],[-0.021204063153762664],0.009272538073110521,COMPLETE
285,0.04039478430722976,0.15855775931211913,2024-12-23 23:22:02.684863,2024-12-23 23:22:13.315785,0 days 00:00:10.630922,0.05857560390796286,56,0.1,152,100,9.698783094008976e-06,1240,0.0010205497752333857,3,3,adam,"{'neurons_per_layer_encoder': [152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152]}",152,"[608, 304, 152]","[152, 304, 608]",[0.04039478430722976],[0.15855775931211913],0.13478773595238877,COMPLETE
