number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
216,-0.15393127073248114,2025-01-10 13:43:42.769970,2025-01-10 13:43:44.550598,0 days 00:00:01.780628,0.15200161863382933,128.0,0.2,184,100.0,3.7933107518660115e-06,288,0.00137926689318273,3,1,adadelta,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184, 92, 46]}",184,"[184, 92, 46]",[184],[-0.15393127073248114],0.059575970699298396,COMPLETE
217,-0.029960696181027258,2025-01-10 13:43:42.835355,2025-01-10 13:43:44.900472,0 days 00:00:02.065117,0.15422693878331215,128.0,0.2,184,100.0,4.6739236928075614e-06,288,0.0009626039365387001,3,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184, 92, 46]}",184,"[184, 92, 46]",[184],[-0.029960696181027258],-0.9697394210162016,COMPLETE
218,0.16042504210074704,2025-01-10 13:43:42.912723,2025-01-10 13:43:45.920529,0 days 00:00:03.007806,0.1564177139777253,128.0,0.2,184,100.0,3.799007333422303e-06,288,0.0009554948781444797,3,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184, 92, 46]}",184,"[184, 92, 46]",[184],[0.16042504210074704],-1.216033409770847,COMPLETE
219,0.1297755097300003,2025-01-10 13:43:43.066864,2025-01-10 13:43:46.085193,0 days 00:00:03.018329,0.1526069018743743,128.0,0.2,184,100.0,4.716025404745965e-06,288,0.000983452752887934,3,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184, 92, 46]}",184,"[184, 92, 46]",[184],[0.1297755097300003],-1.3244854379231406,COMPLETE
220,0.10146486175981162,2025-01-10 13:43:44.561559,2025-01-10 13:43:47.627001,0 days 00:00:03.065442,0.1497724291216948,128.0,0.2,180,100.0,4.7176810990961026e-06,300,0.00046708171985973285,3,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180, 90, 45]}",180,"[180, 90, 45]",[180],[0.10146486175981162],-0.8101158404987213,COMPLETE
221,0.13697582831701005,2025-01-10 13:43:44.661798,2025-01-10 13:43:47.732738,0 days 00:00:03.070940,0.16951295963974963,128.0,0.2,196,100.0,2.8105209329393974e-06,300,0.0009435100281058536,3,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196, 98, 49]}",196,"[196, 98, 49]",[196],[0.13697582831701005],-1.4917349397210697,COMPLETE
222,0.23052590065424028,2025-01-10 13:43:44.911908,2025-01-10 13:43:48.193490,0 days 00:00:03.281582,0.16841051532788348,56.0,0.2,236,100.0,0.00031584838495529646,308,0.0003831322305412786,3,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59]}",236,"[236, 118, 59]",[236],[0.23052590065424028],0.7529058384558841,COMPLETE
223,0.14414630791560357,2025-01-10 13:43:45.930133,2025-01-10 13:43:48.987874,0 days 00:00:03.057741,0.17242486933360354,128.0,0.2,192,100.0,2.4125008493317385e-06,296,0.0009288743294926787,3,1,adam,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192, 96, 48]}",192,"[192, 96, 48]",[192],[0.14414630791560357],-1.4187153302780415,COMPLETE
224,0.12336924772690638,2025-01-10 13:43:46.095184,2025-01-10 13:43:49.156076,0 days 00:00:03.060892,0.14556645213342012,128.0,0.2,196,100.0,2.764697357485244e-06,300,0.000864040330335505,3,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196, 98, 49]}",196,"[196, 98, 49]",[196],[0.12336924772690638],-1.3640862410333636,COMPLETE
225,0.1092306528506174,2025-01-10 13:43:47.636733,2025-01-10 13:43:50.731234,0 days 00:00:03.094501,0.1747419008438019,128.0,0.2,188,100.0,2.5582885033648764e-06,276,0.0009146202526114969,3,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188, 94, 47]}",188,"[188, 94, 47]",[188],[0.1092306528506174],-1.601526324567057,COMPLETE
226,0.16540873200359052,2025-01-10 13:43:47.742621,2025-01-10 13:43:50.894079,0 days 00:00:03.151458,0.17121144288732104,128.0,0.2,228,100.0,2.416462297933556e-06,268,0.00089792368258226,3,1,adam,"{'neurons_per_layer_encoder': [228], 'neurons_per_layer_decoder': [228, 114, 57]}",228,"[228, 114, 57]",[228],[0.16540873200359052],-1.4233783794669843,COMPLETE
227,0.12965927046688142,2025-01-10 13:43:48.202849,2025-01-10 13:43:51.609304,0 days 00:00:03.406455,0.01344200617417386,40.0,0.2,232,100.0,2.371892597567292e-06,304,0.00037811627332701576,3,1,adam,"{'neurons_per_layer_encoder': [232], 'neurons_per_layer_decoder': [232, 116, 58]}",232,"[232, 116, 58]",[232],[0.12965927046688142],-1.2649369395964254,COMPLETE
228,0.19838108977103208,2025-01-10 13:43:48.998481,2025-01-10 13:43:52.379709,0 days 00:00:03.381228,0.17222828490538525,32.0,0.2,232,100.0,0.00046772228415509605,320,0.0003765601315934177,3,1,adam,"{'neurons_per_layer_encoder': [232], 'neurons_per_layer_decoder': [232, 116, 58]}",232,"[232, 116, 58]",[232],[0.19838108977103208],0.7911285951016032,COMPLETE
229,0.19957801950730125,2025-01-10 13:43:49.166858,2025-01-10 13:43:52.476510,0 days 00:00:03.309652,0.17005588933558893,48.0,0.2,192,100.0,0.0005048716572096709,312,0.00037752536853762406,3,1,adam,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192, 96, 48]}",192,"[192, 96, 48]",[192],[0.19957801950730125],0.7828639396634607,COMPLETE
230,0.15083815843691217,2025-01-10 13:43:50.742380,2025-01-10 13:43:53.903157,0 days 00:00:03.160777,0.16357050123768174,128.0,0.2,236,100.0,2.4003672551897183e-06,324,0.0004009561156450567,3,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59]}",236,"[236, 118, 59]",[236],[0.15083815843691217],-1.145857492631861,COMPLETE
231,0.15457308456437802,2025-01-10 13:43:50.903981,2025-01-10 13:43:54.206598,0 days 00:00:03.302617,0.18471873873228176,48.0,0.2,232,100.0,0.0005281877744387177,320,0.00039768463774384616,3,1,adam,"{'neurons_per_layer_encoder': [232], 'neurons_per_layer_decoder': [232, 116, 58]}",232,"[232, 116, 58]",[232],[0.15457308456437802],0.8025142745475141,COMPLETE
232,0.2639471081973672,2025-01-10 13:43:51.620146,2025-01-10 13:43:54.984858,0 days 00:00:03.364712,0.18421581636076922,48.0,0.2,236,100.0,0.0005171066279811281,324,0.0003834104407429156,3,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59]}",236,"[236, 118, 59]",[236],[0.2639471081973672],0.8284637714970629,COMPLETE
233,0.22660100759038349,2025-01-10 13:43:52.389839,2025-01-10 13:43:55.111516,0 days 00:00:02.721677,0.1832447205966284,40.0,0.2,176,100.0,0.0004756668896360899,312,0.00037993672907413227,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.22660100759038349],0.5739769256286132,COMPLETE
234,0.11846915046775064,2025-01-10 13:43:52.486052,2025-01-10 13:43:55.736211,0 days 00:00:03.250159,0.1677432450288874,48.0,0.2,192,100.0,0.0004126925738684863,312,0.000404822511710065,3,1,adam,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192, 96, 48]}",192,"[192, 96, 48]",[192],[0.11846915046775064],0.7258217801453484,COMPLETE
235,-0.028420557884948794,2025-01-10 13:43:53.913448,2025-01-10 13:43:57.002069,0 days 00:00:03.088621,0.18774479079748416,128.0,0.2,204,100.0,0.000522298042256009,324,0.00036297250225299444,3,1,adam,"{'neurons_per_layer_encoder': [204], 'neurons_per_layer_decoder': [204, 102, 51]}",204,"[204, 102, 51]",[204],[-0.028420557884948794],0.7477036658925903,COMPLETE
236,0.23101991865573202,2025-01-10 13:43:54.216748,2025-01-10 13:43:57.449933,0 days 00:00:03.233185,0.18188036697504123,56.0,0.2,192,100.0,0.0005897278606617722,312,0.0003711980471853455,3,1,adam,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192, 96, 48]}",192,"[192, 96, 48]",[192],[0.23101991865573202],0.833323212443354,COMPLETE
237,0.2199699293373345,2025-01-10 13:43:54.994803,2025-01-10 13:43:58.262538,0 days 00:00:03.267735,0.18697417128149116,48.0,0.2,232,100.0,0.0005258801964897416,320,0.00038102589108005,3,1,adam,"{'neurons_per_layer_encoder': [232], 'neurons_per_layer_decoder': [232, 116, 58]}",232,"[232, 116, 58]",[232],[0.2199699293373345],0.8191702687893584,COMPLETE
238,0.15637399553967868,2025-01-10 13:43:55.120738,2025-01-10 13:43:58.066323,0 days 00:00:02.945585,0.18813016594595625,48.0,0.2,176,100.0,0.000534723720355413,312,0.0003712936965122771,2,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176, 88]}",176,"[176, 88]",[176],[0.15637399553967868],0.7223160916130047,COMPLETE
239,0.21343373896805462,2025-01-10 13:43:55.746854,2025-01-10 13:43:58.691619,0 days 00:00:02.944765,0.18062900161325424,32.0,0.2,176,100.0,0.0006498223982020573,312,0.0003698683794537614,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.21343373896805462],0.6533649113529343,COMPLETE
240,0.18340272113795864,2025-01-10 13:43:57.012948,2025-01-10 13:43:59.732912,0 days 00:00:02.719964,0.18479086577509052,32.0,0.2,240,100.0,0.0004528834580038339,312,0.000368608503767916,1,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240]}",240,[240],[240],[0.18340272113795864],0.5931795606861849,COMPLETE
241,0.21158633272024174,2025-01-10 13:43:57.459801,2025-01-10 13:44:00.145653,0 days 00:00:02.685852,0.18410075694753933,56.0,0.2,172,100.0,0.000679900737542545,324,0.0004027600085809999,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.21158633272024174],0.7139492580200175,COMPLETE
242,-0.13752022422310373,2025-01-10 13:43:58.076218,2025-01-10 13:43:59.382031,0 days 00:00:01.305813,0.18378860789933196,56.0,0.2,176,100.0,0.0006796184475146127,312,0.0004205402925012644,1,1,sgd,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[-0.13752022422310373],0.689503034014974,COMPLETE
243,0.24680869489215806,2025-01-10 13:43:58.274445,2025-01-10 13:44:01.036451,0 days 00:00:02.762006,0.18460210603033522,56.0,0.2,176,100.0,0.0006647541862522659,312,0.00043068017643672554,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.24680869489215806],0.711933595289259,COMPLETE
244,-0.00525750394291391,2025-01-10 13:43:58.702139,2025-01-10 13:44:00.907017,0 days 00:00:02.204878,0.18562935643152154,56.0,0.2,168,100.0,0.0006981061762410056,320,0.0003621575063949249,1,1,sgd,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[-0.00525750394291391],0.7012011646504621,COMPLETE
245,0.2489395417776532,2025-01-10 13:43:59.391950,2025-01-10 13:44:02.403321,0 days 00:00:03.011371,0.17990380227556182,56.0,0.2,176,100.0,0.0004567693257655932,312,0.0003653260079698086,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.2489395417776532],0.6307773049126978,COMPLETE
246,0.10082758489090904,2025-01-10 13:43:59.743949,2025-01-10 13:44:02.811895,0 days 00:00:03.067946,0.18428426957180005,32.0,0.2,172,100.0,0.0006190979368355164,324,0.0003519338840466062,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.10082758489090904],0.585593241174914,COMPLETE
247,0.18116411331298798,2025-01-10 13:44:00.498927,2025-01-10 13:44:03.205919,0 days 00:00:02.706992,0.18614399804408532,32.0,0.2,168,100.0,0.0004592922478056972,320,0.00032467528852899526,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[0.18116411331298798],0.526720951427135,COMPLETE
248,0.19778106779495563,2025-01-10 13:44:00.917260,2025-01-10 13:44:03.603241,0 days 00:00:02.685981,0.18556187887820988,32.0,0.2,176,100.0,0.00045543160609512646,312,0.0004742534184436697,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.19778106779495563],0.525577287731659,COMPLETE
249,0.18662391176409054,2025-01-10 13:44:01.047473,2025-01-10 13:44:03.999574,0 days 00:00:02.952101,0.17601589133387371,32.0,0.2,176,100.0,0.0004180114128209497,312,0.0003196326119506662,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.18662391176409054],0.5387067010901008,COMPLETE
250,0.011660171595809676,2025-01-10 13:44:02.412953,2025-01-10 13:44:04.533491,0 days 00:00:02.120538,0.1776170212812666,56.0,0.2,176,100.0,0.0004673406769785574,312,0.0004865122910361128,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.011660171595809676],0.5488736782378325,COMPLETE
251,0.19570966285927038,2025-01-10 13:44:02.822754,2025-01-10 13:44:05.475552,0 days 00:00:02.652798,0.17577357222009318,56.0,0.2,184,100.0,0.0009827306157348167,320,0.0004728815719958431,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.19570966285927038],0.7815693554414006,COMPLETE
252,0.27109611734341366,2025-01-10 13:44:03.216325,2025-01-10 13:44:05.876342,0 days 00:00:02.660017,0.17461972690137167,32.0,0.2,176,100.0,0.00043127506265312824,312,0.000313379065122329,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.27109611734341366],0.5670093020011159,COMPLETE
253,0.18679640125218921,2025-01-10 13:44:03.613575,2025-01-10 13:44:06.299628,0 days 00:00:02.686053,0.17698116570026884,32.0,0.2,176,100.0,0.00043374258867640085,312,0.0005098434918762041,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.18679640125218921],0.46804847843221364,COMPLETE
254,0.16791409787921652,2025-01-10 13:44:04.010521,2025-01-10 13:44:06.670505,0 days 00:00:02.659984,0.17473376155018364,32.0,0.2,176,100.0,0.0004251255723130147,312,0.00030258470569388115,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.16791409787921652],0.518882804650295,COMPLETE
255,0.2470527408348293,2025-01-10 13:44:04.544323,2025-01-10 13:44:07.209053,0 days 00:00:02.664730,0.17684683317476782,32.0,0.2,180,100.0,0.0003370377988442123,316,0.0002887446986931023,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.2470527408348293],0.487636601145456,COMPLETE
256,0.12029229060558932,2025-01-10 13:44:05.485959,2025-01-10 13:44:08.151621,0 days 00:00:02.665662,0.17545244298882218,32.0,0.2,188,100.0,0.0008951372141845909,308,0.00028997693370201935,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.12029229060558932],0.6892779584569104,COMPLETE
257,-0.05642667433164261,2025-01-10 13:44:05.886338,2025-01-10 13:44:08.558947,0 days 00:00:02.672609,0.1749791504488078,32.0,0.2,168,100.0,0.00031785944415906243,320,0.00030380391256125346,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[-0.05642667433164261],0.24299361999369887,COMPLETE
258,0.15024038865515155,2025-01-10 13:44:06.310112,2025-01-10 13:44:08.955959,0 days 00:00:02.645847,0.17747898423913094,32.0,0.2,168,100.0,0.0009989649644516398,320,0.0003007855194869148,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[0.15024038865515155],0.7225813864704649,COMPLETE
259,0.22134545376513093,2025-01-10 13:44:06.680098,2025-01-10 13:44:09.347831,0 days 00:00:02.667733,0.19342652903315805,32.0,0.2,168,100.0,0.0009604333054875836,320,0.00028106846315333745,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[0.22134545376513093],0.7424737263285555,COMPLETE
260,0.22971362616030355,2025-01-10 13:44:07.219711,2025-01-10 13:44:09.872083,0 days 00:00:02.652372,0.19130158343081627,32.0,0.2,168,100.0,0.0003663002273529492,320,0.0002803013161078156,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[0.22971362616030355],0.5097600797892632,COMPLETE
261,0.25135195311653447,2025-01-10 13:44:08.161442,2025-01-10 13:44:10.882095,0 days 00:00:02.720653,0.19271270327181034,32.0,0.2,168,100.0,0.0003523387795124717,320,0.0005124316515235401,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[0.25135195311653447],0.44598291633491866,COMPLETE
262,0.23717224881435672,2025-01-10 13:44:08.568948,2025-01-10 13:44:11.280310,0 days 00:00:02.711362,0.19203684155243528,32.0,0.2,176,100.0,0.00034804354329359336,312,0.0005118032132510531,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.23717224881435672],0.44207865480555636,COMPLETE
263,0.24533426308695638,2025-01-10 13:44:08.966868,2025-01-10 13:44:11.695897,0 days 00:00:02.729029,0.19986778124410862,32.0,0.2,184,100.0,0.00036972812652248687,320,0.0005058402197500775,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.24533426308695638],0.5137741311104338,COMPLETE
264,0.18072779028117247,2025-01-10 13:44:09.357952,2025-01-10 13:44:12.142472,0 days 00:00:02.784520,0.1969956659376284,32.0,0.2,176,100.0,0.0003527725605167313,312,0.0004744836840615571,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.18072779028117247],0.42552987982348045,COMPLETE
265,0.24117917982884818,2025-01-10 13:44:09.882860,2025-01-10 13:44:12.651357,0 days 00:00:02.768497,0.19993081456745523,32.0,0.2,164,100.0,0.0003322058861603988,316,0.0002663972655041681,1,1,adam,"{'neurons_per_layer_encoder': [164], 'neurons_per_layer_decoder': [164]}",164,[164],[164],[0.24117917982884818],0.46512355239973513,COMPLETE
266,0.23256217394550782,2025-01-10 13:44:10.892425,2025-01-10 13:44:13.584854,0 days 00:00:02.692429,0.19502657268525006,40.0,0.2,176,100.0,0.0003503883688473165,312,0.000505786357645758,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.23256217394550782],0.4595926738287486,COMPLETE
267,0.20366375352101684,2025-01-10 13:44:11.290558,2025-01-10 13:44:14.005633,0 days 00:00:02.715075,0.19957561254551323,40.0,0.2,180,100.0,0.00036526470016740845,316,0.00046650795286261006,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.20366375352101684],0.46528911642037524,COMPLETE
268,0.18487160144130754,2025-01-10 13:44:11.706939,2025-01-10 13:44:14.424468,0 days 00:00:02.717529,0.19649897132575112,40.0,0.2,180,100.0,0.0003412565778221327,316,0.00045401945927603084,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.18487160144130754],0.45024312834071967,COMPLETE
269,0.21465602717494725,2025-01-10 13:44:12.152758,2025-01-10 13:44:14.842994,0 days 00:00:02.690236,0.19866447849881497,40.0,0.2,180,100.0,0.0003448156167153002,316,0.0005319028245754981,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.21465602717494725],0.43945487228397,COMPLETE
270,0.23230969754612907,2025-01-10 13:44:12.662775,2025-01-10 13:44:15.380483,0 days 00:00:02.717708,0.1997363950283789,40.0,0.2,164,100.0,0.0003774984920943031,316,0.0002644365505901865,1,1,adam,"{'neurons_per_layer_encoder': [164], 'neurons_per_layer_decoder': [164]}",164,[164],[164],[0.23230969754612907],0.514629394337152,COMPLETE
271,0.19112128066311485,2025-01-10 13:44:13.595070,2025-01-10 13:44:16.250048,0 days 00:00:02.654978,0.19601337575003364,40.0,0.2,180,100.0,0.0003598381365780552,316,0.0005324589155319739,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.19112128066311485],0.46245200951688187,COMPLETE
272,0.23420503409130522,2025-01-10 13:44:14.015257,2025-01-10 13:44:16.876826,0 days 00:00:02.861569,0.19977774207803609,40.0,0.2,180,100.0,0.0003646935741718587,316,0.0004868589773432827,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.23420503409130522],0.5033885291446477,COMPLETE
273,0.18713701452474574,2025-01-10 13:44:14.435786,2025-01-10 13:44:17.436413,0 days 00:00:03.000627,0.1990347102911279,56.0,0.2,164,100.0,0.00028393337650462586,316,0.0005172135915593189,1,1,adam,"{'neurons_per_layer_encoder': [164], 'neurons_per_layer_decoder': [164]}",164,[164],[164],[0.18713701452474574],0.39487790422460833,COMPLETE
274,-2.6874998037348696,2025-01-10 13:44:14.852723,2025-01-10 13:44:18.337063,0 days 00:00:03.484340,0.19712027238900046,40.0,0.2,164,100.0,0.00026608153303854157,2648,0.0005173428713696243,1,4,adam,"{'neurons_per_layer_encoder': [164, 328, 656, 1312], 'neurons_per_layer_decoder': [1312]}",164,[1312],"[164, 328, 656, 1312]",[-2.6874998037348696],0.7481604067984828,COMPLETE
275,0.19041252643831197,2025-01-10 13:44:15.391010,2025-01-10 13:44:18.652321,0 days 00:00:03.261311,0.19566859041024656,40.0,0.2,164,100.0,0.00026200496059900673,316,0.0005288782047361932,1,1,adam,"{'neurons_per_layer_encoder': [164], 'neurons_per_layer_decoder': [164]}",164,[164],[164],[0.19041252643831197],0.3216829364338213,COMPLETE
276,0.24685377184337864,2025-01-10 13:44:16.260020,2025-01-10 13:44:19.557151,0 days 00:00:03.297131,0.19993159233948835,56.0,0.2,164,100.0,0.0002549895226965271,316,0.00026175815428565333,1,1,adam,"{'neurons_per_layer_encoder': [164], 'neurons_per_layer_decoder': [164]}",164,[164],[164],[0.24685377184337864],0.4371010171791869,COMPLETE
277,0.15524829582817912,2025-01-10 13:44:16.888450,2025-01-10 13:44:20.253490,0 days 00:00:03.365040,0.198336473992073,40.0,0.2,164,100.0,0.0002682128575280477,316,0.00026751817694672475,1,1,adam,"{'neurons_per_layer_encoder': [164], 'neurons_per_layer_decoder': [164]}",164,[164],[164],[0.15524829582817912],0.33664914132997165,COMPLETE
278,0.13581653753289613,2025-01-10 13:44:17.450583,2025-01-10 13:44:23.957544,0 days 00:00:06.506961,0.19969744334823922,40.0,0.2,164,100.0,0.0002846002617003125,1816,0.0002587216054972708,1,4,adam,"{'neurons_per_layer_encoder': [164, 328, 656, 1312], 'neurons_per_layer_decoder': [1312]}",164,[1312],"[164, 328, 656, 1312]",[0.13581653753289613],0.9296751051643992,COMPLETE
279,0.19976562470927173,2025-01-10 13:44:18.346893,2025-01-10 13:44:21.671191,0 days 00:00:03.324298,0.19984202988627223,40.0,0.2,172,100.0,0.000791997179148219,324,0.0002639600245655356,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.19976562470927173],0.7130969567312277,COMPLETE
280,0.2883780051603707,2025-01-10 13:44:18.662967,2025-01-10 13:44:22.129121,0 days 00:00:03.466154,0.18864430744849053,40.0,0.2,172,100.0,0.0006214478173572482,324,0.0002765330138956713,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.2883780051603707],0.6888809924515942,COMPLETE
281,0.1821791343114052,2025-01-10 13:44:19.567445,2025-01-10 13:44:23.177091,0 days 00:00:03.609646,0.19955822592424038,40.0,0.2,172,100.0,0.00031402691690734195,324,0.00026847597097315307,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.1821791343114052],0.44369141339862006,COMPLETE
282,0.13707437700583747,2025-01-10 13:44:20.265385,2025-01-10 13:44:23.646140,0 days 00:00:03.380755,0.18962198098970118,64.0,0.2,172,100.0,0.0007679211420797541,324,0.00026480046727504097,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.13707437700583747],0.6968000349437299,COMPLETE
283,0.2042446006205927,2025-01-10 13:44:38.419467,2025-01-10 13:44:41.162526,0 days 00:00:02.743059,0.1882670795141872,40.0,0.2,172,100.0,0.0006011840327817422,324,0.0002708887885319658,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.2042446006205927],0.6433602092196443,COMPLETE
284,0.22408944943321185,2025-01-10 13:44:38.420932,2025-01-10 13:44:41.231429,0 days 00:00:02.810497,0.18618573608150238,40.0,0.2,172,100.0,0.0006142145416859868,324,0.0002193564627340797,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.22408944943321185],0.6756657292549476,COMPLETE
285,0.22771995872846496,2025-01-10 13:44:38.423636,2025-01-10 13:44:41.183548,0 days 00:00:02.759912,0.1879511569771582,40.0,0.2,172,100.0,0.0006668390508888683,324,0.00020666347466284218,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.22771995872846496],0.6973948122827062,COMPLETE
286,0.19383817622982724,2025-01-10 13:44:38.421470,2025-01-10 13:44:41.202337,0 days 00:00:02.780867,0.18803637714089697,40.0,0.2,172,100.0,0.0006256389903512497,324,0.0002045012387057923,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.19383817622982724],0.6749868952599062,COMPLETE
287,0.1635112884412524,2025-01-10 13:44:38.422677,2025-01-10 13:44:41.207702,0 days 00:00:02.785025,0.18926093577704386,40.0,0.2,172,100.0,0.0006077059235283184,324,0.00021040131866189874,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.1635112884412524],0.6480045399341172,COMPLETE
288,0.1506673835896264,2025-01-10 13:44:41.174792,2025-01-10 13:44:43.875607,0 days 00:00:02.700815,0.18681160741075292,56.0,0.2,168,100.0,0.000607180904396389,320,0.00020988100197747418,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[0.1506673835896264],0.6720300120763352,COMPLETE
289,0.0763569160822023,2025-01-10 13:44:41.199916,2025-01-10 13:44:43.813795,0 days 00:00:02.613879,0.18623625346977368,56.0,0.2,168,100.0,0.0006066224214363807,336,0.00022038794838925068,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[0.0763569160822023],0.6475503878490098,COMPLETE
