number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
433,0.5969250293549161,0.16381481321432212,2024-12-23 11:34:26.112915,2024-12-23 11:34:31.843558,0 days 00:00:05.730643,0.046586980460665374,40.0,0.2,84,100.0,1.936162124790454e-06,108.0,0.00035387246048238896,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84.0,[84],[84],[0.5969250293549161],[0.16381481321432212],-0.49046554334715536,COMPLETE
434,0.6348149945096064,0.5047837446678756,2024-12-23 11:34:26.733887,2024-12-23 11:34:32.312727,0 days 00:00:05.578840,0.01853966548474685,40.0,0.2,72,100.0,1.8190149648063812e-06,159.0,0.0004869911961138466,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.6348149945096064],[0.5047837446678756],-0.190477210889448,COMPLETE
435,0.6742691187204243,0.5019486506430375,2024-12-23 11:34:29.712892,2024-12-23 11:34:34.628867,0 days 00:00:04.915975,0.018241548168563774,40.0,0.1,68,100.0,1.909551493712636e-06,288.0,0.0005575066688358289,1,2,adam,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136]}",68.0,[136],"[68, 136]",[0.6742691187204243],[0.5019486506430375],-0.4810492367149782,COMPLETE
436,-0.7420224157076414,-0.11399418028518116,2024-12-23 11:34:30.207432,2024-12-23 11:34:32.370484,0 days 00:00:02.163052,0.018367867251259183,40.0,0.30000000000000004,68,100.0,1.877471525986081e-06,288.0,0.000576193460338006,1,2,sgd,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136]}",68.0,[136],"[68, 136]",[-0.7420224157076414],[-0.11399418028518116],0.18928036997826658,COMPLETE
437,-1.8673060301950422,-0.31569249549678857,2024-12-23 11:34:30.960262,2024-12-23 11:34:33.139824,0 days 00:00:02.179562,0.18978097003810612,48.0,0.1,68,100.0,1.8678769725434992e-06,288.0,0.00016089281192089276,2,2,sgd,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136, 68]}",68.0,"[136, 68]","[68, 136]",[-1.8673060301950422],[-0.31569249549678857],0.10145404441771058,COMPLETE
438,-0.7302463863017357,-0.25209962166577604,2024-12-23 11:34:31.852950,2024-12-23 11:34:33.852406,0 days 00:00:01.999456,0.026187670338023675,48.0,0.30000000000000004,68,100.0,2.2601113293204174e-06,288.0,0.0001601646938420265,2,2,sgd,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136, 68]}",68.0,"[136, 68]","[68, 136]",[-0.7302463863017357],[-0.25209962166577604],0.2482992034257351,COMPLETE
439,-1.22312397886521,-0.26522172052814663,2024-12-23 11:34:32.321458,2024-12-23 11:34:33.992495,0 days 00:00:01.671037,0.023105636527138516,48.0,0.30000000000000004,68,100.0,2.3423065853203484e-06,288.0,0.0005734052697083975,2,2,sgd,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136, 68]}",68.0,"[136, 68]","[68, 136]",[-1.22312397886521],[-0.26522172052814663],0.4907506157178843,COMPLETE
440,0.5026354463357521,0.26452096022597693,2024-12-23 11:34:32.381906,2024-12-23 11:34:36.156047,0 days 00:00:03.774141,0.026040810460714554,48.0,0.30000000000000004,68,100.0,1.3652076383273215e-06,272.0,0.000686558335883226,1,2,adam,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136]}",68.0,[136],"[68, 136]",[0.5026354463357521],[0.26452096022597693],-0.41253611810296825,COMPLETE
441,0.22186037802917058,0.07690273762195987,2024-12-23 11:34:33.148042,2024-12-23 11:34:37.231701,0 days 00:00:04.083659,0.040580971921861594,72.0,0.30000000000000004,124,100.0,7.90952942739311e-05,512.0,0.0004816049717448548,1,2,adam,"{'neurons_per_layer_encoder': [124, 248], 'neurons_per_layer_decoder': [248]}",124.0,[248],"[124, 248]",[0.22186037802917058],[0.07690273762195987],0.34048718253109594,COMPLETE
442,0.5550474343579787,0.046620544366038796,2024-12-23 11:34:33.444165,2024-12-23 11:34:39.947352,0 days 00:00:06.503187,0.039601933059297996,40.0,0.30000000000000004,156,100.0,1.4040586252296742e-06,688.0,0.00019135231952225752,4,2,adam,"{'neurons_per_layer_encoder': [156, 312], 'neurons_per_layer_decoder': [312, 156, 78, 39]}",156.0,"[312, 156, 78, 39]","[156, 312]",[0.5550474343579787],[0.046620544366038796],-0.020060772085292715,COMPLETE
443,0.6490441968757328,0.46597126235929764,2024-12-23 11:34:33.859570,2024-12-23 11:34:38.006359,0 days 00:00:04.146789,0.020794132856991977,40.0,0.30000000000000004,88,100.0,1.361778657646235e-06,392.0,0.0004805522957459069,1,2,adam,"{'neurons_per_layer_encoder': [88, 176], 'neurons_per_layer_decoder': [176]}",88.0,[176],"[88, 176]",[0.6490441968757328],[0.46597126235929764],0.13734462338461145,COMPLETE
444,-1.0986861247397277,-0.14248756440392918,2024-12-23 11:34:34.000616,2024-12-23 11:34:36.227862,0 days 00:00:02.227246,0.020553447564189833,40.0,0.1,92,100.0,0.00010129132752409688,400.0,1.1422041171341757e-05,1,2,adam,"{'neurons_per_layer_encoder': [92, 184], 'neurons_per_layer_decoder': [184]}",92.0,[184],"[92, 184]",[-1.0986861247397277],[-0.14248756440392918],0.33921311281242106,COMPLETE
445,0.479481271392714,0.31593510761502375,2024-12-23 11:34:34.637265,2024-12-23 11:34:42.479986,0 days 00:00:07.842721,0.02037390706583669,40.0,0.1,80,100.0,1.2977427328303867e-06,1272.0,0.0002040187539107194,1,4,adam,"{'neurons_per_layer_encoder': [80, 160, 320, 640], 'neurons_per_layer_decoder': [640]}",80.0,[640],"[80, 160, 320, 640]",[0.479481271392714],[0.31593510761502375],-0.3596499870304014,COMPLETE
446,0.10314083569978316,0.0025977945229135324,2024-12-23 11:34:36.163970,2024-12-23 11:34:39.500403,0 days 00:00:03.336433,0.020362445717902425,40.0,0.1,88,100.0,1.185958206183135e-06,712.0,0.006438150781793276,1,3,adam,"{'neurons_per_layer_encoder': [88, 176, 352], 'neurons_per_layer_decoder': [352]}",88.0,[352],"[88, 176, 352]",[0.10314083569978316],[0.0025977945229135324],-1.3234643883585677,COMPLETE
447,0.5809616572241904,0.2657913608624851,2024-12-23 11:34:36.236056,2024-12-23 11:34:46.537569,0 days 00:00:10.301513,0.11870783311349972,40.0,0.30000000000000004,124,100.0,0.000145394516156734,872.0,0.0004867203565878414,4,3,adam,"{'neurons_per_layer_encoder': [124, 248, 496], 'neurons_per_layer_decoder': [496, 248, 124, 62]}",124.0,"[496, 248, 124, 62]","[124, 248, 496]",[0.5809616572241904],[0.2657913608624851],0.9014273774394289,COMPLETE
448,0.5316022111476553,0.27756115108278545,2024-12-23 11:34:37.240070,2024-12-23 11:34:45.358989,0 days 00:00:08.118919,0.014902476143626739,40.0,0.1,80,100.0,0.00014213596744165117,584.0,0.0006360311987767768,5,3,adam,"{'neurons_per_layer_encoder': [80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40, 20]}",80.0,"[320, 160, 80, 40, 20]","[80, 160, 320]",[0.5316022111476553],[0.27756115108278545],0.8401782886220306,COMPLETE
449,0.7381123077681228,0.5128267138078795,2024-12-23 11:34:38.016750,2024-12-23 11:34:45.570640,0 days 00:00:07.553890,0.0233096794376032,40.0,0.1,80,100.0,0.00013899965445684712,712.0,0.00021235506280433935,4,3,adam,"{'neurons_per_layer_encoder': [80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",80.0,"[320, 160, 80, 40]","[80, 160, 320]",[0.7381123077681228],[0.5128267138078795],0.9064362389405861,COMPLETE
450,0.29583233850159096,-0.15406997833821845,2024-12-23 11:34:39.509449,2024-12-23 11:34:48.130519,0 days 00:00:08.621070,0.02312215753754016,104.0,0.1,80,100.0,1.6539839792096078e-06,1096.0,0.0006484741968569543,4,4,adam,"{'neurons_per_layer_encoder': [80, 160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160, 80]}",80.0,"[640, 320, 160, 80]","[80, 160, 320, 640]",[0.29583233850159096],[-0.15406997833821845],-1.7937874759123762,COMPLETE
451,0.33469229927732824,0.09358319220335154,2024-12-23 11:34:39.955571,2024-12-23 11:34:47.970515,0 days 00:00:08.014944,0.1156340720267269,40.0,0.1,76,100.0,1.7287301231689718e-06,856.0,0.00063864307070899,1,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608]}",76.0,[608],"[76, 152, 304, 608]",[0.33469229927732824],[0.09358319220335154],-1.2555131004661335,COMPLETE
452,0.3789785954902787,0.15697493450613587,2024-12-23 11:34:42.489484,2024-12-23 11:34:50.409630,0 days 00:00:07.920146,0.015336485346350067,112.0,0.1,60,100.0,2.0733494002414228e-06,840.0,0.0014052121012142064,5,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480, 240, 120, 60, 30]}",60.0,"[480, 240, 120, 60, 30]","[60, 120, 240, 480]",[0.3789785954902787],[0.15697493450613587],-1.0411968965904923,COMPLETE
453,-1.1716681584677553,0.14485717846482027,2024-12-23 11:34:45.366928,2024-12-23 11:34:47.553129,0 days 00:00:02.186201,0.02328120675909621,40.0,0.1,60,100.0,1.6905807146873104e-06,82.0,3.138772027295805e-05,1,1,adam,"{'neurons_per_layer_encoder': [60], 'neurons_per_layer_decoder': [60]}",60.0,[60],[60],[-1.1716681584677553],[0.14485717846482027],-0.27101311400700034,COMPLETE
454,-0.3762267730216813,-0.007214165473085288,2024-12-23 11:34:45.578104,2024-12-23 11:34:51.642910,0 days 00:00:06.064806,0.026704710890621028,128.0,0.1,96,100.0,0.0001900107040094628,728.0,0.00024344870366229597,4,3,adadelta,"{'neurons_per_layer_encoder': [96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",96.0,"[384, 192, 96, 48]","[96, 192, 384]",[-0.3762267730216813],[-0.007214165473085288],0.8380813443535484,COMPLETE
455,-0.2738223690093442,0.002495971493727822,2024-12-23 11:34:46.546450,2024-12-23 11:34:54.723645,0 days 00:00:08.177195,0.02734835317965687,104.0,0.1,204,100.0,0.00010942426707673237,856.0,0.0002622120426930004,4,3,adadelta,"{'neurons_per_layer_encoder': [204, 408, 816], 'neurons_per_layer_decoder': [816, 408, 204, 102]}",204.0,"[816, 408, 204, 102]","[204, 408, 816]",[-0.2738223690093442],[0.002495971493727822],0.8599588812766982,COMPLETE
456,-0.1448182383501304,-0.09215846341559564,2024-12-23 11:34:47.560101,2024-12-23 11:34:54.257235,0 days 00:00:06.697134,0.144919722241031,112.0,0.1,100,100.0,8.416275504425551e-05,728.0,0.00027919271455144275,4,3,adadelta,"{'neurons_per_layer_encoder': [100, 200, 400], 'neurons_per_layer_decoder': [400, 200, 100, 50]}",100.0,"[400, 200, 100, 50]","[100, 200, 400]",[-0.1448182383501304],[-0.09215846341559564],0.7539542834828916,COMPLETE
457,-0.8983055579255352,-0.0892004370356787,2024-12-23 11:34:47.978144,2024-12-23 11:34:51.649484,0 days 00:00:03.671340,0.02725885247430383,104.0,0.1,100,100.0,0.00012029356871965065,728.0,0.0002335786597863823,4,3,adadelta,"{'neurons_per_layer_encoder': [100, 200, 400], 'neurons_per_layer_decoder': [400, 200, 100, 50]}",100.0,"[400, 200, 100, 50]","[100, 200, 400]",[-0.8983055579255352],[-0.0892004370356787],0.7144074155317314,COMPLETE
458,-0.5841619419414454,-0.13254967172324972,2024-12-23 11:34:48.138304,2024-12-23 11:34:52.943338,0 days 00:00:04.805034,0.14945577071810037,128.0,0.1,96,100.0,0.00012922137896716592,728.0,0.00023534882758332706,4,3,adadelta,"{'neurons_per_layer_encoder': [96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",96.0,"[384, 192, 96, 48]","[96, 192, 384]",[-0.5841619419414454],[-0.13254967172324972],0.7737043500800705,COMPLETE
459,-0.9969349575031787,-0.0805063695104753,2024-12-23 11:34:50.425991,2024-12-23 11:34:54.708850,0 days 00:00:04.282859,0.08182584026282036,128.0,0.1,100,100.0,0.00010387062069857062,728.0,0.00024825554705920015,4,3,adadelta,"{'neurons_per_layer_encoder': [100, 200, 400], 'neurons_per_layer_decoder': [400, 200, 100, 50]}",100.0,"[400, 200, 100, 50]","[100, 200, 400]",[-0.9969349575031787],[-0.0805063695104753],0.7032625130566396,COMPLETE
460,-1.0509118265845458,-0.01598659481022935,2024-12-23 11:34:51.654482,2024-12-23 11:34:54.302017,0 days 00:00:02.647535,0.0253717774559913,72.0,0.1,188,100.0,0.00011179112977336062,1416.0,0.0001847518386335094,4,3,sgd,"{'neurons_per_layer_encoder': [188, 376, 752], 'neurons_per_layer_decoder': [752, 376, 188, 94]}",188.0,"[752, 376, 188, 94]","[188, 376, 752]",[-1.0509118265845458],[-0.01598659481022935],0.8269668673750837,COMPLETE
461,-0.873392769754459,0.01470841770470166,2024-12-23 11:34:51.656883,2024-12-23 11:34:53.935315,0 days 00:00:02.278432,0.02467344392297266,120.0,0.1,100,100.0,8.586756865841068e-05,744.0,0.00013625258455025874,4,3,sgd,"{'neurons_per_layer_encoder': [100, 200, 400], 'neurons_per_layer_decoder': [400, 200, 100, 50]}",100.0,"[400, 200, 100, 50]","[100, 200, 400]",[-0.873392769754459],[0.01470841770470166],0.6530876991615833,COMPLETE
462,-0.6776925052192566,-0.2762419898071422,2024-12-23 11:34:52.950944,2024-12-23 11:34:56.460600,0 days 00:00:03.509656,0.025101482841472005,112.0,0.1,200,100.0,8.494314571587089e-05,856.0,0.0002898646246726854,5,3,sgd,"{'neurons_per_layer_encoder': [200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200, 100, 50]}",200.0,"[800, 400, 200, 100, 50]","[200, 400, 800]",[-0.6776925052192566],[-0.2762419898071422],0.7872499812483413,COMPLETE
463,-0.3054423133211448,-0.2620530597571926,2024-12-23 11:34:53.943713,2024-12-23 11:34:59.926719,0 days 00:00:05.983006,0.025685300053997637,120.0,0.1,204,100.0,0.00010660605648610982,1288.0,0.0002925569275213784,4,3,sgd,"{'neurons_per_layer_encoder': [204, 408, 816], 'neurons_per_layer_decoder': [816, 408, 204, 102]}",204.0,"[816, 408, 204, 102]","[204, 408, 816]",[-0.3054423133211448],[-0.2620530597571926],0.846102706797985,COMPLETE
464,-0.07691161651176648,-0.24276108405261887,2024-12-23 11:34:54.266555,2024-12-23 11:34:59.215298,0 days 00:00:04.948743,0.025441168307300113,120.0,0.1,88,100.0,0.00024741254676997025,616.0,0.0001973954176777076,5,3,sgd,"{'neurons_per_layer_encoder': [88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44, 22]}",88.0,"[352, 176, 88, 44, 22]","[88, 176, 352]",[-0.07691161651176648],[-0.24276108405261887],0.8734186163537828,COMPLETE
465,-1.0586293783006893,-0.1996450065062516,2024-12-23 11:34:54.312189,2024-12-23 11:34:56.834354,0 days 00:00:02.522165,0.13153001102895526,56.0,0.1,92,100.0,0.00016200831774719357,664.0,0.00029982858739201266,5,3,sgd,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92, 46, 23]}",92.0,"[368, 184, 92, 46, 23]","[92, 184, 368]",[-1.0586293783006893],[-0.1996450065062516],0.7528148096130308,COMPLETE
466,-0.8679345145656585,-0.061621258030178705,2024-12-23 11:34:54.715779,2024-12-23 11:34:58.108406,0 days 00:00:03.392627,0.12924369768210955,104.0,0.1,252,100.0,0.00015237966098455744,1992.0,0.00021282491688601093,5,3,sgd,"{'neurons_per_layer_encoder': [252, 504, 1008], 'neurons_per_layer_decoder': [1008, 504, 252, 126, 63]}",252.0,"[1008, 504, 252, 126, 63]","[252, 504, 1008]",[-0.8679345145656585],[-0.061621258030178705],0.9039275871193736,COMPLETE
467,-0.6890578748629739,-0.11012372617931354,2024-12-23 11:34:54.735741,2024-12-23 11:34:59.601139,0 days 00:00:04.865398,0.06991341520135605,56.0,0.1,236,100.0,0.00024235653710274961,2040.0,0.00021247509049690538,5,3,sgd,"{'neurons_per_layer_encoder': [236, 472, 944], 'neurons_per_layer_decoder': [944, 472, 236, 118, 59]}",236.0,"[944, 472, 236, 118, 59]","[236, 472, 944]",[-0.6890578748629739],[-0.11012372617931354],0.9330235469338223,COMPLETE
468,-0.8775131926315816,-0.01273277070962564,2024-12-23 11:34:56.469386,2024-12-23 11:34:58.889679,0 days 00:00:02.420293,0.030921140235777987,48.0,0.1,84,100.0,5.91112807162795e-05,680.0,0.00019720811191244287,4,3,sgd,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42]}",84.0,"[336, 168, 84, 42]","[84, 168, 336]",[-0.8775131926315816],[-0.01273277070962564],0.5696903429195904,COMPLETE
469,-0.7883036891475317,-0.03248239170764666,2024-12-23 11:34:56.843603,2024-12-23 11:34:59.553184,0 days 00:00:02.709581,0.013892757107317608,88.0,0.1,88,100.0,0.0002640573346583781,648.0,0.0002092253840530194,5,3,sgd,"{'neurons_per_layer_encoder': [88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44, 22]}",88.0,"[352, 176, 88, 44, 22]","[88, 176, 352]",[-0.7883036891475317],[-0.03248239170764666],0.8577755628547794,COMPLETE
470,-0.25265567682681644,0.03485307820670047,2024-12-23 11:34:58.116090,2024-12-23 11:35:02.486884,0 days 00:00:04.370794,0.03116483669670735,80.0,0.1,88,100.0,0.00025089456853909074,648.0,0.00015718711960705637,5,3,sgd,"{'neurons_per_layer_encoder': [88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44, 22]}",88.0,"[352, 176, 88, 44, 22]","[88, 176, 352]",[-0.25265567682681644],[0.03485307820670047],0.8770988453181484,COMPLETE
471,-1.124066397394102,-0.045788163145620286,2024-12-23 11:34:58.896379,2024-12-23 11:35:02.483132,0 days 00:00:03.586753,0.0247014673162258,88.0,0.1,88,100.0,0.00023689386602340247,616.0,0.00013510151408310922,5,3,adadelta,"{'neurons_per_layer_encoder': [88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44, 22]}",88.0,"[352, 176, 88, 44, 22]","[88, 176, 352]",[-1.124066397394102],[-0.045788163145620286],0.8244545528681919,COMPLETE
472,-0.17604163413447638,0.16301222849628216,2024-12-23 11:34:59.224906,2024-12-23 11:35:07.003422,0 days 00:00:07.778516,0.024353978302674602,96.0,0.1,164,100.0,0.00019884580069524428,984.0,0.00014392289351317797,5,3,adadelta,"{'neurons_per_layer_encoder': [164, 328, 656], 'neurons_per_layer_decoder': [656, 328, 164, 82, 41]}",164.0,"[656, 328, 164, 82, 41]","[164, 328, 656]",[-0.17604163413447638],[0.16301222849628216],0.915561592994816,COMPLETE
473,-0.7962553031163369,-0.05599034255629154,2024-12-23 11:34:59.561735,2024-12-23 11:35:03.443734,0 days 00:00:03.881999,0.02379199944942602,80.0,0.1,180,100.0,0.00013316353114521865,1304.0,0.00014891890196330968,4,3,adadelta,"{'neurons_per_layer_encoder': [180, 360, 720], 'neurons_per_layer_decoder': [720, 360, 180, 90]}",180.0,"[720, 360, 180, 90]","[180, 360, 720]",[-0.7962553031163369],[-0.05599034255629154],0.8464673100960614,COMPLETE
474,-0.8053817509315462,-0.580661423640054,2024-12-23 11:34:59.611212,2024-12-23 11:35:03.852576,0 days 00:00:04.241364,0.024719463797289218,96.0,0.1,216,100.0,0.00012363845643055212,1288.0,0.00014170059010136968,4,3,adadelta,"{'neurons_per_layer_encoder': [216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108]}",216.0,"[864, 432, 216, 108]","[216, 432, 864]",[-0.8053817509315462],[-0.580661423640054],0.8368090197348669,COMPLETE
475,-0.09685449768598398,-0.09283044121237793,2024-12-23 11:34:59.934422,2024-12-23 11:35:07.710710,0 days 00:00:07.776288,0.0240709214623376,72.0,0.1,164,100.0,0.0001831263036584804,824.0,0.0001671621674002308,4,3,adadelta,"{'neurons_per_layer_encoder': [164, 328, 656], 'neurons_per_layer_decoder': [656, 328, 164, 82]}",164.0,"[656, 328, 164, 82]","[164, 328, 656]",[-0.09685449768598398],[-0.09283044121237793],0.8974560750441878,COMPLETE
476,-0.7843420174428477,-0.13937930487349592,2024-12-23 11:35:02.493241,2024-12-23 11:35:07.565459,0 days 00:00:05.072218,0.023791287836255347,72.0,0.1,84,100.0,0.00020809583194546932,776.0,0.00012202432698308973,4,3,adadelta,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42]}",84.0,"[336, 168, 84, 42]","[84, 168, 336]",[-0.7843420174428477],[-0.13937930487349592],0.8338888225181031,COMPLETE
477,-0.2631842579362744,-0.3375127215274545,2024-12-23 11:35:02.499000,2024-12-23 11:35:07.263618,0 days 00:00:04.764618,0.024360853334308475,40.0,0.1,48,100.0,0.0002075685357695084,376.0,0.0001643171902673061,4,3,adadelta,"{'neurons_per_layer_encoder': [48, 96, 192], 'neurons_per_layer_decoder': [192, 96, 48, 24]}",48.0,"[192, 96, 48, 24]","[48, 96, 192]",[-0.2631842579362744],[-0.3375127215274545],0.7426947374432585,COMPLETE
478,-0.31154149826627453,-0.30783555396350715,2024-12-23 11:35:03.454408,2024-12-23 11:35:08.159481,0 days 00:00:04.705073,0.023764669250952403,96.0,0.1,48,100.0,0.00019431851626107248,344.0,0.00016794352117353116,4,3,adadelta,"{'neurons_per_layer_encoder': [48, 96, 192], 'neurons_per_layer_decoder': [192, 96, 48, 24]}",48.0,"[192, 96, 48, 24]","[48, 96, 192]",[-0.31154149826627453],[-0.30783555396350715],0.7318093074687405,COMPLETE
479,0.4366042240557486,0.4373020263650046,2024-12-23 11:35:03.860435,2024-12-23 11:35:12.801520,0 days 00:00:08.941085,0.027746192583455183,40.0,0.1,148,100.0,0.00020770943080066393,808.0,0.0001709963609246692,4,3,adam,"{'neurons_per_layer_encoder': [148, 296, 592], 'neurons_per_layer_decoder': [592, 296, 148, 74]}",148.0,"[592, 296, 148, 74]","[148, 296, 592]",[0.4366042240557486],[0.4373020263650046],0.9411347667859081,COMPLETE
480,0.35152732575010015,0.11083100302224036,2024-12-23 11:35:07.012852,2024-12-23 11:35:16.126665,0 days 00:00:09.113813,0.02788873447392248,40.0,0.1,152,100.0,6.444659543585103e-05,792.0,0.00017251043401389645,4,3,adam,"{'neurons_per_layer_encoder': [152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152, 76]}",152.0,"[608, 304, 152, 76]","[152, 304, 608]",[0.35152732575010015],[0.11083100302224036],0.7681350493432006,COMPLETE
481,0.24759987793421057,0.1386529617197374,2024-12-23 11:35:07.273359,2024-12-23 11:35:15.166438,0 days 00:00:07.893079,0.028143839399657027,48.0,0.1,92,100.0,6.981749722371843e-05,712.0,0.00011913097882008314,4,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92, 46]}",92.0,"[368, 184, 92, 46]","[92, 184, 368]",[0.24759987793421057],[0.1386529617197374],0.6738521222552838,COMPLETE
482,0.16113133213007935,0.42371299732677037,2024-12-23 11:35:07.573385,2024-12-23 11:35:13.416172,0 days 00:00:05.842787,0.15708959642720083,48.0,0.1,24,100.0,4.32002770560095e-05,200.0,0.00017816300488635058,4,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48, 24, 12]}",24.0,"[96, 48, 24, 12]","[24, 48, 96]",[0.16113133213007935],[0.42371299732677037],0.23938410773345262,COMPLETE
483,0.4538289739154606,0.24894150315359687,2024-12-23 11:35:07.724845,2024-12-23 11:35:17.582199,0 days 00:00:09.857354,0.02782342819330884,40.0,0.4,172,100.0,7.412255686202773e-05,952.0,0.0001786673936899791,4,3,adam,"{'neurons_per_layer_encoder': [172, 344, 688], 'neurons_per_layer_decoder': [688, 344, 172, 86]}",172.0,"[688, 344, 172, 86]","[172, 344, 688]",[0.4538289739154606],[0.24894150315359687],0.8704678513782156,COMPLETE
484,0.3810268279708182,0.23775392578056287,2024-12-23 11:35:08.166147,2024-12-23 11:35:17.168783,0 days 00:00:09.002636,0.022989314622028634,48.0,0.4,140,100.0,5.870231694707033e-05,920.0,0.00023257529121806139,5,3,adam,"{'neurons_per_layer_encoder': [140, 280, 560], 'neurons_per_layer_decoder': [560, 280, 140, 70, 35]}",140.0,"[560, 280, 140, 70, 35]","[140, 280, 560]",[0.3810268279708182],[0.23775392578056287],0.8044631140544325,COMPLETE
485,-0.014130667356980542,0.02492492525969514,2024-12-23 11:35:12.809967,2024-12-23 11:35:20.929938,0 days 00:00:08.119971,0.026752531167164206,48.0,0.4,84,100.0,4.560716855289198e-05,600.0,0.00033146137750684806,5,3,adam,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42, 21]}",84.0,"[336, 168, 84, 42, 21]","[84, 168, 336]",[-0.014130667356980542],[0.02492492525969514],0.5384532226077279,COMPLETE
486,-0.3984597283695037,-0.1652694717860963,2024-12-23 11:35:13.423995,2024-12-23 11:35:21.701511,0 days 00:00:08.277516,0.09646466487474395,40.0,0.4,92,100.0,0.00030586458089169736,696.0,9.794804609244146e-05,5,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92, 46, 23]}",92.0,"[368, 184, 92, 46, 23]","[92, 184, 368]",[-0.3984597283695037],[-0.1652694717860963],0.8815891791168267,COMPLETE
487,0.6265836957494041,0.3073400076136199,2024-12-23 11:35:15.176504,2024-12-23 11:35:26.158971,0 days 00:00:10.982467,0.17919093701129044,40.0,0.4,172,100.0,0.00030115289533544365,1560.0,0.00032091875295534814,5,3,adam,"{'neurons_per_layer_encoder': [172, 344, 688], 'neurons_per_layer_decoder': [688, 344, 172, 86, 43]}",172.0,"[688, 344, 172, 86, 43]","[172, 344, 688]",[0.6265836957494041],[0.3073400076136199],0.9682258805766297,COMPLETE
488,0.5241222073821338,0.2338574566471372,2024-12-23 11:35:16.135146,2024-12-23 11:35:28.258501,0 days 00:00:12.123355,0.02288671717211751,40.0,0.4,172,100.0,0.0001541015804007467,1560.0,0.00026003089265080117,5,3,adam,"{'neurons_per_layer_encoder': [172, 344, 688], 'neurons_per_layer_decoder': [688, 344, 172, 86, 43]}",172.0,"[688, 344, 172, 86, 43]","[172, 344, 688]",[0.5241222073821338],[0.2338574566471372],0.9361256751134788,COMPLETE
489,-0.8803446553156526,-0.04076757095771044,2024-12-23 11:35:17.177004,2024-12-23 11:35:21.837356,0 days 00:00:04.660352,0.022803237761783023,40.0,0.4,4,100.0,0.0003799829051851786,17.0,0.0001012398801065866,5,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8, 8, 8, 8]}",4.0,"[16, 8, 8, 8, 8]","[4, 8, 16]",[-0.8803446553156526],[-0.04076757095771044],0.47749586189655924,COMPLETE
490,0.7605472798719246,0.28228675649599233,2024-12-23 11:35:17.589599,2024-12-23 11:35:24.967454,0 days 00:00:07.377855,0.026003532757777125,40.0,0.30000000000000004,84,100.0,0.00012665231175901847,600.0,0.0003224019447658899,2,3,adam,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336, 168]}",84.0,"[336, 168]","[84, 168, 336]",[0.7605472798719246],[0.28228675649599233],0.8625351799466727,COMPLETE
