number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
394,0.5841774812615201,2025-01-09 22:34:34.978633,2025-01-09 22:34:40.079761,0 days 00:00:05.101128,0.022182487046105495,32,0.1,196,100,0.0007142395746067935,416,2.622094082164196e-05,1,2,adam,"{'neurons_per_layer_encoder': [196, 392], 'neurons_per_layer_decoder': [392]}",196,[392],"[196, 392]",[0.5841774812615201],0.962391645885044,COMPLETE
395,0.7348771157668261,2025-01-09 22:34:35.591203,2025-01-09 22:34:41.081466,0 days 00:00:05.490263,0.03543006236766707,32,0.1,224,100,0.0008861720948627973,472,0.00019711914421676065,1,2,adam,"{'neurons_per_layer_encoder': [224, 448], 'neurons_per_layer_decoder': [448]}",224,[448],"[224, 448]",[0.7348771157668261],0.975370148049061,COMPLETE
396,0.5136118731174821,2025-01-09 22:34:38.021234,2025-01-09 22:34:44.268306,0 days 00:00:06.247072,0.03543084821879176,32,0.1,176,100,0.0009057817586250519,568,0.00018703499713597555,1,2,adam,"{'neurons_per_layer_encoder': [176, 352], 'neurons_per_layer_decoder': [352]}",176,[352],"[176, 352]",[0.5136118731174821],0.9512907846006364,COMPLETE
397,0.5933135764111562,2025-01-09 22:34:39.094518,2025-01-09 22:34:45.377212,0 days 00:00:06.282694,0.03205101874481296,32,0.1,224,100,0.0009487409256980213,472,0.00019333404911477217,1,2,adam,"{'neurons_per_layer_encoder': [224, 448], 'neurons_per_layer_decoder': [448]}",224,[448],"[224, 448]",[0.5933135764111562],0.9647840644186345,COMPLETE
398,0.42802750691892066,2025-01-09 22:34:39.896949,2025-01-09 22:34:45.829493,0 days 00:00:05.932544,0.04114575380356571,32,0.1,220,100,0.00090858054441656,464,0.00019646623389398568,1,2,adam,"{'neurons_per_layer_encoder': [220, 440], 'neurons_per_layer_decoder': [440]}",220,[440],"[220, 440]",[0.42802750691892066],0.9467717087467749,COMPLETE
399,0.3394115369502887,2025-01-09 22:34:40.088373,2025-01-09 22:34:45.921536,0 days 00:00:05.833163,0.03159549709536961,40,0.1,220,100,0.0008342879798599418,464,0.00018866637086567895,1,2,adam,"{'neurons_per_layer_encoder': [220, 440], 'neurons_per_layer_decoder': [440]}",220,[440],"[220, 440]",[0.3394115369502887],0.9285394866050735,COMPLETE
400,0.34025088951104343,2025-01-09 22:34:41.092161,2025-01-09 22:34:46.616973,0 days 00:00:05.524812,0.02736301955692947,40,0.1,220,100,0.0008741395761527219,464,0.00018229671700370275,1,2,adam,"{'neurons_per_layer_encoder': [220, 440], 'neurons_per_layer_decoder': [440]}",220,[440],"[220, 440]",[0.34025088951104343],0.9324851324136535,COMPLETE
401,0.38530504812567135,2025-01-09 22:34:44.278720,2025-01-09 22:34:50.276510,0 days 00:00:05.997790,0.03197132405694697,40,0.1,220,100,0.000981150165744917,464,0.00018991419170538666,1,2,adam,"{'neurons_per_layer_encoder': [220, 440], 'neurons_per_layer_decoder': [440]}",220,[440],"[220, 440]",[0.38530504812567135],0.9413341717629179,COMPLETE
402,0.0972952935432696,2025-01-09 22:34:45.386107,2025-01-09 22:34:50.935240,0 days 00:00:05.549133,0.03726012348242407,40,0.1,232,100,0.0006301305115941296,488,0.00019988370323195716,1,2,adam,"{'neurons_per_layer_encoder': [232, 464], 'neurons_per_layer_decoder': [464]}",232,[464],"[232, 464]",[0.0972952935432696],0.8852293609347985,COMPLETE
403,0.15354933358978373,2025-01-09 22:34:45.838910,2025-01-09 22:34:51.340924,0 days 00:00:05.502014,0.03755777359178911,40,0.1,232,100,0.0008464589861737162,488,0.00017391497814309089,1,2,adam,"{'neurons_per_layer_encoder': [232, 464], 'neurons_per_layer_decoder': [464]}",232,[464],"[232, 464]",[0.15354933358978373],0.9163383377336957,COMPLETE
404,0.4775568927715147,2025-01-09 22:34:45.932359,2025-01-09 22:34:51.410804,0 days 00:00:05.478445,0.029086113428569853,40,0.1,220,100,0.0008292366636495399,464,0.0001673406857514769,1,2,adam,"{'neurons_per_layer_encoder': [220, 440], 'neurons_per_layer_decoder': [440]}",220,[440],"[220, 440]",[0.4775568927715147],0.9468730229050807,COMPLETE
405,0.5094624066219292,2025-01-09 22:34:46.626606,2025-01-09 22:34:52.756708,0 days 00:00:06.130102,0.03768059026261561,32,0.1,232,100,0.0009714000996679803,488,0.00024847439389852463,1,2,adam,"{'neurons_per_layer_encoder': [232, 464], 'neurons_per_layer_decoder': [464]}",232,[464],"[232, 464]",[0.5094624066219292],0.9535261600362352,COMPLETE
406,0.5749449616268156,2025-01-09 22:34:50.286469,2025-01-09 22:34:56.614759,0 days 00:00:06.328290,0.036988132310771034,32,0.1,228,100,0.0007915230231963825,480,0.0001679617235788412,1,2,adam,"{'neurons_per_layer_encoder': [228, 456], 'neurons_per_layer_decoder': [456]}",228,[456],"[228, 456]",[0.5749449616268156],0.9604062550109373,COMPLETE
407,-0.013072431209604884,2025-01-09 22:34:50.944277,2025-01-09 22:34:55.775384,0 days 00:00:04.831107,0.040571669167720106,72,0.1,236,100,0.0008343049424889169,496,0.00016422485500902162,1,2,adam,"{'neurons_per_layer_encoder': [236, 472], 'neurons_per_layer_decoder': [472]}",236,[472],"[236, 472]",[-0.013072431209604884],0.9122857192499323,COMPLETE
408,0.5839304016594903,2025-01-09 22:34:51.349625,2025-01-09 22:34:56.953965,0 days 00:00:05.604340,0.04119559263980522,32,0.1,212,100,0.0007926704907608807,448,0.0001629972995379839,1,2,adam,"{'neurons_per_layer_encoder': [212, 424], 'neurons_per_layer_decoder': [424]}",212,[424],"[212, 424]",[0.5839304016594903],0.9591133944167629,COMPLETE
409,0.6317928043290721,2025-01-09 22:34:51.420325,2025-01-09 22:34:57.090449,0 days 00:00:05.670124,0.0407162644691369,32,0.1,212,100,0.000754833947362796,448,0.0002404659503862112,1,2,adam,"{'neurons_per_layer_encoder': [212, 424], 'neurons_per_layer_decoder': [424]}",212,[424],"[212, 424]",[0.6317928043290721],0.9555986432295627,COMPLETE
410,0.6760988626309197,2025-01-09 22:34:52.767043,2025-01-09 22:34:58.687461,0 days 00:00:05.920418,0.04178852636057142,32,0.1,212,100,0.0007621281079372157,448,0.00015938268147350495,1,2,adam,"{'neurons_per_layer_encoder': [212, 424], 'neurons_per_layer_decoder': [424]}",212,[424],"[212, 424]",[0.6760988626309197],0.9679263792730646,COMPLETE
411,0.5599154923608755,2025-01-09 22:34:55.784957,2025-01-09 22:35:01.050715,0 days 00:00:05.265758,0.04059436251940303,32,0.1,212,100,2.9355879255377947e-05,448,0.00035944824168212397,1,2,adam,"{'neurons_per_layer_encoder': [212, 424], 'neurons_per_layer_decoder': [424]}",212,[424],"[212, 424]",[0.5599154923608755],0.42697595725005616,COMPLETE
412,0.4315497610970873,2025-01-09 22:34:56.624818,2025-01-09 22:35:02.058824,0 days 00:00:05.434006,0.04583021039107851,32,0.1,212,100,0.0006411605263742554,448,0.0003638170464069377,1,2,adam,"{'neurons_per_layer_encoder': [212, 424], 'neurons_per_layer_decoder': [424]}",212,[424],"[212, 424]",[0.4315497610970873],0.916829449046841,COMPLETE
413,0.3597049503936509,2025-01-09 22:34:56.963137,2025-01-09 22:35:01.433019,0 days 00:00:04.469882,0.04581112931765683,64,0.1,212,100,0.0006571425010120004,448,8.481446396807952e-05,1,2,adam,"{'neurons_per_layer_encoder': [212, 424], 'neurons_per_layer_decoder': [424]}",212,[424],"[212, 424]",[0.3597049503936509],0.9406149794507473,COMPLETE
414,-0.11830588272883236,2025-01-09 22:34:58.696015,2025-01-09 22:35:00.292165,0 days 00:00:01.596150,0.033611621475314137,32,0.1,224,100,0.0006472257592011671,536,8.100667600158486e-05,1,2,sgd,"{'neurons_per_layer_encoder': [224, 448], 'neurons_per_layer_decoder': [448]}",224,[448],"[224, 448]",[-0.11830588272883236],0.9146414485877284,COMPLETE
415,-0.134921567075446,2025-01-09 22:35:00.299752,2025-01-09 22:35:02.673283,0 days 00:00:02.373531,0.047691469325922914,32,0.1,208,100,2.9048526976175652e-05,440,0.0003597109346285077,1,2,adam,"{'neurons_per_layer_encoder': [208, 416], 'neurons_per_layer_decoder': [416]}",208,[416],"[208, 416]",[-0.134921567075446],-0.3786077614764137,COMPLETE
416,0.57275340150051,2025-01-09 22:35:01.441525,2025-01-09 22:35:04.923931,0 days 00:00:03.482406,0.04652587303365181,32,0.1,108,100,0.00037946308456028187,304,0.00010937837354490464,1,2,adam,"{'neurons_per_layer_encoder': [108, 216], 'neurons_per_layer_decoder': [216]}",108,[216],"[108, 216]",[0.57275340150051],0.8816731022052514,COMPLETE
417,-0.024791809925166053,2025-01-09 22:35:02.067803,2025-01-09 22:35:04.395974,0 days 00:00:02.328171,0.04740249590049366,32,0.1,224,100,1.0413521798859682e-05,472,0.00011550281377283707,1,2,adam,"{'neurons_per_layer_encoder': [224, 448], 'neurons_per_layer_decoder': [448]}",224,[448],"[224, 448]",[-0.024791809925166053],-0.5409333856817936,COMPLETE
418,0.21357191045228163,2025-01-09 22:35:04.402634,2025-01-09 22:35:07.935894,0 days 00:00:03.533260,0.0392217633768174,56,0.1,112,100,0.00038495652419561074,280,0.00012601687471871213,1,2,adam,"{'neurons_per_layer_encoder': [112, 224], 'neurons_per_layer_decoder': [224]}",112,[224],"[112, 224]",[0.21357191045228163],0.7775286739799581,COMPLETE
419,0.5742552578971734,2025-01-09 22:35:04.930943,2025-01-09 22:35:09.300215,0 days 00:00:04.369272,0.038971068565348585,32,0.1,200,100,0.000574360962631752,424,3.9182300076970236e-05,1,2,adam,"{'neurons_per_layer_encoder': [200, 400], 'neurons_per_layer_decoder': [400]}",200,[400],"[200, 400]",[0.5742552578971734],0.9528435374430945,COMPLETE
420,0.637972003367013,2025-01-09 22:35:07.943234,2025-01-09 22:35:11.786962,0 days 00:00:03.843728,0.04266704557091792,32,0.2,164,100,0.0005624314063344786,400,0.00021690088270366658,1,2,adam,"{'neurons_per_layer_encoder': [164, 328], 'neurons_per_layer_decoder': [328]}",164,[328],"[164, 328]",[0.637972003367013],0.9456523068412579,COMPLETE
421,0.6804672546029777,2025-01-09 22:35:09.306885,2025-01-09 22:35:12.649368,0 days 00:00:03.342483,0.042481108099068,32,0.2,72,100,0.00045610620726665974,344,6.112970848177724e-05,1,2,adam,"{'neurons_per_layer_encoder': [72, 144], 'neurons_per_layer_decoder': [144]}",72,[144],"[72, 144]",[0.6804672546029777],0.9129853211107091,COMPLETE
422,0.10780618356795713,2025-01-09 22:35:12.655878,2025-01-09 22:35:15.223132,0 days 00:00:02.567254,0.051816745018895195,120,0.2,60,100,0.00099903162256481,272,4.445717723628635e-05,1,2,adam,"{'neurons_per_layer_encoder': [60, 120], 'neurons_per_layer_decoder': [120]}",60,[120],"[60, 120]",[0.10780618356795713],0.864312547172183,COMPLETE
423,0.3947397333448016,2025-01-09 22:36:17.225949,2025-01-09 22:36:20.413107,0 days 00:00:03.187158,0.11699392106236611,32,0.2,68,100,1.2689442560071626e-05,288,6.230938466162296e-05,1,2,adam,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136]}",68,[136],"[68, 136]",[0.3947397333448016],0.12996381383684402,COMPLETE
424,0.022077666744727775,2025-01-09 22:36:17.237630,2025-01-09 22:36:19.577748,0 days 00:00:02.340118,0.044461121131806204,32,0.2,220,100,3.714780238865382e-05,464,4.696266184090488e-05,1,2,adam,"{'neurons_per_layer_encoder': [220, 440], 'neurons_per_layer_decoder': [440]}",220,[440],"[220, 440]",[0.022077666744727775],0.2987166632662827,COMPLETE
425,-0.04899481730417121,2025-01-09 22:36:17.275131,2025-01-09 22:36:19.040121,0 days 00:00:01.764990,0.04272684393204171,32,0.2,56,100,8.496561276981743e-05,248,4.903413119251821e-05,1,2,adam,"{'neurons_per_layer_encoder': [56, 112], 'neurons_per_layer_decoder': [112]}",56,[112],"[56, 112]",[-0.04899481730417121],0.2956614182912203,COMPLETE
426,0.5198722018721581,2025-01-09 22:36:17.298348,2025-01-09 22:36:20.602250,0 days 00:00:03.303902,0.04447982502408662,32,0.2,76,100,0.00043948081799860355,352,5.713846463487902e-05,1,2,adam,"{'neurons_per_layer_encoder': [76, 152], 'neurons_per_layer_decoder': [152]}",76,[152],"[76, 152]",[0.5198722018721581],0.8725328295802323,COMPLETE
427,0.35658091929623337,2025-01-09 22:36:17.321922,2025-01-09 22:36:20.556076,0 days 00:00:03.234154,0.04410849233827347,32,0.2,72,100,0.0003999451353468284,344,6.876906668667122e-05,1,2,adam,"{'neurons_per_layer_encoder': [72, 144], 'neurons_per_layer_decoder': [144]}",72,[144],"[72, 144]",[0.35658091929623337],0.8108345745672393,COMPLETE
428,0.45048327896311424,2025-01-09 22:36:19.050336,2025-01-09 22:36:22.240301,0 days 00:00:03.189965,0.04416587370593709,32,0.2,48,100,0.0004455766434975189,216,5.986683924410951e-05,1,2,adam,"{'neurons_per_layer_encoder': [48, 96], 'neurons_per_layer_decoder': [96]}",48,[96],"[48, 96]",[0.45048327896311424],0.8047024708784267,COMPLETE
429,0.32292247255014717,2025-01-09 22:36:19.588348,2025-01-09 22:36:23.169401,0 days 00:00:03.581053,0.04382220315353598,32,0.4,68,100,0.00042910689956960447,304,5.760537557158418e-05,2,2,adam,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136, 68]}",68,"[136, 68]","[68, 136]",[0.32292247255014717],0.8580637889853724,COMPLETE
430,0.10285278938531361,2025-01-09 22:36:20.423639,2025-01-09 22:36:23.723351,0 days 00:00:03.299712,0.044352136836826934,32,0.1,76,100,0.00044391563107645376,352,6.702340384372388e-05,1,2,adam,"{'neurons_per_layer_encoder': [76, 152], 'neurons_per_layer_decoder': [152]}",76,[152],"[76, 152]",[0.10285278938531361],0.7529820965421966,COMPLETE
431,0.536852917225342,2025-01-09 22:36:20.566772,2025-01-09 22:36:23.850865,0 days 00:00:03.284093,0.05125200820726799,32,0.4,60,100,0.00045415647403085,272,0.00026136285283158764,1,2,adam,"{'neurons_per_layer_encoder': [60, 120], 'neurons_per_layer_decoder': [120]}",60,[120],"[60, 120]",[0.536852917225342],0.8558510948815222,COMPLETE
432,0.35628070718405447,2025-01-09 22:36:20.614141,2025-01-09 22:36:24.414733,0 days 00:00:03.800592,0.04126463330843632,32,0.4,128,100,0.0004667254893538962,328,0.00026842529118341135,1,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256]}",128,[256],"[128, 256]",[0.35628070718405447],0.873287359911306,COMPLETE
433,0.5440628567213681,2025-01-09 22:36:22.249453,2025-01-09 22:36:27.252518,0 days 00:00:05.003065,0.01733273400177176,32,0.1,244,100,0.0006869964638435589,512,0.00029132354179761466,1,2,adam,"{'neurons_per_layer_encoder': [244, 488], 'neurons_per_layer_decoder': [488]}",244,[488],"[244, 488]",[0.5440628567213681],0.9452110237132774,COMPLETE
434,0.6729257787621159,2025-01-09 22:36:23.178213,2025-01-09 22:36:27.464149,0 days 00:00:04.285936,0.05076231602866409,32,0.1,168,100,5.319698911387766e-06,392,0.00020832132637783944,1,2,adam,"{'neurons_per_layer_encoder': [168, 336], 'neurons_per_layer_decoder': [336]}",168,[336],"[168, 336]",[0.6729257787621159],0.07757338456597546,COMPLETE
435,0.681991136244384,2025-01-09 22:36:23.845392,2025-01-09 22:36:27.215767,0 days 00:00:03.370375,0.0505315833235624,32,0.1,64,100,1.8219412971822747e-05,296,0.00026947968988421094,1,2,adam,"{'neurons_per_layer_encoder': [64, 128], 'neurons_per_layer_decoder': [128]}",64,[128],"[64, 128]",[0.681991136244384],0.23009378319409962,COMPLETE
436,-0.12330342213516388,2025-01-09 22:36:23.861192,2025-01-09 22:36:25.070679,0 days 00:00:01.209487,0.0393078022914003,32,0.1,128,100,0.0007171818294012863,296,0.00020812430359889097,1,1,sgd,"{'neurons_per_layer_encoder': [128], 'neurons_per_layer_decoder': [128]}",128,[128],[128],[-0.12330342213516388],0.768743814189637,COMPLETE
437,0.49162228417417786,2025-01-09 22:36:24.424574,2025-01-09 22:36:27.634399,0 days 00:00:03.209825,0.03500451072449767,40,0.1,224,100,1.9976327460857346e-05,376,0.000215815975500501,1,1,adam,"{'neurons_per_layer_encoder': [224], 'neurons_per_layer_decoder': [224]}",224,[224],[224],[0.49162228417417786],-0.3944665463244626,COMPLETE
438,0.3561007221273026,2025-01-09 22:36:25.079180,2025-01-09 22:36:28.088175,0 days 00:00:03.008995,0.03452094642480791,40,0.1,160,100,5.099416235400453e-06,376,0.000141498763840016,1,1,adam,"{'neurons_per_layer_encoder': [160], 'neurons_per_layer_decoder': [160]}",160,[160],[160],[0.3561007221273026],-1.5660691780374354,COMPLETE
439,0.4151096122963134,2025-01-09 22:36:27.223728,2025-01-09 22:36:30.284375,0 days 00:00:03.060647,0.03522455894098161,40,0.1,56,100,0.0006119963742479435,264,0.00032183191084930263,1,2,adam,"{'neurons_per_layer_encoder': [56, 112], 'neurons_per_layer_decoder': [112]}",56,[112],"[56, 112]",[0.4151096122963134],0.7793356334057627,COMPLETE
440,0.0028464339385266824,2025-01-09 22:36:27.267339,2025-01-09 22:36:28.954676,0 days 00:00:01.687337,0.03523748016424855,40,0.1,64,100,1.8875092363338696e-05,296,0.0003149679273450405,1,2,adam,"{'neurons_per_layer_encoder': [64, 128], 'neurons_per_layer_decoder': [128]}",64,[128],"[64, 128]",[0.0028464339385266824],-1.1228574640868247,COMPLETE
441,0.43496207712149826,2025-01-09 22:36:27.473208,2025-01-09 22:36:30.592941,0 days 00:00:03.119733,0.04798885390247539,40,0.1,64,100,0.0006085915742546813,296,0.0003160288096929844,1,2,adam,"{'neurons_per_layer_encoder': [64, 128], 'neurons_per_layer_decoder': [128]}",64,[128],"[64, 128]",[0.43496207712149826],0.8094892018260585,COMPLETE
442,0.72007787250032,2025-01-09 22:36:27.642264,2025-01-09 22:36:30.789012,0 days 00:00:03.146748,0.0543482919447637,32,0.1,60,100,1.6397617917442348e-05,272,0.00031262235058758205,1,2,adam,"{'neurons_per_layer_encoder': [60, 120], 'neurons_per_layer_decoder': [120]}",60,[120],"[60, 120]",[0.72007787250032],0.27412576649348797,COMPLETE
443,-0.21220293404495894,2025-01-09 22:36:28.096718,2025-01-09 22:36:30.284475,0 days 00:00:02.187757,0.03727512647645183,32,0.1,172,100,1.6423082404916765e-05,384,1.0595536181748687e-05,1,2,adam,"{'neurons_per_layer_encoder': [172, 344], 'neurons_per_layer_decoder': [344]}",172,[344],"[172, 344]",[-0.21220293404495894],-0.2236982658821101,COMPLETE
444,0.7778482802232954,2025-01-09 22:36:28.963184,2025-01-09 22:36:32.234025,0 days 00:00:03.270841,0.05601962172219174,32,0.1,64,100,0.0006083591863888239,280,0.0002990580796770944,1,2,adam,"{'neurons_per_layer_encoder': [64, 128], 'neurons_per_layer_decoder': [128]}",64,[128],"[64, 128]",[0.7778482802232954],0.9337569287003201,COMPLETE
445,0.5840236939450665,2025-01-09 22:36:30.293832,2025-01-09 22:36:33.442865,0 days 00:00:03.149033,0.04685764029620733,32,0.1,52,100,1.2882965425318093e-05,224,0.00026285685381222064,1,2,adam,"{'neurons_per_layer_encoder': [52, 104], 'neurons_per_layer_decoder': [104]}",52,[104],"[52, 104]",[0.5840236939450665],-0.019969707558786614,COMPLETE
446,0.6562740200648711,2025-01-09 22:36:30.295334,2025-01-09 22:36:33.493830,0 days 00:00:03.198496,0.055099766061041285,32,0.1,64,100,2.0837588493405405e-05,280,0.0002459058818703994,1,2,adam,"{'neurons_per_layer_encoder': [64, 128], 'neurons_per_layer_decoder': [128]}",64,[128],"[64, 128]",[0.6562740200648711],0.222344491892472,COMPLETE
447,0.006814476603082431,2025-01-09 22:36:30.601837,2025-01-09 22:36:32.741740,0 days 00:00:02.139903,0.04107560672654745,32,0.1,228,100,1.4582227033612376e-05,480,0.00024556066276587416,1,2,adam,"{'neurons_per_layer_encoder': [228, 456], 'neurons_per_layer_decoder': [456]}",228,[456],"[228, 456]",[0.006814476603082431],-0.5327525749174478,COMPLETE
448,0.5906009962124741,2025-01-09 22:36:30.797429,2025-01-09 22:36:33.930670,0 days 00:00:03.133241,0.05152912491437845,32,0.1,64,100,2.327680379219711e-05,280,0.00040823602990256043,1,2,adam,"{'neurons_per_layer_encoder': [64, 128], 'neurons_per_layer_decoder': [128]}",64,[128],"[64, 128]",[0.5906009962124741],0.005861939905592316,COMPLETE
449,0.5280368034210622,2025-01-09 22:36:32.243176,2025-01-09 22:36:35.486016,0 days 00:00:03.242840,0.0551412698805491,32,0.1,60,100,0.0007447144571817916,272,0.00027645354774485746,1,2,adam,"{'neurons_per_layer_encoder': [60, 120], 'neurons_per_layer_decoder': [120]}",60,[120],"[60, 120]",[0.5280368034210622],0.8719663881190824,COMPLETE
450,0.4521276496710458,2025-01-09 22:36:32.750404,2025-01-09 22:36:35.937120,0 days 00:00:03.186716,0.05018149877814651,32,0.1,56,100,0.0007313468767146657,264,0.0004556420042826065,1,2,adam,"{'neurons_per_layer_encoder': [56, 112], 'neurons_per_layer_decoder': [112]}",56,[112],"[56, 112]",[0.4521276496710458],0.8186247689738102,COMPLETE
451,0.8416276390526227,2025-01-09 22:36:33.451169,2025-01-09 22:36:36.630182,0 days 00:00:03.179013,0.0522197076502581,32,0.1,64,100,1.9400332773517293e-05,280,0.0003470592465901077,1,2,adam,"{'neurons_per_layer_encoder': [64, 128], 'neurons_per_layer_decoder': [128]}",64,[128],"[64, 128]",[0.8416276390526227],0.62846838745757,COMPLETE
452,0.4479269769237798,2025-01-09 22:36:33.506969,2025-01-09 22:36:36.522718,0 days 00:00:03.015749,0.056398602959074215,32,0.1,56,100,0.0007327515517601196,264,0.00043904089480125796,1,2,adam,"{'neurons_per_layer_encoder': [56, 112], 'neurons_per_layer_decoder': [112]}",56,[112],"[56, 112]",[0.4479269769237798],0.8143521945582732,COMPLETE
453,0.543130642893559,2025-01-09 22:36:33.939409,2025-01-09 22:36:36.962331,0 days 00:00:03.022922,0.05304102930568297,32,0.1,56,100,0.0007635224569079046,264,0.0003056066326944418,1,2,adam,"{'neurons_per_layer_encoder': [56, 112], 'neurons_per_layer_decoder': [112]}",56,[112],"[56, 112]",[0.543130642893559],0.8697589518807592,COMPLETE
454,0.20832011425392194,2025-01-09 22:36:35.494368,2025-01-09 22:36:38.560760,0 days 00:00:03.066392,0.05806667105391193,32,0.1,56,100,0.0009994318944519752,264,0.00032757691890120724,1,2,adam,"{'neurons_per_layer_encoder': [56, 112], 'neurons_per_layer_decoder': [112]}",56,[112],"[56, 112]",[0.20832011425392194],0.8095660499726237,COMPLETE
455,0.7501895140086541,2025-01-09 22:36:35.945249,2025-01-09 22:36:38.989441,0 days 00:00:03.044192,0.05440014486154879,32,0.1,60,100,0.0009069503844477654,272,0.00034481918610204714,1,2,adam,"{'neurons_per_layer_encoder': [60, 120], 'neurons_per_layer_decoder': [120]}",60,[120],"[60, 120]",[0.7501895140086541],0.9364248451393268,COMPLETE
456,-0.05674431493581311,2025-01-09 22:36:36.639331,2025-01-09 22:36:37.737043,0 days 00:00:01.097712,0.06153343294159786,32,0.1,72,100,1.800315309025948e-05,280,0.0003959109658473591,1,2,sgd,"{'neurons_per_layer_encoder': [72, 144], 'neurons_per_layer_decoder': [144]}",72,[144],"[72, 144]",[-0.05674431493581311],0.2510154367257892,COMPLETE
457,-0.231003503553997,2025-01-09 22:36:36.665956,2025-01-09 22:36:37.918499,0 days 00:00:01.252543,0.05406078501864552,32,0.1,40,100,3.389124513891043e-05,184,0.00033538918644702943,3,2,sgd,"{'neurons_per_layer_encoder': [40, 80], 'neurons_per_layer_decoder': [80, 40, 20]}",40,"[80, 40, 20]","[40, 80]",[-0.231003503553997],0.2105778781281263,COMPLETE
458,0.5566488087996598,2025-01-09 22:36:36.971259,2025-01-09 22:36:40.141721,0 days 00:00:03.170462,0.06003827040920963,32,0.1,44,100,1.8357870274529586e-05,192,0.0003758090970782773,1,2,adam,"{'neurons_per_layer_encoder': [44, 88], 'neurons_per_layer_decoder': [88]}",44,[88],"[44, 88]",[0.5566488087996598],-0.0992859945191972,COMPLETE
459,0.316942513352795,2025-01-09 22:36:37.744615,2025-01-09 22:36:42.682069,0 days 00:00:04.937454,0.048196440359789566,32,0.1,176,100,0.0008535621475112125,376,0.0003406688384231565,3,2,adam,"{'neurons_per_layer_encoder': [176, 352], 'neurons_per_layer_decoder': [352, 176, 88]}",176,"[352, 176, 88]","[176, 352]",[0.316942513352795],0.953308479449479,COMPLETE
460,0.713979325519395,2025-01-09 22:36:37.926586,2025-01-09 22:36:40.951491,0 days 00:00:03.024905,0.06014369754744192,32,0.1,48,100,0.000873082778636581,120,0.0003617208240348164,1,2,adam,"{'neurons_per_layer_encoder': [48, 96], 'neurons_per_layer_decoder': [96]}",48,[96],"[48, 96]",[0.713979325519395],0.9059109082302671,COMPLETE
461,0.5145687515658184,2025-01-09 22:36:38.569239,2025-01-09 22:36:42.824061,0 days 00:00:04.254822,0.058410774035187116,32,0.1,172,100,0.0008571365955494458,384,0.00039639188052083274,1,2,adam,"{'neurons_per_layer_encoder': [172, 344], 'neurons_per_layer_decoder': [344]}",172,[344],"[172, 344]",[0.5145687515658184],0.9254148319231499,COMPLETE
462,0.7155531539574491,2025-01-09 22:36:38.998802,2025-01-09 22:36:42.317271,0 days 00:00:03.318469,0.05699445536012479,32,0.1,68,100,0.0008770213850810279,272,0.00036835543978837575,1,2,adam,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136]}",68,[136],"[68, 136]",[0.7155531539574491],0.933365514076736,COMPLETE
463,0.5946244331935262,2025-01-09 22:36:40.150929,2025-01-09 22:36:43.299044,0 days 00:00:03.148115,0.05637671007957161,32,0.1,52,100,0.00089142748772305,128,0.00035765044320691355,1,2,adam,"{'neurons_per_layer_encoder': [52, 104], 'neurons_per_layer_decoder': [104]}",52,[104],"[52, 104]",[0.5946244331935262],0.8726306928282548,COMPLETE
464,0.5985467819705097,2025-01-09 22:36:40.961177,2025-01-09 22:36:44.000845,0 days 00:00:03.039668,0.058261924543177634,32,0.1,52,100,0.0008882986044798656,128,0.0005628130183862015,1,2,adam,"{'neurons_per_layer_encoder': [52, 104], 'neurons_per_layer_decoder': [104]}",52,[104],"[52, 104]",[0.5985467819705097],0.8532983590527224,COMPLETE
465,0.5298115444737896,2025-01-09 22:36:42.326343,2025-01-09 22:36:45.273556,0 days 00:00:02.947213,0.05820009893492292,32,0.1,48,100,0.0009995675461861992,120,0.0004017399486591484,1,2,adam,"{'neurons_per_layer_encoder': [48, 96], 'neurons_per_layer_decoder': [96]}",48,[96],"[48, 96]",[0.5298115444737896],0.8501602255270599,COMPLETE
466,0.4206540330164983,2025-01-09 22:36:42.691193,2025-01-09 22:36:45.612404,0 days 00:00:02.921211,0.0580241564082421,32,0.1,48,100,0.000992069198684414,120,0.0005670284955502548,1,2,adam,"{'neurons_per_layer_encoder': [48, 96], 'neurons_per_layer_decoder': [96]}",48,[96],"[48, 96]",[0.4206540330164983],0.7919381273752155,COMPLETE
467,-0.2883692531454316,2025-01-09 22:36:42.832461,2025-01-09 22:36:44.477908,0 days 00:00:01.645447,0.06746424302207676,40,0.1,68,100,0.00094522219291552,272,0.00040449828030928125,1,2,adadelta,"{'neurons_per_layer_encoder': [68, 136], 'neurons_per_layer_decoder': [136]}",68,[136],"[68, 136]",[-0.2883692531454316],0.8464196413262277,COMPLETE
