IDENTIFIER: Reference ID,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: year
29,112.15384615384616,,6.4,394.3529411764706,25.0,1417.375,1495.0,17.458333333333332,8.0,36.0,157.0,,,,2010
29,113.76923076923077,,5.8,378.8235294117647,25.0,1365.75,1192.0,18.916666666666668,4.0,37.0,164.5,,,,2010
29,115.38461538461539,,6.1,363.29411764705884,25.0,1314.125,1025.0,20.375,3.0,36.0,172.0,,,,2010
29,117.0,,5.9,347.7647058823529,25.0,1262.5,1325.0,21.833333333333332,5.0,38.0,179.5,,,,2010
30,118.61538461538461,,8.6,332.2352941176471,25.0,1210.875,480.0,23.291666666666668,15.0,41.82142857142857,187.0,,,,2012
30,120.23076923076923,,8.6,316.70588235294116,25.0,1159.25,548.0,24.75,17.0,45.642857142857146,185.0,,,,2012
30,121.84615384615385,,8.6,301.1764705882353,25.0,1107.625,594.0,26.208333333333332,18.0,49.464285714285715,185.57142857142858,,,,2012
30,123.46153846153847,,8.6,285.6470588235294,25.0,1056.0,615.0,27.666666666666664,20.0,53.285714285714285,186.14285714285714,,,,2012
30,125.07692307692308,,8.6,270.11764705882354,25.0,1004.375,632.0,29.125,19.0,57.10714285714286,186.71428571428572,,,,2012
30,126.6923076923077,,8.6,254.58823529411765,25.0,952.75,602.0,30.583333333333332,5.0,60.92857142857143,187.28571428571428,,,,2012
30,128.30769230769232,,8.5,239.05882352941177,25.0,901.125,261.0,32.041666666666664,2.0,64.75,187.85714285714286,,,,2012
30,129.92307692307693,,8.3,223.52941176470588,25.0,849.5,369.5,33.5,8.0,68.57142857142857,188.42857142857142,,,,2012
31,131.53846153846155,,8.4,208.0,25.0,797.875,478.0,34.958333333333336,14.0,72.39285714285714,189.0,,,,2013
31,133.15384615384616,,8.4,192.0,25.0,746.25,465.0,36.416666666666664,18.0,76.21428571428572,187.0,,,,2013
31,134.76923076923077,,8.4,205.0,25.0,694.625,475.0,37.875,12.0,80.03571428571429,188.9,,,,2013
31,136.3846153846154,,8.3,219.0,25.0,643.0,425.0,39.33333333333333,7.0,83.85714285714286,190.8,,,,2013
31,138.0,,8.3,253.0,25.0,591.375,470.0,40.791666666666664,6.0,87.67857142857143,192.7,,,,2013
31,139.6153846153846,,8.3,319.0,25.0,539.75,368.0,42.25,2.0,91.5,194.6,,,,2013
32,141.23076923076923,,6.8,495.0,25.0,488.125,454.6666666666667,43.70833333333333,2.357142857142857,95.32142857142857,196.5,,,,2012
32,142.84615384615384,,6.6,496.0,25.0,436.5,541.3333333333334,45.166666666666664,2.7142857142857144,99.14285714285714,198.4,,,,2012
32,144.46153846153845,,6.7,486.0,25.0,384.875,628.0,46.625,3.0714285714285716,102.96428571428572,200.3,,,,2012
32,146.07692307692307,,6.8,407.0,25.0,333.25,714.6666666666667,48.08333333333333,3.428571428571429,106.78571428571429,202.2,,,,2012
32,147.6923076923077,,6.9,367.0,25.0,281.625,801.3333333333334,49.541666666666664,3.7857142857142856,110.60714285714286,204.1,,,,2012
32,149.30769230769232,,8.3,286.0,25.0,230.0,888.0,51.0,4.142857142857143,114.42857142857143,206.0,,,,2012
33,150.92307692307693,,8.0,314.75,25.0,323.75,935.2857142857143,48.166666666666664,4.5,118.25,197.0,,,,2011
33,152.53846153846155,,7.8,343.5,25.0,417.5,982.5714285714286,45.333333333333336,4.857142857142858,122.07142857142857,190.0,,,,2011
33,154.15384615384616,,7.5,372.25,25.0,511.25,1029.857142857143,42.5,5.214285714285714,125.89285714285715,185.0,,,,2011
33,155.76923076923077,,7.3,401.0,25.0,605.0,1077.142857142857,39.666666666666664,5.571428571428571,129.71428571428572,179.0,,,,2011
33,157.3846153846154,,6.9,429.75,25.0,698.75,1124.4285714285713,36.833333333333336,5.928571428571429,133.53571428571428,167.0,,,,2011
33,159.0,,7.1,458.5,25.0,792.5,1171.7142857142858,34.0,6.285714285714286,137.35714285714286,155.0,,,,2011
34,160.6153846153846,,6.3,487.25,25.0,886.25,1219.0,31.166666666666664,6.642857142857143,141.17857142857144,143.0,,,,2011
35,162.23076923076923,,5.9,516.0,25.0,980.0,1326.0,28.333333333333332,7.0,145.0,131.0,,,,2015
35,163.84615384615384,,5.9,516.0,25.0,980.0,1326.0,25.5,7.0,145.0,131.0,,,,2015
35,165.46153846153845,,6.1,516.0,25.0,1074.0,1617.0,22.666666666666664,8.0,146.0,137.0,,,,2015
35,167.0769230769231,,5.7,537.0,25.0,300.0,536.0,19.833333333333332,0.85,108.0,122.0,,,,2015
36,168.6923076923077,,2.9,544.7142857142857,25.0,488.0,879.0,17.0,0.9512195121951219,106.33333333333333,120.125,,,,2015
36,170.30769230769232,,3.0,552.4285714285714,25.0,415.0,836.0,16.0,1.052439024390244,104.66666666666667,118.25,,,,2015
36,171.92307692307693,,2.7,560.1428571428571,25.0,458.6666666666667,739.3333333333334,12.25,1.1536585365853658,103.0,116.375,,,,2015
36,173.53846153846155,,3.0,567.8571428571429,25.0,502.3333333333333,642.6666666666666,8.5,1.2548780487804878,101.33333333333333,114.5,,,,2015
36,175.15384615384616,,2.9,575.5714285714286,25.0,546.0,546.0,4.75,1.3560975609756099,99.66666666666667,112.625,,,,2015
36,176.76923076923077,,3.9,583.2857142857143,25.0,600.0,615.0,1.0,1.4573170731707317,98.0,110.75,,,,2015
38,178.3846153846154,,2.7,591.0,25.0,1282.5,1338.0,3.0,1.5585365853658537,96.33333333333333,108.875,,,,2014
39,180.0,,7.7,500.0,25.0,1965.0,2061.0,5.0,1.6597560975609755,94.66666666666667,107.0,,,,2014
39,186.66666666666666,,7.7,496.6666666666667,800.0,678.0,693.0,50.0,1.7609756097560976,93.0,107.0,,,,2014
39,193.33333333333334,,7.7,493.3333333333333,1000.0,166.0,189.0,50.0,1.8621951219512196,91.33333333333333,107.0,,,,2014
39,200.0,,8.1,490.0,25.0,1965.0,2054.0,5.0,1.9634146341463414,89.66666666666667,110.0,,,,2014
39,180.0,,8.1,493.3333333333333,800.0,362.0,397.0,50.0,2.0646341463414632,88.0,110.0,,,,2014
39,160.0,,8.1,496.6666666666667,1000.0,236.0,247.0,50.0,2.1658536585365855,86.33333333333333,110.0,,,,2014
39,140.0,,9.1,500.0,25.0,1841.0,2269.0,10.0,2.2670731707317073,84.66666666666667,107.0,,,,2014
39,126.66666666666667,,9.1,510.0,800.0,796.0,834.0,50.0,2.368292682926829,83.0,107.0,,,,2014
39,113.33333333333333,,9.1,520.0,1000.0,298.0,455.0,50.0,2.4695121951219514,81.33333333333333,107.0,,,,2014
39,100.0,,7.6,530.0,25.0,2035.0,2105.0,5.0,2.5707317073170732,79.66666666666667,109.0,,,,2014
39,91.66666666666667,,7.6,550.3333333333334,800.0,796.0,851.0,50.0,2.671951219512195,78.0,109.0,,,,2014
39,83.33333333333333,,7.6,570.6666666666666,1000.0,220.0,225.0,50.0,2.7731707317073173,76.33333333333333,109.0,,,,2014
39,75.0,,7.1,591.0,25.0,2000.0,2368.0,10.0,2.874390243902439,74.66666666666667,108.2,,,,2014
39,556.25,,7.1,545.25,800.0,1597.0,1810.0,11.0,2.975609756097561,73.0,107.4,,,,2014
39,1037.5,,7.1,499.5,1000.0,745.0,772.0,50.0,3.076829268292683,71.33333333333333,106.6,,,,2014
39,1518.75,,7.1,453.75,1200.0,250.0,1069.5,50.0,3.178048780487805,69.66666666666667,105.8,,,,2014
39,2000.0,,6.8,408.0,25.0,1280.0,1367.0,4.0,3.279268292682927,68.0,105.0,,,,2014
39,1368.3333333333335,,6.8,389.6666666666667,800.0,728.0,1000.0,12.0,3.380487804878049,66.33333333333333,105.0,,,,2014
39,736.6666666666667,,6.8,371.3333333333333,1000.0,403.0,415.0,50.0,3.481707317073171,64.66666666666667,105.0,,,,2014
40,105.0,,9.5,353.0,25.0,1188.0,960.0,50.0,3.5829268292682928,63.0,105.0,,,,2015
40,86.0,,9.3,396.0,25.0,1302.0,1505.0,46.0,3.684146341463415,97.0,104.0,,,,2015
40,89.0,,9.1,427.0,25.0,1415.0,2050.0,30.0,3.785365853658537,102.0,103.0,,,,2015
40,92.0,,8.9,441.0,25.0,1489.0,1900.0,21.0,3.8865853658536587,103.0,105.0,,,,2015
40,120.0,,9.9,295.0,25.0,1073.0,1700.0,50.0,3.9878048780487805,55.0,107.0,,,,2015
41,143.0,,7.1,460.0,25.0,1250.0,1500.0,13.0,4.089024390243902,56.108108108108105,161.0,,,,2014
41,166.0,,6.8,487.0,25.0,1625.0,1800.0,11.0,4.190243902439025,57.21621621621622,156.0,,,,2014
41,189.0,,6.6,517.0,25.0,1260.0,1300.0,8.0,4.291463414634147,58.32432432432432,151.0,,,,2014
41,212.0,,6.4,537.0,25.0,1375.0,1400.0,3.0,4.392682926829268,59.432432432432435,147.0,,,,2014
41,235.0,,7.3,441.0,25.0,1200.0,2050.0,26.0,4.4939024390243905,60.54054054054054,167.0,,,,2014
42,258.0,,8.8,442.4,25.0,1330.0,1903.6,23.666666666666668,4.595121951219513,61.648648648648646,130.0,,,,2012
42,281.0,,8.5,443.8,25.0,1014.0,1757.2,21.333333333333332,4.696341463414634,62.75675675675676,127.0,,,,2012
42,304.0,,7.9,445.2,25.0,993.0,1610.8,19.0,4.797560975609756,63.86486486486486,122.0,,,,2012
42,327.0,,9.2,446.6,25.0,1092.0,1464.4,16.666666666666664,4.898780487804879,64.97297297297297,134.0,,,,2012
43,350.0,,5.5,448.0,25.0,1020.0,1318.0,14.333333333333332,5.0,66.08108108108108,104.0,,,,2015
43,362.5,,5.5,471.0,600.0,810.0,1050.0,12.0,12.0,67.1891891891892,104.0,,,,2015
43,375.0,,5.5,494.0,800.0,685.0,1382.0,9.666666666666666,50.0,68.29729729729729,104.0,,,,2015
43,387.5,,5.5,517.0,1000.0,158.0,1714.0,7.333333333333332,50.0,69.4054054054054,104.0,,,,2015
44,400.0,,8.0,540.0,25.0,1595.0,2046.0,5.0,49.325,70.51351351351352,104.07692307692308,,,,2011
44,412.5,,8.0,525.5,800.0,983.0,1100.0,5.5,48.65,71.62162162162163,104.15384615384616,,,,2011
44,425.0,,8.0,511.0,1000.0,546.0,630.0,50.0,47.975,72.72972972972973,104.23076923076923,,,,2011
44,437.5,,8.0,496.5,1200.0,170.0,190.0,50.0,47.3,73.83783783783784,104.3076923076923,,,,2011
45,450.0,,6.6,482.0,25.0,1298.0,269.29411764705884,3.0,46.625,74.94594594594595,104.38461538461539,,,,2013
45,462.5,,6.6,466.0,600.0,1230.0,348.5882352941177,10.0,45.95,76.05405405405405,104.46153846153847,,,,2013
45,475.0,,6.6,450.0,800.0,615.0,427.88235294117646,50.0,45.275,77.16216216216216,104.53846153846153,,,,2013
45,487.5,,6.6,434.0,1000.0,259.0,507.1764705882353,50.0,44.6,78.27027027027027,104.61538461538461,,,,2013
45,500.0,,6.6,418.0,25.0,1260.0,586.4705882352941,6.0,43.925,79.37837837837837,104.6923076923077,,,,2013
45,512.5,,6.6,389.5,600.0,1035.0,665.7647058823529,50.0,43.25,80.48648648648648,104.76923076923077,,,,2013
45,525.0,,6.6,361.0,800.0,300.0,745.0588235294118,50.0,42.575,81.5945945945946,104.84615384615384,,,,2013
45,537.5,,6.6,332.5,1000.0,115.0,824.3529411764706,50.0,41.9,82.70270270270271,104.92307692307692,,,,2013
45,550.0,,6.4,304.0,25.0,918.0,903.6470588235294,50.0,41.225,83.8108108108108,105.0,,,,2013
45,550.0,,6.4,311.75,600.0,571.0,982.9411764705883,50.0,40.55,84.91891891891892,105.0,,,,2013
45,550.0,,6.4,319.5,800.0,240.0,1062.235294117647,50.0,39.875,86.02702702702703,105.0,,,,2013
45,550.0,,6.4,327.25,1000.0,72.0,1141.5294117647059,50.0,39.2,87.13513513513513,105.0,,,,2013
45,550.0,,6.5,335.0,25.0,1105.0,1220.8235294117646,50.0,38.525,88.24324324324324,100.0,,,,2013
45,540.2777777777778,,6.5,343.57142857142856,600.0,834.0,1300.1176470588236,50.0,37.85,89.35135135135135,100.0,,,,2013
45,530.5555555555555,,6.5,352.14285714285717,800.0,187.0,1379.4117647058824,50.0,37.175,90.45945945945945,100.0,,,,2013
45,520.8333333333334,,6.5,360.7142857142857,1000.0,58.0,1458.7058823529412,50.0,36.5,91.56756756756756,100.0,,,,2013
47,511.1111111111111,,7.9,369.2857142857143,25.0,1176.0,1538.0,44.0,35.824999999999996,92.67567567567568,115.0,,,,2016
47,501.3888888888889,,7.8,377.85714285714283,25.0,1183.0,2139.0,38.0,35.15,93.78378378378379,115.0,,,,2016
47,491.6666666666667,,7.7,386.42857142857144,25.0,1201.0,1965.0,33.0,34.475,94.89189189189189,115.0,,,,2016
48,481.94444444444446,,9.9,395.0,25.0,1112.0,1923.75,50.0,33.8,96.0,115.0,,,,2016
48,472.22222222222223,,9.9,480.0,25.0,1317.0,1882.5,50.0,33.125,102.0,123.0,,,,2016
48,462.5,,9.9,492.0,25.0,1373.0,1841.25,50.0,32.449999999999996,109.0,130.0,,,,2016
48,452.77777777777777,,9.9,505.0,25.0,1512.0,1800.0,12.0,31.775,115.0,137.0,,,,2016
48,443.05555555555554,,9.9,335.0,25.0,1015.0,1790.5,50.0,31.099999999999998,85.0,107.0,,,,2016
49,433.33333333333337,,9.9,505.0,25.0,1512.0,1781.0,12.0,30.424999999999997,86.03947368421052,137.0,,,,2015
49,423.61111111111114,,9.9,514.25,800.0,1007.0,1771.5,23.0,29.75,87.07894736842105,137.0,,,,2015
49,413.8888888888889,,9.9,523.5,1000.0,814.0,1762.0,30.0,29.075,88.11842105263158,137.0,,,,2015
49,404.1666666666667,,9.9,532.75,1200.0,556.0,1752.5,30.0,28.4,89.15789473684211,137.0,,,,2015
49,394.44444444444446,,10.2,542.0,25.0,1600.0,1743.0,4.0,27.724999999999998,90.19736842105263,143.0,,,,2015
49,384.72222222222223,,10.2,537.2727272727273,800.0,1045.0,1446.0,19.0,27.049999999999997,91.23684210526316,143.0,,,,2015
49,375.0,,10.2,532.5454545454545,1000.0,855.0,1510.6666666666667,30.0,26.375,92.27631578947368,143.0,,,,2015
49,365.27777777777777,,10.2,527.8181818181819,1200.0,404.0,1575.3333333333333,30.0,25.7,93.3157894736842,143.0,,,,2015
50,355.55555555555554,,8.7,523.0909090909091,25.0,1575.0,1640.0,9.0,25.025,94.35526315789474,128.0,,,,2015
50,345.83333333333337,,8.7,518.3636363636364,800.0,825.0,1095.0,50.0,24.349999999999998,95.39473684210526,128.0,,,,2015
50,336.11111111111114,,8.7,513.6363636363636,1000.0,635.0,654.0,50.0,23.674999999999997,96.4342105263158,128.0,,,,2015
50,326.3888888888889,,8.7,508.90909090909093,1200.0,187.0,194.0,50.0,23.0,97.47368421052632,128.0,,,,2015
50,316.6666666666667,,8.7,504.1818181818182,25.0,1719.0,1803.0,10.0,22.325,98.51315789473684,128.0,,,,2015
51,306.94444444444446,,7.8,499.45454545454544,800.0,875.0,1738.0,50.0,21.65,99.55263157894737,121.75,,,,2016
51,297.22222222222223,,7.8,494.72727272727275,1000.0,240.0,1673.0,50.0,20.974999999999998,100.59210526315789,115.5,,,,2016
51,287.5,,7.8,490.0,25.0,1399.0,1608.0,11.0,20.299999999999997,101.63157894736842,109.25,,,,2016
52,277.7777777777778,,8.2,301.0,25.0,903.0,990.0,19.0,19.624999999999996,102.67105263157895,103.0,,,,2016
53,268.0555555555556,,9.9,326.375,25.0,929.0,987.0,50.0,18.95,103.71052631578948,107.0,,,,2012
53,258.33333333333337,,9.9,351.75,400.0,790.0,984.0,50.0,18.275,104.75,107.0,,,,2012
53,248.61111111111114,,9.9,377.125,600.0,675.0,981.0,50.0,17.599999999999998,105.78947368421052,107.0,,,,2012
53,238.8888888888889,,9.9,402.5,800.0,535.0,978.0,50.0,16.924999999999997,106.82894736842105,107.0,,,,2012
53,229.16666666666669,,9.9,427.875,1000.0,295.0,975.0,50.0,16.249999999999996,107.86842105263158,107.0,,,,2012
53,219.44444444444446,,9.9,453.25,1200.0,92.0,972.0,50.0,15.574999999999998,108.90789473684211,107.0,,,,2012
55,209.72222222222226,,8.4,478.625,25.0,879.0,969.0,35.5,14.9,109.94736842105263,89.0,,,,2014
56,200.0,,10.7,504.0,25.0,1525.0,2400.0,21.0,16.59375,110.98684210526316,186.0,,,,2016
57,80.0,,12.4,536.0,25.0,1246.0,1270.0,2.0,18.2875,112.02631578947368,229.0,,,,2011
57,97.14285714285714,,12.4,524.2857142857143,600.0,862.0,1261.5714285714287,13.0,19.98125,113.0657894736842,229.0,,,,2011
57,114.28571428571428,,12.4,512.5714285714286,800.0,846.0,1253.142857142857,17.0,21.675,114.10526315789474,229.0,,,,2011
57,131.42857142857142,,12.4,500.85714285714283,1000.0,842.0,1244.7142857142858,19.0,23.368750000000002,115.14473684210526,229.0,,,,2011
57,148.57142857142856,,12.4,489.14285714285717,1200.0,735.0,1236.2857142857142,7.5,25.0625,116.1842105263158,229.0,,,,2011
57,165.71428571428572,,12.4,477.42857142857144,1400.0,656.0,1227.857142857143,40.0,26.75625,117.22368421052632,229.0,,,,2011
57,182.85714285714286,,12.4,465.7142857142857,1600.0,477.0,1219.4285714285713,40.0,28.450000000000003,118.26315789473685,229.0,,,,2011
57,200.0,,13.7,454.0,25.0,1058.0,1211.0,2.0,30.14375,119.30263157894737,250.0,,,,2011
57,198.9639896373057,,13.7,448.15625,600.0,561.0,1322.75,40.0,31.837500000000002,120.34210526315789,250.0,,,,2011
57,197.9279792746114,,13.7,442.3125,800.0,552.0,1434.5,40.0,33.53125,121.38157894736842,250.0,,,,2011
57,196.8919689119171,,13.7,436.46875,1000.0,548.0,1546.25,40.0,35.225,122.42105263157895,250.0,,,,2011
57,195.8559585492228,,13.7,430.625,1200.0,506.0,1658.0,40.0,36.91875,123.46052631578948,250.0,,,,2011
57,194.8199481865285,,13.7,424.78125,1400.0,421.0,1769.75,40.0,38.612500000000004,124.5,250.0,,,,2011
57,193.7839378238342,,13.7,418.9375,1600.0,405.0,1881.5,40.0,40.30625,125.53947368421052,250.0,,,,2011
58,192.7479274611399,,6.7,413.09375,25.0,1289.0,1993.25,39.44444444444444,42.0,126.57894736842105,114.0,,,,2015
58,191.7119170984456,,6.8,407.25,25.0,1473.0,2105.0,38.888888888888886,32.0,127.61842105263158,122.0,,,,2015
58,190.67590673575128,,6.9,401.40625,25.0,1706.0,2216.75,38.333333333333336,32.0,128.6578947368421,130.0,,,,2015
58,189.63989637305698,,7.3,395.5625,25.0,1496.0,2328.5,37.77777777777778,30.0,129.69736842105263,150.0,,,,2015
58,188.6038860103627,,7.4,389.71875,25.0,1603.0,2440.25,37.22222222222222,20.0,130.73684210526315,156.0,,,,2015
58,187.5678756476684,,7.5,383.875,25.0,1645.0,2552.0,36.666666666666664,15.0,131.77631578947367,161.0,,,,2015
58,186.5318652849741,,7.6,378.03125,25.0,1765.0,2663.75,36.111111111111114,12.0,132.81578947368422,169.0,,,,2015
58,185.4958549222798,,7.1,372.1875,25.0,1779.0,2775.5,35.55555555555556,32.0,133.85526315789474,141.0,,,,2015
58,184.4598445595855,,7.2,366.34375,25.0,1455.0,2887.25,35.0,25.0,134.89473684210526,142.0,,,,2015
58,183.4238341968912,,6.6,360.5,25.0,932.0,2999.0,34.44444444444444,45.0,135.93421052631578,102.0,,,,2015
58,182.3878238341969,,6.8,354.65625,25.0,1312.0,3110.75,33.888888888888886,50.0,136.97368421052633,112.0,,,,2015
58,181.3518134715026,,6.9,348.8125,25.0,1301.0,3222.5,33.333333333333336,43.0,138.01315789473685,122.0,,,,2015
58,180.3158031088083,,7.1,342.96875,25.0,1436.0,3334.25,32.77777777777778,27.0,139.05263157894737,130.0,,,,2015
58,179.279792746114,,7.4,337.125,25.0,1603.0,3446.0,32.22222222222222,20.0,140.0921052631579,153.0,,,,2015
58,178.2437823834197,,7.5,331.28125,25.0,1576.0,3557.75,31.666666666666668,8.0,141.1315789473684,159.0,,,,2015
58,177.2077720207254,,6.5,325.4375,25.0,866.0,3669.5,31.11111111111111,45.0,142.17105263157896,96.0,,,,2015
58,176.1717616580311,,6.5,319.59375,25.0,1104.0,3781.25,30.555555555555554,50.0,143.21052631578948,100.0,,,,2015
59,175.13575129533677,,7.3,313.75,25.0,1776.0,3893.0,30.0,49.80701754385965,144.25,142.0,,,,2012
59,174.09974093264248,,7.2,307.90625,25.0,1647.0,3307.0,28.0,49.6140350877193,145.28947368421052,142.0,,,,2012
59,173.06373056994818,,7.2,302.0625,25.0,1708.0,3929.0,29.0,49.421052631578945,146.32894736842104,141.0,,,,2012
59,172.02772020725388,,7.1,296.21875,25.0,1786.0,3828.0,26.0,49.228070175438596,147.3684210526316,141.0,,,,2012
59,170.99170984455958,,7.1,290.375,25.0,1735.0,3300.0,20.0,49.03508771929825,148.4078947368421,140.0,,,,2012
59,169.95569948186528,,7.0,284.53125,25.0,1538.0,3176.0,23.0,48.8421052631579,149.44736842105263,139.0,,,,2012
59,168.91968911917098,,6.9,278.6875,25.0,1418.0,2508.0,24.0,48.64912280701754,150.48684210526315,138.0,,,,2012
59,167.88367875647668,,7.3,272.84375,25.0,1592.0,3450.0,34.0,48.45614035087719,151.5263157894737,143.0,,,,2012
60,166.84766839378239,,8.0,267.0,25.0,1614.5,3365.0833333333335,31.25,48.26315789473684,152.56578947368422,146.72727272727272,,,,2015
60,165.8116580310881,,8.1,402.0,25.0,1637.0,3280.1666666666665,28.5,48.07017543859649,153.60526315789474,150.45454545454547,,,,2015
60,164.7756476683938,,8.2,557.0,25.0,1659.5,3195.25,25.75,47.877192982456144,154.64473684210526,154.1818181818182,,,,2015
60,163.7396373056995,,8.3,606.0,25.0,1682.0,3110.3333333333335,23.0,47.68421052631579,155.68421052631578,157.9090909090909,,,,2015
60,162.7036269430052,,8.4,602.0,25.0,1704.5,3025.4166666666665,20.25,47.49122807017544,156.72368421052633,161.63636363636363,,,,2015
60,161.6676165803109,,8.5,538.0,25.0,1727.0,2940.5,17.5,47.29824561403509,157.76315789473685,165.36363636363637,,,,2015
60,160.6316062176166,,8.5,520.0,25.0,1749.5,2855.5833333333335,14.75,47.10526315789474,158.80263157894737,169.0909090909091,,,,2015
60,159.5955958549223,,8.5,510.0,25.0,1772.0,2770.6666666666665,12.0,46.91228070175438,159.8421052631579,172.8181818181818,,,,2015
60,158.559585492228,,8.5,382.0,25.0,1794.5,2685.75,9.25,46.719298245614034,160.8815789473684,176.54545454545453,,,,2015
60,157.52357512953367,,8.4,625.0,25.0,1817.0,2600.8333333333335,6.5,46.526315789473685,161.92105263157896,180.27272727272728,,,,2015
60,156.48756476683937,,7.8,238.0,25.0,1839.5,2515.9166666666665,3.75,46.333333333333336,162.96052631578948,184.0,,,,2015
61,155.45155440414507,,7.2,219.8,25.0,1862.0,2431.0,1.0,46.14035087719298,164.0,179.0,,,,2007
61,154.41554404145077,,7.1,201.6,25.0,1465.0,2016.0,2.0,45.94736842105263,190.0,174.0,,,,2007
61,153.37953367875647,,6.8,183.4,25.0,1461.0,1461.0,1.0,45.75438596491228,163.0,171.66666666666666,,,,2007
61,152.34352331606217,,7.3,165.2,25.0,1312.0,1312.0,1.0,45.56140350877193,74.0,169.33333333333334,,,,2007
62,151.30751295336788,,8.3,147.0,25.0,215.0,1304.6896551724137,60.0,45.36842105263158,74.2948717948718,167.0,,,,2015
62,150.27150259067358,,8.3,109.0,25.0,140.0,1297.3793103448277,65.0,45.175438596491226,74.58974358974359,169.0,,,,2015
62,149.23549222797928,,8.1,241.0,25.0,515.0,1290.0689655172414,40.0,44.98245614035088,74.88461538461539,170.33333333333334,,,,2015
62,148.19948186528498,,8.3,318.0,25.0,630.0,1282.7586206896551,20.0,44.78947368421053,75.17948717948718,171.66666666666666,,,,2015
62,147.16347150259068,,8.3,166.0,25.0,330.0,1275.448275862069,45.0,44.59649122807018,75.47435897435898,173.0,,,,2015
62,146.12746113989638,,8.4,205.0,25.0,380.0,1268.1379310344828,63.0,44.40350877192982,75.76923076923077,181.0,,,,2015
64,145.09145077720208,,7.6,211.8918918918919,1000.0,150.0,1260.8275862068965,60.34782608695652,44.21052631578947,76.06410256410257,189.0,,,,2005
64,144.05544041450779,,7.6,218.78378378378378,25.0,388.0,1253.5172413793102,57.69565217391305,44.01754385964912,76.35897435897436,189.0,,,,2005
64,143.0194300518135,,7.6,225.67567567567568,300.0,411.0,1246.2068965517242,55.04347826086956,43.824561403508774,76.65384615384616,189.0,,,,2005
64,141.98341968911916,,7.6,232.56756756756758,500.0,421.0,1238.896551724138,52.391304347826086,43.631578947368425,76.94871794871794,189.0,,,,2005
64,140.94740932642486,,7.6,239.45945945945945,700.0,426.0,1231.5862068965516,49.73913043478261,43.43859649122807,77.24358974358974,189.0,,,,2005
64,139.91139896373056,,7.6,246.35135135135135,900.0,230.0,1224.2758620689656,47.08695652173913,43.24561403508772,77.53846153846153,189.0,,,,2005
64,138.87538860103626,,7.6,253.24324324324326,1100.0,80.0,1216.9655172413793,44.434782608695656,43.05263157894737,77.83333333333333,189.0,,,,2005
64,137.83937823834196,,6.3,260.13513513513516,1000.0,116.0,1209.655172413793,41.78260869565217,42.85964912280702,78.12820512820512,156.0,,,,2005
64,136.80336787564767,,6.3,267.02702702702703,1100.0,79.0,1202.344827586207,39.130434782608695,42.666666666666664,78.42307692307692,156.0,,,,2005
64,135.76735751295337,,6.3,273.9189189189189,25.0,1620.0,1195.0344827586207,36.47826086956522,42.473684210526315,78.71794871794872,156.0,,,,2005
64,134.73134715025907,,6.3,280.81081081081084,600.0,805.0,1187.7241379310344,33.82608695652174,42.280701754385966,79.01282051282051,156.0,,,,2005
