trial_id,neurons_encoder,latent_dim,neurons_decoder
364,"[192, 384, 768, 1536]",1571,"[1536, 768, 384, 192, 96]"
365,"[180, 360, 720, 1440]",1481,"[1440, 720, 360, 180, 90]"
366,"[180, 360, 720, 1440]",1473,"[1440, 720, 360, 180, 90]"
367,"[184, 368, 736, 1472]",1502,"[1472, 736, 368, 184, 92]"
368,"[28, 56, 112, 224]",335,"[224, 112, 56, 28, 14]"
369,"[164, 328, 656]",1303,"[656, 328, 164, 82, 41]"
370,"[160, 320, 640, 1280]",1338,"[1280, 640, 320, 160, 80]"
371,"[164, 328, 656, 1312]",1361,"[1312, 656, 328, 164, 82]"
372,"[184, 368, 736, 1472]",1508,"[1472, 736, 368, 184, 92]"
373,"[36, 72, 144, 288]",527,"[288, 144, 72, 36, 18]"
374,"[20, 40, 80, 160]",282,"[160, 80, 40, 20, 10]"
375,"[36, 72, 144, 288]",499,"[288, 144, 72, 36, 18]"
376,"[172, 344, 688, 1376]",1421,"[1376, 688, 344, 172, 86]"
377,"[204, 408, 816, 1632]",1665,"[1632, 816, 408, 204, 102]"
378,"[160, 320, 640, 1280]",1716,"[1280, 640, 320, 160, 80]"
379,"[172, 344, 688, 1376]",1416,"[1376, 688, 344, 172, 86]"
380,"[136, 272, 544, 1088]",1144,"[1088, 544, 272, 136, 68]"
381,"[172, 344, 688, 1376]",1414,"[1376, 688, 344, 172, 86]"
382,"[172, 344, 688, 1376]",1423,"[1376, 688, 344, 172, 86]"
383,"[212, 424, 848, 1696]",1729,"[1696, 848, 424, 212, 106]"
384,"[164, 328, 656, 1312]",1367,"[1312, 656, 328, 164, 82]"
385,"[212, 424, 848, 1696]",1726,"[1696, 848, 424, 212, 106]"
386,"[164, 328, 656, 1312]",1360,"[1312, 656, 328, 164, 82]"
387,"[164, 328, 656, 1312]",1362,"[1312, 656, 328, 164, 82]"
388,"[164, 328, 656, 1312]",2265,"[1312, 656, 328, 164, 82]"
389,"[4, 8, 16, 32]",62,"[32, 16, 8, 8, 8]"
390,"[156, 312, 624, 1248]",1325,"[1248, 624, 312, 156, 78]"
391,"[160, 320, 640, 1280]",1366,"[1280, 640, 320, 160, 80]"
392,"[160, 320, 640, 1280]",1360,"[1280, 640, 320, 160, 80]"
393,"[156, 312, 624, 1248]",1366,"[1248, 624, 312, 156, 78]"
394,"[156, 312, 624, 1248]",1362,"[1248, 624, 312, 156, 78]"
395,"[164, 328, 656, 1312]",1373,"[1312, 656, 328, 164, 82]"
396,"[164, 328, 656, 1312]",1348,"[1312, 656, 328, 164, 82]"
397,"[164, 328, 656, 1312]",1373,"[1312, 656, 328, 164, 82]"
398,"[164, 328, 656, 1312]",1383,"[1312, 656, 328, 164, 82]"
399,"[164, 328, 656, 1312]",1389,"[1312, 656, 328, 164, 82]"
400,"[164, 328, 656, 1312]",1383,"[1312, 656, 328, 164, 82]"
401,"[156, 312, 624, 1248]",1401,"[1248, 624, 312, 156, 78]"
402,"[148, 296, 592, 1184]",1406,"[1184, 592, 296, 148, 74]"
403,"[156, 312, 624, 1248]",1406,"[1248, 624, 312, 156, 78]"
404,"[148, 296, 592, 1184]",1398,"[1184, 592, 296, 148, 74]"
405,"[148, 296, 592, 1184]",1343,"[1184, 592, 296, 148, 74]"
406,"[168, 336, 672, 1344]",1394,"[1344, 672, 336, 168, 84]"
407,"[172, 344, 688, 1376]",1416,"[1376, 688, 344, 172, 86]"
408,"[156, 312, 624, 1248]",1344,"[1248, 624, 312, 156, 78]"
409,"[172, 344, 688, 1376]",1429,"[1376, 688, 344, 172, 86]"
410,"[176, 352, 704, 1408]",1448,"[1408, 704, 352, 176, 88]"
411,"[176, 352, 704, 1408]",1450,"[1408, 704, 352, 176, 88]"
412,"[116, 232, 464, 928]",948,"[928, 464, 232, 116, 58]"
413,"[176, 352, 704, 1408]",1453,"[1408, 704, 352, 176, 88]"
414,"[176, 352, 704, 1408]",1450,"[1408, 704, 352, 176, 88]"
415,"[168, 336, 672, 1344]",1386,"[1344, 672, 336, 168, 84]"
416,"[168, 336, 672, 1344]",1387,"[1344, 672, 336, 168, 84]"
417,"[168, 336, 672, 1344]",1382,"[1344, 672, 336, 168, 84]"
418,"[168, 336, 672, 1344]",1385,"[1344, 672, 336, 168, 84]"
419,"[160, 320, 640, 1280]",1326,"[1280, 640, 320, 160, 80]"
420,"[168, 336, 672, 1344]",1384,"[1344, 672, 336, 168, 84]"
421,"[160, 320, 640, 1280]",1325,"[1280, 640, 320, 160, 80]"
422,"[160, 320, 640, 1280]",1327,"[1280, 640, 320, 160, 80]"
423,"[160, 320, 640, 1280]",1329,"[1280, 640, 320, 160, 80]"
424,"[124, 248, 496, 992]",1036,"[992, 496, 248, 124, 62]"
425,"[152, 304, 608, 1216]",1330,"[1216, 608, 304, 152, 76]"
426,"[124, 248, 496, 992]",1366,"[992, 496, 248, 124, 62]"
427,"[152, 304, 608, 1216]",1259,"[1216, 608, 304, 152, 76]"
428,"[180, 360, 720, 1440]",1477,"[1440, 720, 360, 180, 90]"
429,"[104, 208, 416, 832]",1067,"[832, 416, 208, 104, 52]"
430,"[152, 304, 608, 1216]",1259,"[1216, 608, 304, 152, 76]"
