trial_id,neurons_encoder,latent_dim,neurons_decoder
399,"[108, 216, 432, 864, 1728]",1800,"[1728, 864, 432, 216]"
400,"[104, 208, 416, 832, 1664]",1688,"[1664, 832, 416, 208]"
401,"[104, 208, 416, 832]",872,"[832, 416, 208, 104]"
402,"[104, 208, 416, 832]",872,"[832, 416, 208, 104]"
403,"[108, 216, 432, 864]",888,"[864, 432, 216, 108]"
404,"[104, 208, 416, 832]",872,"[832, 416, 208, 104]"
405,"[68, 136, 272, 544]",1288,"[544, 272, 136, 68]"
406,"[68, 136, 272, 544]",1336,"[544, 272, 136, 68]"
407,"[100, 200, 400, 800]",840,"[800, 400, 200, 100]"
408,"[100, 200, 400, 800, 1600]",1640,"[1600, 800, 400, 200]"
409,"[116, 232, 464, 928, 1856]",1896,"[1856, 928, 464, 232]"
410,"[76, 152, 304, 608, 1216]",1240,"[1216, 608, 304, 152]"
411,"[80, 160, 320, 640, 1280]",1304,"[1280, 640, 320, 160]"
412,"[76, 152, 304, 608, 1216]",1240,"[1216, 608, 304, 152]"
413,"[68, 136, 272, 544, 1088]",1112,"[1088, 544, 272, 136]"
414,"[76, 152, 304, 608, 1216]",1240,"[1216, 608, 304, 152]"
415,"[60, 120, 240, 480, 960]",2088,"[960, 480, 240, 120]"
416,"[64, 128, 256]",616,"[256, 128, 64, 32]"
417,"[84, 168, 336]",808,"[336, 168, 84, 42]"
418,"[84, 168, 336]",808,"[336, 168, 84, 42]"
419,"[68, 136, 272]",664,"[272, 136, 68, 34]"
420,"[72, 144, 288, 576]",1400,[576]
421,"[72, 144, 288, 576]",1416,"[576, 288, 144, 72]"
422,"[76, 152, 304, 608]",1480,"[608, 304, 152, 76]"
423,"[80, 160, 320]",760,"[320, 160, 80, 40]"
424,"[80, 160, 320]",728,"[320, 160, 80, 40]"
425,"[64, 128, 256]",616,"[256, 128, 64, 32]"
426,"[60, 120, 240]",584,"[240, 120, 60, 30]"
427,"[60, 120, 240]",584,"[240, 120, 60, 30]"
428,"[56, 112, 224]",536,"[224, 112, 56, 28]"
429,"[52, 104, 208]",488,"[208, 104, 52, 26]"
430,"[80, 160, 320]",728,"[320, 160, 80, 40]"
