trial_id,neurons_encoder,latent_dim,neurons_decoder
312,"[188, 376, 752]",776,"[752, 376, 188]"
313,"[180, 360, 720]",744,"[720, 360, 180]"
314,"[180, 360, 720]",744,"[720, 360, 180]"
315,"[176, 352, 704]",728,"[704, 352, 176]"
316,"[180, 360, 720, 1440, 2880]",2904,"[2880, 1440, 720]"
317,"[180, 360, 720]",744,"[720, 360, 180]"
318,"[176, 352, 704, 1408, 2816]",2840,"[2816, 1408, 704]"
319,"[188, 376, 752]",776,"[752, 376, 188]"
320,"[184, 368, 736]",760,"[736, 368, 184]"
321,"[188, 376, 752]",776,"[752, 376, 188]"
322,"[188, 376, 752]",776,"[752, 376, 188]"
323,"[184, 368, 736]",760,"[736, 368]"
324,"[100, 200, 400]",712,"[400, 200]"
325,"[184, 368, 736]",760,"[736, 368, 184]"
326,"[104, 208, 416]",456,"[416, 208, 104]"
327,"[184, 368, 736]",760,"[736, 368, 184]"
328,"[100, 200, 400, 800]",824,"[800, 400, 200]"
329,"[172, 344, 688]",712,"[688, 344, 172]"
330,"[96, 192, 384, 768]",792,"[768, 384, 192]"
331,"[176, 352, 704]",728,"[704, 352, 176]"
332,"[172, 344, 688]",712,"[688, 344]"
333,"[172, 344, 688]",712,"[688, 344]"
334,"[204, 408, 816]",840,"[816, 408]"
335,"[172, 344, 688]",712,"[688, 344]"
336,"[176, 352, 704]",728,"[704, 352, 176]"
337,"[176, 352, 704]",728,"[704, 352, 176]"
338,"[176, 352, 704]",728,"[704, 352, 176]"
339,"[192, 384, 768]",792,"[768, 384, 192]"
340,"[176, 352, 704]",728,"[704, 352, 176]"
341,"[196, 392, 784]",808,"[784, 392, 196]"
342,"[180, 360, 720]",744,"[720, 360, 180]"
343,"[64, 128, 256]",616,"[256, 128, 64, 32, 16]"
344,"[192, 384, 768]",792,"[768, 384, 192]"
345,"[168, 336, 672]",696,"[672, 336, 168, 84, 42]"
346,"[184, 368, 736]",760,"[736, 368, 184, 92, 46]"
347,"[64, 128, 256]",616,"[256, 128, 64]"
348,"[184, 368, 736]",760,"[736, 368, 184]"
349,[196],476,"[196, 98, 49]"
350,[184],432,"[184, 92, 46]"
351,[180],428,"[180, 90, 45, 22]"
352,[184],208,"[184, 92, 46]"
353,[200],480,"[200, 100, 50]"
354,[168],400,"[168, 84, 42]"
355,[200],480,"[200, 100, 50]"
356,[196],460,"[196, 98, 49]"
357,[76],163,"[76, 38, 19]"
358,[76],147,"[76, 38, 19]"
359,[208],504,"[208, 104, 52]"
360,[168],384,"[168, 84, 42]"
361,[172],388,"[172, 86, 43]"
362,[52],105,"[52, 26, 13]"
