number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
480,0.6617781096979359,0.4304339409239274,2025-01-09 21:47:32.165449,2025-01-09 21:47:40.692243,0 days 00:00:08.526794,0.01148192575408846,32,0.30000000000000004,44,100,3.190085754213853e-05,776,0.0001661842361571468,2,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[0.6617781096979359],[0.4304339409239274],0.8092065121919184,COMPLETE
481,0.3167423217964228,0.4333008344995597,2025-01-09 21:47:32.462829,2025-01-09 21:47:45.295914,0 days 00:00:12.833085,0.011217461728134892,32,0.30000000000000004,172,100,1.5364583969588398e-05,1400,0.0007191891118229854,2,4,adam,"{'neurons_per_layer_encoder': [172, 344, 688, 1376], 'neurons_per_layer_decoder': [1376, 688]}",172,"[1376, 688]","[172, 344, 688, 1376]",[0.3167423217964228],[0.4333008344995597],0.8024350923941799,COMPLETE
482,0.2023884236395589,0.6160338198164381,2025-01-09 21:47:33.153052,2025-01-09 21:47:41.694959,0 days 00:00:08.541907,0.011250991634648442,32,0.30000000000000004,44,100,9.63762516810852e-06,568,0.0007011836954966464,2,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[0.2023884236395589],[0.6160338198164381],0.6623903151861997,COMPLETE
483,0.1160818154203207,0.05568975899657769,2025-01-09 21:47:33.482905,2025-01-09 21:47:39.195669,0 days 00:00:05.712764,0.011303158095043819,32,0.30000000000000004,4,100,9.166733144790357e-06,51,0.0032494434281807733,2,4,adam,"{'neurons_per_layer_encoder': [4, 8, 16, 32], 'neurons_per_layer_decoder': [32, 16]}",4,"[32, 16]","[4, 8, 16, 32]",[0.1160818154203207],[0.05568975899657769],0.22512709099956268,COMPLETE
484,0.3233414391163051,0.560330895779432,2025-01-09 21:47:34.365783,2025-01-09 21:47:43.137261,0 days 00:00:08.771478,0.0836283328482151,32,0.30000000000000004,44,100,9.665684909271267e-06,776,9.249089428231261e-05,2,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[0.3233414391163051],[0.560330895779432],0.7605848309335919,COMPLETE
485,0.44134119113318593,0.4787621117099655,2025-01-09 21:47:39.204311,2025-01-09 21:47:47.181358,0 days 00:00:07.977047,0.04006473908651519,32,0.30000000000000004,44,100,9.569228004860632e-06,552,0.0007158591422823597,2,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[0.44134119113318593],[0.4787621117099655],0.6301060001115952,COMPLETE
486,-0.6430124300629478,-0.21844371663416884,2025-01-09 21:47:40.703249,2025-01-09 21:47:46.556775,0 days 00:00:05.853526,0.014468866556954339,32,0.1,48,100,9.585012965540309e-06,840,4.037402805043903e-05,4,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",48,"[384, 192, 96, 48]","[48, 96, 192, 384]",[-0.6430124300629478],[-0.21844371663416884],0.41979181375491476,COMPLETE
487,-0.4548468283046534,-0.149572609259927,2025-01-09 21:47:41.709892,2025-01-09 21:47:50.318978,0 days 00:00:08.609086,0.045939847631450564,32,0.1,48,100,1.6196487383490875e-05,856,4.1294561415616884e-05,4,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",48,"[384, 192, 96, 48]","[48, 96, 192, 384]",[-0.4548468283046534],[-0.149572609259927],0.40616020102492445,COMPLETE
488,0.11283692932017209,-0.429759668855471,2025-01-09 21:47:43.145094,2025-01-09 21:47:48.295103,0 days 00:00:05.150009,0.014585238656115142,32,0.1,48,100,1.6493987694193495e-05,840,4.289152183246888e-05,4,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",48,"[384, 192, 96, 48]","[48, 96, 192, 384]",[0.11283692932017209],[-0.429759668855471],0.4595140197873916,COMPLETE
489,-0.6017688567920785,-0.7233934735834204,2025-01-09 21:47:45.304782,2025-01-09 21:47:49.745784,0 days 00:00:04.441002,0.03353152189255174,32,0.1,40,100,1.20202223937023e-05,728,4.532795093327591e-05,4,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",40,"[320, 160, 80, 40]","[40, 80, 160, 320]",[-0.6017688567920785],[-0.7233934735834204],0.15842439112497103,COMPLETE
490,-0.15672693864522858,-0.2893085008539078,2025-01-09 21:47:46.564688,2025-01-09 21:47:51.366967,0 days 00:00:04.802279,0.04001385137344412,32,0.1,40,100,1.1987103970713882e-05,744,4.34845574785742e-05,4,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",40,"[320, 160, 80, 40]","[40, 80, 160, 320]",[-0.15672693864522858],[-0.2893085008539078],0.34418543201105545,COMPLETE
491,-0.0820140078494711,-0.30052248617998134,2025-01-09 21:47:47.189033,2025-01-09 21:47:51.686290,0 days 00:00:04.497257,0.011931918980052615,32,0.1,36,100,1.1545515398638515e-05,680,4.3964181530320636e-05,4,4,sgd,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",36,"[288, 144, 72, 36]","[36, 72, 144, 288]",[-0.0820140078494711],[-0.30052248617998134],0.5527673808361488,COMPLETE
492,-4.710417951507045,-0.12814982158760357,2025-01-09 21:47:48.302563,2025-01-09 21:47:50.284638,0 days 00:00:01.982075,0.04609973476541535,40,0.1,24,100,1.1842381165182182e-05,296,4.800510523944777e-05,4,4,sgd,"{'neurons_per_layer_encoder': [24, 48, 96, 192], 'neurons_per_layer_decoder': [192, 96, 48, 24]}",24,"[192, 96, 48, 24]","[24, 48, 96, 192]",[-4.710417951507045],[-0.12814982158760357],0.30974810632646055,COMPLETE
493,-9.997739560256923,0.0006703362946258729,2025-01-09 21:47:49.752706,2025-01-09 21:47:52.034547,0 days 00:00:02.281841,0.02848606689251783,40,0.2,60,100,1.1297175850466803e-05,1112,6.984369219246619e-05,4,4,sgd,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480, 240, 120, 60]}",60,"[480, 240, 120, 60]","[60, 120, 240, 480]",[-9.997739560256923],[0.0006703362946258729],0.3176431044747966,COMPLETE
494,0.18622891822474996,0.15335359818768524,2025-01-09 21:47:50.292204,2025-01-09 21:47:53.934457,0 days 00:00:03.642253,0.01201025177533729,40,0.2,60,100,3.2101010129502425e-06,1112,0.007902219373418963,1,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480]}",60,[480],"[60, 120, 240, 480]",[0.18622891822474996],[0.15335359818768524],0.09517091567246581,COMPLETE
495,0.2649284729921897,0.010937212349538927,2025-01-09 21:47:50.328011,2025-01-09 21:47:55.439575,0 days 00:00:05.111564,0.01251815080893666,112,0.2,60,100,3.148337739213249e-06,1128,6.917067948044611e-05,1,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480]}",60,[480],"[60, 120, 240, 480]",[0.2649284729921897],[0.010937212349538927],0.13512118823095243,COMPLETE
496,0.24187807766413316,0.39738510396758797,2025-01-09 21:47:51.373984,2025-01-09 21:47:57.131777,0 days 00:00:05.757793,0.012174722974149869,48,0.1,56,100,1.2855045283180473e-05,1064,6.42150375314039e-05,1,4,adam,"{'neurons_per_layer_encoder': [56, 112, 224, 448], 'neurons_per_layer_decoder': [448]}",56,[448],"[56, 112, 224, 448]",[0.24187807766413316],[0.39738510396758797],0.43764344634817604,COMPLETE
497,0.5686052896885174,0.15511177953323696,2025-01-09 21:47:51.693887,2025-01-09 21:47:56.945450,0 days 00:00:05.251563,0.012311445057222674,72,0.2,60,100,7.065915608718606e-06,1144,0.000981217137197464,1,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480]}",60,[480],"[60, 120, 240, 480]",[0.5686052896885174],[0.15511177953323696],0.07344159976764861,COMPLETE
498,0.42169707121837385,0.28942509097300406,2025-01-09 21:47:52.041916,2025-01-09 21:47:55.667181,0 days 00:00:03.625265,0.06417901698493923,64,0.30000000000000004,56,100,3.0146924326187446e-06,248,0.0015165254939217621,1,2,adam,"{'neurons_per_layer_encoder': [56, 112], 'neurons_per_layer_decoder': [112]}",56,[112],"[56, 112]",[0.42169707121837385],[0.28942509097300406],0.102933577503923,COMPLETE
499,0.40029020225817746,-0.18603767610523803,2025-01-09 21:47:53.941822,2025-01-09 21:47:59.617831,0 days 00:00:05.676009,0.0729336486034674,112,0.30000000000000004,64,100,7.405273668589194e-06,1176,0.0010222358180857604,1,4,adam,"{'neurons_per_layer_encoder': [64, 128, 256, 512], 'neurons_per_layer_decoder': [512]}",64,[512],"[64, 128, 256, 512]",[0.40029020225817746],[-0.18603767610523803],0.08618256081355759,COMPLETE
500,0.08025618156299763,0.19863014032321968,2025-01-09 21:47:55.447317,2025-01-09 21:47:59.376485,0 days 00:00:03.929168,0.013758265285305014,96,0.30000000000000004,52,100,7.582769648223009e-06,240,0.0005270401372834654,1,2,adam,"{'neurons_per_layer_encoder': [52, 104], 'neurons_per_layer_decoder': [104]}",52,[104],"[52, 104]",[0.08025618156299763],[0.19863014032321968],0.15599327519738412,COMPLETE
501,0.19098218626463725,0.31137810148982525,2025-01-09 21:47:55.673742,2025-01-09 21:48:13.768881,0 days 00:00:18.095139,0.03577536979041963,32,0.1,140,100,7.4379084090888934e-06,2072,0.0009521555591554362,1,4,adadelta,"{'neurons_per_layer_encoder': [140, 280, 560, 1120], 'neurons_per_layer_decoder': [1120]}",140,[1120],"[140, 280, 560, 1120]",[0.19098218626463725],[0.31137810148982525],0.6695525009962624,COMPLETE
502,-2.469574171048144,-0.19827050395941415,2025-01-09 21:47:56.952462,2025-01-09 21:48:08.982286,0 days 00:00:12.029824,0.04243666943924398,96,0.1,216,100,0.00046936348083544095,3464,0.0005612313599001283,3,4,adadelta,"{'neurons_per_layer_encoder': [216, 432, 864, 1728], 'neurons_per_layer_decoder': [1728, 864, 432]}",216,"[1728, 864, 432]","[216, 432, 864, 1728]",[-2.469574171048144],[-0.19827050395941415],0.9833991846279141,COMPLETE
503,-2.157222090732992,-0.20477534968884425,2025-01-09 21:47:57.139547,2025-01-09 21:48:15.816489,0 days 00:00:18.676942,0.024418624710101672,32,0.30000000000000004,216,100,1.4406239941079811e-05,3624,0.0005077688474210433,3,4,adadelta,"{'neurons_per_layer_encoder': [216, 432, 864, 1728], 'neurons_per_layer_decoder': [1728, 864, 432]}",216,"[1728, 864, 432]","[216, 432, 864, 1728]",[-2.157222090732992],[-0.20477534968884425],0.7244640587419833,COMPLETE
504,-4.545286196638841,-0.5759151686763353,2025-01-09 21:47:59.384764,2025-01-09 21:48:11.982810,0 days 00:00:12.598046,0.030836054672282828,32,0.1,140,100,0.0001105899747541982,2056,5.086334623121594e-05,3,4,adadelta,"{'neurons_per_layer_encoder': [140, 280, 560, 1120], 'neurons_per_layer_decoder': [1120, 560, 280]}",140,"[1120, 560, 280]","[140, 280, 560, 1120]",[-4.545286196638841],[-0.5759151686763353],0.8674905741948838,COMPLETE
505,-9.977851505411824,-0.2239210809577834,2025-01-09 21:47:59.653999,2025-01-09 21:48:09.917191,0 days 00:00:10.263192,0.04346420308477429,32,0.1,40,100,1.4589033961807298e-05,552,5.1223090299258394e-05,3,4,adadelta,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80]}",40,"[320, 160, 80]","[40, 80, 160, 320]",[-9.977851505411824],[-0.2239210809577834],0.14804827463869802,COMPLETE
506,-0.19713247300646097,0.06753644009827608,2025-01-09 21:48:08.996231,2025-01-09 21:48:31.760057,0 days 00:00:22.763826,0.03125543869477872,32,0.1,184,100,5.997867892407745e-06,1496,5.1779286834135985e-05,5,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368, 184, 92]}",184,"[1472, 736, 368, 184, 92]","[184, 368, 736, 1472]",[-0.19713247300646097],[0.06753644009827608],0.5384680083693738,COMPLETE
507,0.2298671676422459,0.23005240307162222,2025-01-09 21:48:09.926829,2025-01-09 21:48:32.083708,0 days 00:00:22.156879,0.03575670661993627,32,0.30000000000000004,152,100,1.3903976709301272e-05,2328,5.415228149547164e-05,5,4,adam,"{'neurons_per_layer_encoder': [152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216, 608, 304, 152, 76]}",152,"[1216, 608, 304, 152, 76]","[152, 304, 608, 1216]",[0.2298671676422459],[0.23005240307162222],0.8340342636949677,COMPLETE
508,0.0067519756507792295,0.3231575904396228,2025-01-09 21:48:11.993550,2025-01-09 21:48:26.505430,0 days 00:00:14.511880,0.0374762296583497,32,0.30000000000000004,48,100,8.7181499361758e-06,920,0.009601778588999329,5,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48, 24]}",48,"[384, 192, 96, 48, 24]","[48, 96, 192, 384]",[0.0067519756507792295],[0.3231575904396228],0.4188061789423064,COMPLETE
509,0.46245114491481676,0.6074434196650831,2025-01-09 21:48:13.777630,2025-01-09 21:48:31.824534,0 days 00:00:18.046904,0.034124461248593856,32,0.30000000000000004,88,100,5.9496651580733005e-06,1448,0.0006751080716231108,5,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176, 88, 44]}",88,"[704, 352, 176, 88, 44]","[88, 176, 352, 704]",[0.46245114491481676],[0.6074434196650831],0.7447922325141915,COMPLETE
510,0.26092241087344314,0.4571809497321443,2025-01-09 21:48:15.829528,2025-01-09 21:48:28.551181,0 days 00:00:12.721653,0.0386728039241103,40,0.30000000000000004,48,100,4.425852221897085e-06,920,0.0007630008493172823,3,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96]}",48,"[384, 192, 96]","[48, 96, 192, 384]",[0.26092241087344314],[0.4571809497321443],0.46346896699445506,COMPLETE
511,0.1555199152861788,0.009155502470113985,2025-01-09 21:48:26.516392,2025-01-09 21:48:33.993478,0 days 00:00:07.477086,0.012949747211978342,40,0.30000000000000004,52,100,1.0765484454883368e-05,968,0.0007027922082329155,3,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",52,"[416, 208, 104]","[52, 104, 208, 416]",[0.1555199152861788],[0.009155502470113985],0.41304577581124935,COMPLETE
512,0.046939006558530116,0.096079950707604,2025-01-09 21:48:28.565229,2025-01-09 21:48:42.510538,0 days 00:00:13.945309,0.0340010524790593,128,0.1,184,100,4.984727217172062e-05,1496,0.0006158557277319012,5,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368, 184, 92]}",184,"[1472, 736, 368, 184, 92]","[184, 368, 736, 1472]",[0.046939006558530116],[0.096079950707604],0.9053423547002615,COMPLETE
513,-0.23562375343565578,0.12938623925741022,2025-01-09 21:48:31.770187,2025-01-09 21:48:42.294442,0 days 00:00:10.524255,0.03394382330486615,128,0.30000000000000004,156,100,1.0331151017582567e-05,2184,0.0006152974062707051,4,4,adam,"{'neurons_per_layer_encoder': [156, 312, 624, 1248], 'neurons_per_layer_decoder': [1248, 624, 312, 156]}",156,"[1248, 624, 312, 156]","[156, 312, 624, 1248]",[-0.23562375343565578],[0.12938623925741022],0.7016676141412852,COMPLETE
514,-3.528588869328776,0.023010913454800774,2025-01-09 21:48:31.835618,2025-01-09 21:48:35.692154,0 days 00:00:03.856536,0.016525425280756564,64,0.1,88,100,5.220025331771335e-05,552,0.00018756084167597886,4,3,adam,"{'neurons_per_layer_encoder': [88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",88,"[352, 176, 88, 44]","[88, 176, 352]",[-3.528588869328776],[0.023010913454800774],0.5822902869140366,COMPLETE
515,0.12690301321954855,0.2231844939600307,2025-01-09 21:48:32.091572,2025-01-09 21:48:40.173000,0 days 00:00:08.081428,0.013140521689615334,48,0.1,92,100,1.040328957825606e-05,568,1.3565438735498518e-05,4,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92, 46]}",92,"[368, 184, 92, 46]","[92, 184, 368]",[0.12690301321954855],[0.2231844939600307],0.6245279687432956,COMPLETE
516,-1.7015228948922374,0.0888844347071247,2025-01-09 21:48:34.000875,2025-01-09 21:48:42.717440,0 days 00:00:08.716565,0.1371273622158281,104,0.1,84,100,0.0009377185885528623,568,0.00017498578560191973,4,3,adam,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42]}",84,"[336, 168, 84, 42]","[84, 168, 336]",[-1.7015228948922374],[0.0888844347071247],0.9581073636996945,COMPLETE
517,0.08144365109136975,0.03631665793099326,2025-01-09 21:48:35.699796,2025-01-09 21:48:41.104013,0 days 00:00:05.404217,0.025910236042993116,48,0.1,44,100,0.0009471110333695083,392,1.6829416868337194e-05,3,3,sgd,"{'neurons_per_layer_encoder': [44, 88, 176], 'neurons_per_layer_decoder': [176, 88, 44]}",44,"[176, 88, 44]","[44, 88, 176]",[0.08144365109136975],[0.03631665793099326],0.9572225088381543,COMPLETE
518,-7.498511208401085,-0.020765093846815352,2025-01-09 21:48:40.180671,2025-01-09 21:48:44.306990,0 days 00:00:04.126319,0.026711949183821516,128,0.1,100,100,1.7072543996378544e-05,3192,0.0005551807323461449,3,5,sgd,"{'neurons_per_layer_encoder': [100, 200, 400, 800, 1600], 'neurons_per_layer_decoder': [1600, 800, 400]}",100,"[1600, 800, 400]","[100, 200, 400, 800, 1600]",[-7.498511208401085],[-0.020765093846815352],0.6093126857935484,COMPLETE
519,-1.420823810671743,0.1553879208963761,2025-01-09 21:48:41.112094,2025-01-09 21:48:58.674650,0 days 00:00:17.562556,0.011668842105374291,32,0.30000000000000004,96,100,1.3146306413693242e-05,3208,8.367455450517397e-05,1,5,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768, 1536], 'neurons_per_layer_decoder': [1536]}",96,[1536],"[96, 192, 384, 768, 1536]",[-1.420823810671743],[0.1553879208963761],0.6801351164605224,COMPLETE
520,-1.7861280429514905,0.4782737630965065,2025-01-09 21:48:42.302431,2025-01-09 21:49:00.387623,0 days 00:00:18.085192,0.17423872254773187,32,0.1,40,100,1.3736903423751605e-05,1464,0.0001654779219682143,1,5,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320, 640], 'neurons_per_layer_decoder': [640]}",40,[640],"[40, 80, 160, 320, 640]",[-1.7861280429514905],[0.4782737630965065],0.3352962007817291,COMPLETE
521,0.35928597858404376,0.025607285190984763,2025-01-09 21:48:42.519447,2025-01-09 21:49:08.712057,0 days 00:00:26.192610,0.03981818515607695,32,0.30000000000000004,84,100,1.2646748747057316e-05,1368,0.00016432302672084103,1,5,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672, 1344], 'neurons_per_layer_decoder': [1344]}",84,[1344],"[84, 168, 336, 672, 1344]",[0.35928597858404376],[0.025607285190984763],0.6742445907956507,COMPLETE
522,0.09312588886996453,0.003533590462388325,2025-01-09 21:48:42.725614,2025-01-09 21:48:54.233576,0 days 00:00:11.507962,0.0910864553741822,32,0.30000000000000004,88,100,8.818065897353556e-06,2792,0.0008611325623147485,1,5,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704, 1408], 'neurons_per_layer_decoder': [1408]}",88,[1408],"[88, 176, 352, 704, 1408]",[0.09312588886996453],[0.003533590462388325],0.6631955442539913,COMPLETE
523,-7.159335422718071,0.03267739638367195,2025-01-09 21:48:44.313618,2025-01-09 21:49:16.881001,0 days 00:00:32.567383,0.04077639212443728,40,0.30000000000000004,244,100,1.2543402074823363e-05,6136,0.0003123107455377111,1,5,adam,"{'neurons_per_layer_encoder': [244, 488, 976, 1952, 3904], 'neurons_per_layer_decoder': [3904]}",244,[3904],"[244, 488, 976, 1952, 3904]",[-7.159335422718071],[0.03267739638367195],0.664295697124109,COMPLETE
524,-7.114092573326694,-2.414789569371311,2025-01-09 21:48:54.243417,2025-01-09 21:49:16.837255,0 days 00:00:22.593838,0.011856970159757318,88,0.30000000000000004,244,100,1.1640868570247694e-05,6216,0.0003524551100319177,1,5,adam,"{'neurons_per_layer_encoder': [244, 488, 976, 1952, 3904], 'neurons_per_layer_decoder': [3904]}",244,[3904],"[244, 488, 976, 1952, 3904]",[-7.114092573326694],[-2.414789569371311],0.4148915096422122,COMPLETE
525,0.6545194147484009,0.2915383521575129,2025-01-09 21:48:58.684319,2025-01-09 21:49:13.335091,0 days 00:00:14.650772,0.01387345865052062,40,0.30000000000000004,36,100,0.00029207443839020133,111,0.002019612749065577,3,2,adam,"{'neurons_per_layer_encoder': [36, 72], 'neurons_per_layer_decoder': [72, 36, 18]}",36,"[72, 36, 18]","[36, 72]",[0.6545194147484009],[0.2915383521575129],0.6805994406089447,COMPLETE
526,0.5379579605549905,0.42203201432142756,2025-01-09 21:49:00.402047,2025-01-09 21:49:13.717208,0 days 00:00:13.315161,0.04152904849492586,40,0.30000000000000004,52,100,6.074304328246383e-06,128,0.00035466852027722624,3,2,adam,"{'neurons_per_layer_encoder': [52, 104], 'neurons_per_layer_decoder': [104, 52, 26]}",52,"[104, 52, 26]","[52, 104]",[0.5379579605549905],[0.42203201432142756],0.5205104333887185,COMPLETE
527,0.6027471629500658,0.071286594961947,2025-01-09 21:49:08.725868,2025-01-09 21:49:18.063171,0 days 00:00:09.337303,0.012694178359609102,40,0.30000000000000004,36,100,6.2210161558837735e-06,111,0.0003540311283495151,3,2,adam,"{'neurons_per_layer_encoder': [36, 72], 'neurons_per_layer_decoder': [72, 36, 18]}",36,"[72, 36, 18]","[36, 72]",[0.6027471629500658],[0.071286594961947],0.3787269105346811,COMPLETE
528,-0.16617604910121164,0.47148901537278665,2025-01-09 21:49:13.342678,2025-01-09 21:49:20.287597,0 days 00:00:06.944919,0.011053780641376156,40,0.1,52,100,9.093549657083958e-06,360,0.0004748063019088391,3,3,adam,"{'neurons_per_layer_encoder': [52, 104, 208], 'neurons_per_layer_decoder': [208, 104, 52]}",52,"[208, 104, 52]","[52, 104, 208]",[-0.16617604910121164],[0.47148901537278665],0.10036803032539507,COMPLETE
529,-0.09903169217558272,0.48347257073618766,2025-01-09 21:49:13.725878,2025-01-09 21:49:19.824813,0 days 00:00:06.098935,0.011097244006748164,32,0.1,44,100,8.616666747210433e-06,232,0.0007752111294565339,2,3,adam,"{'neurons_per_layer_encoder': [44, 88, 176], 'neurons_per_layer_decoder': [176, 88]}",44,"[176, 88]","[44, 88, 176]",[-0.09903169217558272],[0.48347257073618766],0.09929627218535773,COMPLETE
530,0.338201481546222,0.6115218683506893,2025-01-09 21:49:16.845175,2025-01-09 21:49:20.659432,0 days 00:00:03.814257,0.010938039216094911,32,0.1,16,100,8.406188262493725e-06,102,0.00048467859765393356,2,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32]}",16,"[64, 32]","[16, 32, 64]",[0.338201481546222],[0.6115218683506893],0.5003962030567306,COMPLETE
531,-2.7308046744124628,0.025438567271903634,2025-01-09 21:49:16.888873,2025-01-09 21:49:19.992150,0 days 00:00:03.103277,0.011038140513561145,32,0.1,256,100,9.110648542204135e-06,1800,1.5303272393480573e-05,2,3,sgd,"{'neurons_per_layer_encoder': [256, 512, 1024], 'neurons_per_layer_decoder': [1024, 512]}",256,"[1024, 512]","[256, 512, 1024]",[-2.7308046744124628],[0.025438567271903634],0.5067680664515898,COMPLETE
532,-3.2739645783024605,-0.24191576103634094,2025-01-09 21:49:18.072468,2025-01-09 21:49:19.764207,0 days 00:00:01.691739,0.010938860587639225,32,0.1,48,100,9.117232935994555e-06,328,2.393750877792757e-05,2,3,sgd,"{'neurons_per_layer_encoder': [48, 96, 192], 'neurons_per_layer_decoder': [192, 96]}",48,"[192, 96]","[48, 96, 192]",[-3.2739645783024605],[-0.24191576103634094],0.34235137360146844,COMPLETE
533,0.2977762201958635,0.6231850843200712,2025-01-09 21:49:19.769796,2025-01-09 21:49:24.293925,0 days 00:00:04.524129,0.015582126619276342,32,0.2,44,100,2.3055635274769303e-06,296,0.0004764174375312651,2,3,adam,"{'neurons_per_layer_encoder': [44, 88, 176], 'neurons_per_layer_decoder': [176, 88]}",44,"[176, 88]","[44, 88, 176]",[0.2977762201958635],[0.6231850843200712],0.5161470565060118,COMPLETE
534,-0.09096573918181039,0.3187018783584842,2025-01-09 21:49:19.834068,2025-01-09 21:49:23.944122,0 days 00:00:04.110054,0.013491711389546142,32,0.2,44,100,1.6522625131289096e-05,280,0.0006774971229312115,2,3,adam,"{'neurons_per_layer_encoder': [44, 88, 176], 'neurons_per_layer_decoder': [176, 88]}",44,"[176, 88]","[44, 88, 176]",[-0.09096573918181039],[0.3187018783584842],0.27139374617604933,COMPLETE
535,0.11452713467497111,0.3846811076183556,2025-01-09 21:49:19.998305,2025-01-09 21:49:24.078801,0 days 00:00:04.080496,0.013770041781474451,32,0.2,44,100,1.58051086255224e-05,280,0.00047264642258156427,2,3,adam,"{'neurons_per_layer_encoder': [44, 88, 176], 'neurons_per_layer_decoder': [176, 88]}",44,"[176, 88]","[44, 88, 176]",[0.11452713467497111],[0.3846811076183556],0.414296344298611,COMPLETE
536,0.3868189163422615,0.5162821597488539,2025-01-09 21:49:20.294420,2025-01-09 21:49:24.360040,0 days 00:00:04.065620,0.05527856216176778,32,0.2,44,100,1.5902856385447648e-05,200,0.0008935090265341263,2,3,adam,"{'neurons_per_layer_encoder': [44, 88, 176], 'neurons_per_layer_decoder': [176, 88]}",44,"[176, 88]","[44, 88, 176]",[0.3868189163422615],[0.5162821597488539],0.5079526910588359,COMPLETE
537,0.37563589768504924,0.6147116089631277,2025-01-09 21:49:20.666471,2025-01-09 21:49:39.848312,0 days 00:00:19.181841,0.11517465249994921,32,0.2,40,100,1.619991197675155e-05,1464,0.0006588218218411064,2,5,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320, 640], 'neurons_per_layer_decoder': [640, 320]}",40,"[640, 320]","[40, 80, 160, 320, 640]",[0.37563589768504924],[0.6147116089631277],0.7919701206004667,COMPLETE
538,-0.756917175386282,0.18998879479363096,2025-01-09 21:49:23.950774,2025-01-09 21:49:44.098574,0 days 00:00:20.147800,0.0157961836280883,32,0.30000000000000004,96,100,1.0520351875679296e-05,1560,9.84696976726753e-05,2,5,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768, 1536], 'neurons_per_layer_decoder': [1536, 768]}",96,"[1536, 768]","[96, 192, 384, 768, 1536]",[-0.756917175386282],[0.18998879479363096],0.6877458103002355,COMPLETE
