number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_model_summary,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
208,0.5329388778020544,2025-05-06 20:09:47.291140,2025-05-06 20:09:55.144848,0 days 00:00:07.853708,0.11478452634802962,24,0.4,24,200,0.000950649383799642,136,0.00096363536255004,2,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48]}",24,,"[96, 48]","[24, 48, 96]",[0.5329388778020544],0.647643108763364,COMPLETE
209,0.3454465894986998,2025-05-06 20:09:48.245497,2025-05-06 20:09:56.845002,0 days 00:00:08.599505,0.15286776228543317,24,0.4,44,200,0.000962755998957769,242,0.0010181059443780524,2,3,adam,"{'neurons_per_layer_encoder': [44, 88, 176], 'neurons_per_layer_decoder': [176, 88]}",44,,"[176, 88]","[44, 88, 176]",[0.3454465894986998],0.3242942279745502,COMPLETE
210,0.5648411407763929,2025-05-06 20:09:50.833958,2025-05-06 20:09:58.877768,0 days 00:00:08.043810,0.11977390653644772,24,0.4,24,200,0.0008401556417160145,125,0.000943962557265712,2,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48]}",24,,"[96, 48]","[24, 48, 96]",[0.5648411407763929],0.6982460497882889,COMPLETE
211,0.4150831659961737,2025-05-06 20:09:51.455965,2025-05-06 20:09:59.301879,0 days 00:00:07.845914,0.14947062402839764,24,0.4,20,200,0.0009493540427086708,132,0.0009388516031316123,2,3,adam,"{'neurons_per_layer_encoder': [20, 40, 80], 'neurons_per_layer_decoder': [80, 40]}",20,,"[80, 40]","[20, 40, 80]",[0.4150831659961737],0.5487055535768273,COMPLETE
212,0.4585196629480902,2025-05-06 20:09:53.107457,2025-05-06 20:10:00.625809,0 days 00:00:07.518352,0.12171416939892164,32,0.4,24,200,0.0008962005576028329,179,0.0009911710642660804,2,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48]}",24,,"[96, 48]","[24, 48, 96]",[0.4585196629480902],0.7020320319457946,COMPLETE
213,0.4437050022859511,2025-05-06 20:09:55.155181,2025-05-06 20:10:03.220878,0 days 00:00:08.065697,0.12183652474708197,24,0.4,24,200,0.0009624191170437848,127,0.000992759119563534,2,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48]}",24,,"[96, 48]","[24, 48, 96]",[0.4437050022859511],0.5772571108449484,COMPLETE
214,0.2962923127625211,2025-05-06 20:09:56.853763,2025-05-06 20:10:07.218238,0 days 00:00:10.364475,0.11096731550863682,16,0.4,52,200,0.0006970769092136013,235,0.0009628383098782261,2,3,adam,"{'neurons_per_layer_encoder': [52, 104, 208], 'neurons_per_layer_decoder': [208, 104]}",52,,"[208, 104]","[52, 104, 208]",[0.2962923127625211],0.3161122364755886,COMPLETE
215,0.4402062052745387,2025-05-06 20:09:58.886923,2025-05-06 20:10:07.569380,0 days 00:00:08.682457,0.11942690470071667,16,0.4,20,200,0.0007359728709142829,131,0.0009391079478317093,2,3,adam,"{'neurons_per_layer_encoder': [20, 40, 80], 'neurons_per_layer_decoder': [80, 40]}",20,,"[80, 40]","[20, 40, 80]",[0.4402062052745387],0.587523614456318,COMPLETE
216,0.48034911490303145,2025-05-06 20:09:59.310168,2025-05-06 20:10:08.096476,0 days 00:00:08.786308,0.12169698198211286,16,0.4,20,200,0.0007251388013924867,123,0.0010554219837163852,2,3,adam,"{'neurons_per_layer_encoder': [20, 40, 80], 'neurons_per_layer_decoder': [80, 40]}",20,,"[80, 40]","[20, 40, 80]",[0.48034911490303145],0.5254190285754815,COMPLETE
217,0.4053321315017706,2025-05-06 20:10:00.635207,2025-05-06 20:10:07.822332,0 days 00:00:07.187125,0.11103139424837705,80,0.4,20,200,0.0007284107759592225,118,0.0006634112953375167,2,3,adam,"{'neurons_per_layer_encoder': [20, 40, 80], 'neurons_per_layer_decoder': [80, 40]}",20,,"[80, 40]","[20, 40, 80]",[0.4053321315017706],0.8767537601084592,COMPLETE
218,0.38953669336949304,2025-05-06 20:10:03.230888,2025-05-06 20:10:15.026585,0 days 00:00:11.795697,0.11430748472856396,16,0.4,60,200,0.0007843394171892197,351,0.0010892764368908507,2,3,adam,"{'neurons_per_layer_encoder': [60, 120, 240], 'neurons_per_layer_decoder': [240, 120]}",60,,"[240, 120]","[60, 120, 240]",[0.38953669336949304],0.18225205137852968,COMPLETE
219,0.23390480493276,2025-05-06 20:10:07.228157,2025-05-06 20:10:14.997000,0 days 00:00:07.768843,0.1168525292635372,32,0.4,12,200,0.0007632493353076595,75,0.0006675466984492377,2,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24]}",12,,"[48, 24]","[12, 24, 48]",[0.23390480493276],0.7455594472775849,COMPLETE
220,0.1935865315024854,2025-05-06 20:10:07.578310,2025-05-06 20:10:14.822859,0 days 00:00:07.244549,0.10178289505140277,80,0.4,12,200,0.000797952565179627,76,0.0006713389407021383,2,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24]}",12,,"[48, 24]","[12, 24, 48]",[0.1935865315024854],0.7722930086294924,COMPLETE
221,0.3980270931187415,2025-05-06 20:10:07.831361,2025-05-06 20:10:15.909595,0 days 00:00:08.078234,0.10185717968047882,112,0.4,56,200,0.0006277092475009113,248,0.0011131291281881526,2,3,adam,"{'neurons_per_layer_encoder': [56, 112, 224], 'neurons_per_layer_decoder': [224, 112]}",56,,"[224, 112]","[56, 112, 224]",[0.3980270931187415],0.8792817202253352,COMPLETE
222,0.11733291106100818,2025-05-06 20:10:08.105388,2025-05-06 20:10:15.840749,0 days 00:00:07.735361,0.10629743346799037,32,0.4,12,200,0.0006455386618880619,90,7.881971280027762e-05,2,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24]}",12,,"[48, 24]","[12, 24, 48]",[0.11733291106100818],0.8333258696417466,COMPLETE
223,0.4408981664031466,2025-05-06 20:10:14.831690,2025-05-06 20:10:22.617757,0 days 00:00:07.786067,0.115149046337699,32,0.4,28,200,0.0005878088427400392,205,0.0008793505272574558,2,3,adam,"{'neurons_per_layer_encoder': [28, 56, 112], 'neurons_per_layer_decoder': [112, 56]}",28,,"[112, 56]","[28, 56, 112]",[0.4408981664031466],0.7915521983226653,COMPLETE
224,0.4472321537642119,2025-05-06 20:10:15.005505,2025-05-06 20:10:23.917164,0 days 00:00:08.911659,0.13300573856800463,32,0.4,56,200,0.0006304821994078356,295,0.0008760865918169334,2,3,adam,"{'neurons_per_layer_encoder': [56, 112, 224], 'neurons_per_layer_decoder': [224, 112]}",56,,"[224, 112]","[56, 112, 224]",[0.4472321537642119],0.7989893720198582,COMPLETE
225,0.4531675318478092,2025-05-06 20:10:15.042464,2025-05-06 20:10:22.330423,0 days 00:00:07.287959,0.1328899361102438,112,0.4,44,200,0.0006406513113166777,198,0.0007947118489135775,2,3,adam,"{'neurons_per_layer_encoder': [44, 88, 176], 'neurons_per_layer_decoder': [176, 88]}",44,,"[176, 88]","[44, 88, 176]",[0.4531675318478092],0.915107043600184,COMPLETE
226,0.4679427277336129,2025-05-06 20:10:15.848615,2025-05-06 20:10:23.281227,0 days 00:00:07.432612,0.1370718810842896,32,0.4,28,200,0.0005400767608219946,146,0.0008468187005351017,2,3,adam,"{'neurons_per_layer_encoder': [28, 56, 112], 'neurons_per_layer_decoder': [112, 56]}",28,,"[112, 56]","[28, 56, 112]",[0.4679427277336129],0.7886964995982205,COMPLETE
227,0.5472920688115882,2025-05-06 20:10:22.338257,2025-05-06 20:10:29.086490,0 days 00:00:06.748233,0.15976928882035177,32,0.4,28,180,0.0009911020519945807,144,0.0008865005682411349,2,3,adam,"{'neurons_per_layer_encoder': [28, 56, 112], 'neurons_per_layer_decoder': [112, 56]}",28,,"[112, 56]","[28, 56, 112]",[0.5472920688115882],0.8387080954913755,COMPLETE
228,0.4740925354030662,2025-05-06 20:10:22.626375,2025-05-06 20:10:29.482818,0 days 00:00:06.856443,0.13543383432498554,32,0.4,28,180,0.0005281135633074602,135,0.0008650129049787324,2,3,adam,"{'neurons_per_layer_encoder': [28, 56, 112], 'neurons_per_layer_decoder': [112, 56]}",28,,"[112, 56]","[28, 56, 112]",[0.4740925354030662],0.820827753564406,COMPLETE
229,0.5218724819949906,2025-05-06 20:10:23.288405,2025-05-06 20:10:29.993961,0 days 00:00:06.705556,0.16000520737166996,32,0.4,24,180,0.0009844977592723982,136,0.0008653862492769508,2,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48]}",24,,"[96, 48]","[24, 48, 96]",[0.5218724819949906],0.8521125518943223,COMPLETE
230,0.215332563638298,2025-05-06 20:10:23.925154,2025-05-06 20:10:30.332829,0 days 00:00:06.407675,0.15757918462191955,32,0.4,4,180,0.0009938110782561568,29,0.0007676319163804736,2,3,adam,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8]}",4,,"[16, 8]","[4, 8, 16]",[0.215332563638298],0.658090678119248,COMPLETE
231,-0.02262941445200206,2025-05-06 20:10:29.094872,2025-05-06 20:10:31.665596,0 days 00:00:02.570724,0.15935615557153857,32,0.4,112,180,0.0009153101635012278,461,0.0007257313563931027,2,3,adadelta,"{'neurons_per_layer_encoder': [112, 224, 448], 'neurons_per_layer_decoder': [448, 224]}",112,,"[448, 224]","[112, 224, 448]",[-0.02262941445200206],0.9772587373951123,COMPLETE
232,0.03028456904169219,2025-05-06 20:10:29.490658,2025-05-06 20:10:33.337352,0 days 00:00:03.846694,0.16213765131775656,32,0.4,4,180,0.000865408468702534,28,0.0007243566519009419,2,3,adadelta,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8]}",4,,"[16, 8]","[4, 8, 16]",[0.03028456904169219],0.7052276817751382,COMPLETE
233,-0.06448421954538763,2025-05-06 20:10:30.001146,2025-05-06 20:10:32.565089,0 days 00:00:02.563943,0.15300051510087506,32,0.4,4,180,0.000991307702214346,27,0.0011813657060250813,2,3,adadelta,"{'neurons_per_layer_encoder': [4, 8, 16], 'neurons_per_layer_decoder': [16, 8]}",4,,"[16, 8]","[4, 8, 16]",[-0.06448421954538763],0.732372058691596,COMPLETE
234,0.391803712806576,2025-05-06 20:10:30.340737,2025-05-06 20:10:40.896300,0 days 00:00:10.555563,0.1615111321955091,32,0.4,92,180,0.0008663372455386506,382,0.0006960449338667961,2,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184]}",92,,"[368, 184]","[92, 184, 368]",[0.391803712806576],0.849202852427509,COMPLETE
235,-0.1084791452011431,2025-05-06 20:10:32.572953,2025-05-06 20:10:39.324762,0 days 00:00:06.751809,0.16389472575170796,72,0.4,40,180,0.0008316122079746735,184,0.0007086438681331699,2,3,adam,"{'neurons_per_layer_encoder': [40, 80, 160], 'neurons_per_layer_decoder': [160, 80]}",40,,"[160, 80]","[40, 80, 160]",[-0.1084791452011431],0.7468108769172688,COMPLETE
236,0.5192305289978878,2025-05-06 20:10:33.345058,2025-05-06 20:10:40.466386,0 days 00:00:07.121328,0.1473596933058041,32,0.4,32,180,0.0008219657646014548,144,0.000644617591484421,2,3,adam,"{'neurons_per_layer_encoder': [32, 64, 128], 'neurons_per_layer_decoder': [128, 64]}",32,,"[128, 64]","[32, 64, 128]",[0.5192305289978878],0.9004393320628913,COMPLETE
237,0.5037578832824522,2025-05-06 20:10:39.332693,2025-05-06 20:10:46.258332,0 days 00:00:06.925639,0.12640608824352192,32,0.4,24,180,0.0007700879786872997,142,0.0006166246451238804,2,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48]}",24,,"[96, 48]","[24, 48, 96]",[0.5037578832824522],0.8952961533453867,COMPLETE
238,0.3377674623914043,2025-05-06 20:10:40.473640,2025-05-06 20:10:48.036994,0 days 00:00:07.563354,0.1477520668036857,24,0.4,24,180,0.0008437175288591839,142,0.0006158438008841132,2,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48]}",24,,"[96, 48]","[24, 48, 96]",[0.3377674623914043],0.8090724814407646,COMPLETE
239,0.5020466968639774,2025-05-06 20:10:40.905862,2025-05-06 20:10:48.227971,0 days 00:00:07.322109,0.12773380779343674,24,0.4,24,180,0.0009996517041858854,145,0.0006043910740598545,2,3,adam,"{'neurons_per_layer_encoder': [24, 48, 96], 'neurons_per_layer_decoder': [96, 48]}",24,,"[96, 48]","[24, 48, 96]",[0.5020466968639774],0.8606385470706773,COMPLETE
240,0.5323858130358481,2025-05-06 20:10:46.265430,2025-05-06 20:10:53.608533,0 days 00:00:07.343103,0.1476279994152621,24,0.4,32,180,0.0009993290809030082,221,0.0009935353351519043,2,3,adam,"{'neurons_per_layer_encoder': [32, 64, 128], 'neurons_per_layer_decoder': [128, 64]}",32,,"[128, 64]","[32, 64, 128]",[0.5323858130358481],0.6335424199922787,COMPLETE
241,0.4639766732021594,2025-05-06 20:10:48.044570,2025-05-06 20:10:54.893329,0 days 00:00:06.848759,0.14450261517950336,32,0.4,32,180,0.0007968627958000617,150,0.0009156627548895571,2,3,adam,"{'neurons_per_layer_encoder': [32, 64, 128], 'neurons_per_layer_decoder': [128, 64]}",32,,"[128, 64]","[32, 64, 128]",[0.4639766732021594],0.8078616010912302,COMPLETE
242,0.44333938839355724,2025-05-06 20:10:48.235911,2025-05-06 20:10:54.999134,0 days 00:00:06.763223,0.17081442812360265,32,0.4,32,180,0.000715381394857253,151,0.0009364964100131535,2,3,adam,"{'neurons_per_layer_encoder': [32, 64, 128], 'neurons_per_layer_decoder': [128, 64]}",32,,"[128, 64]","[32, 64, 128]",[0.44333938839355724],0.8217895419804622,COMPLETE
243,0.46563459378559,2025-05-06 20:10:53.615331,2025-05-06 20:11:00.335676,0 days 00:00:06.720345,0.14792672567542714,32,0.4,32,180,0.0007302064377934922,217,0.0009293864625778396,2,3,adam,"{'neurons_per_layer_encoder': [32, 64, 128], 'neurons_per_layer_decoder': [128, 64]}",32,,"[128, 64]","[32, 64, 128]",[0.46563459378559],0.8256198409622324,COMPLETE
244,0.5024080973583563,2025-05-06 20:10:54.900315,2025-05-06 20:11:01.716081,0 days 00:00:06.815766,0.1525183133334282,24,0.4,16,180,0.0006985055563443418,106,0.0011377132862306564,2,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32]}",16,,"[64, 32]","[16, 32, 64]",[0.5024080973583563],0.651259197801117,COMPLETE
245,0.43910625918969093,2025-05-06 20:10:55.006271,2025-05-06 20:11:01.751076,0 days 00:00:06.744805,0.15252760669227794,24,0.4,16,180,0.0009982004041813718,99,0.001076537181496559,2,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32]}",16,,"[64, 32]","[16, 32, 64]",[0.43910625918969093],0.6471650632609192,COMPLETE
246,0.500062983459824,2025-05-06 20:11:00.343272,2025-05-06 20:11:05.190032,0 days 00:00:04.846760,0.15074765675086,24,0.4,20,180,1.106868852860253e-05,138,0.0011574028572465256,2,3,adam,"{'neurons_per_layer_encoder': [20, 40, 80], 'neurons_per_layer_decoder': [80, 40]}",20,,"[80, 40]","[20, 40, 80]",[0.500062983459824],0.4321549618169856,COMPLETE
247,0.3866830607524838,2025-05-06 20:11:01.722615,2025-05-06 20:11:08.123237,0 days 00:00:06.400622,0.12587284799736284,24,0.4,20,180,0.0009877472512252261,113,0.00105981971473485,2,3,adam,"{'neurons_per_layer_encoder': [20, 40, 80], 'neurons_per_layer_decoder': [80, 40]}",20,,"[80, 40]","[20, 40, 80]",[0.3866830607524838],0.44262958629032134,COMPLETE
248,0.3688097151527481,2025-05-06 20:11:08.129414,2025-05-06 20:11:14.039768,0 days 00:00:05.910354,0.13619363918948915,32,0.4,36,180,0.0008638763949978109,165,0.0013599268479163134,2,3,adam,"{'neurons_per_layer_encoder': [36, 72, 144], 'neurons_per_layer_decoder': [144, 72]}",36,,"[144, 72]","[36, 72, 144]",[0.3688097151527481],0.539247732188972,COMPLETE
249,0.5169310835852218,2025-05-06 20:11:14.045806,2025-05-06 20:11:19.677277,0 days 00:00:05.631471,0.16697823992056032,32,0.4,28,180,0.0008594797125383465,139,0.0008693366597967008,2,3,adam,"{'neurons_per_layer_encoder': [28, 56, 112], 'neurons_per_layer_decoder': [112, 56]}",28,,"[112, 56]","[28, 56, 112]",[0.5169310835852218],0.8386557313781318,COMPLETE
