Nb,Cr,V,W,Zr,PROP LT (K),PROP ST (K),PROP 500C CTE (1/K),PROP 1000C CTE (1/K),PROP 1500C CTE (1/K),EQ 1273K THCD (W/mK),EQ 1273K Density (g/cc),EQ 1273K MAX BCC,EQ 1273K SUM BCC,EQ 1523K THCD (W/mK),EQ 1523K Density (g/cc),EQ 1523K MAX BCC,EQ 1523K SUM BCC,EQ 1773K MAX BCC,EQ 1773K SUM BCC,EQ 2023K MAX BCC,EQ 2023K SUM BCC,EQ 2273K MAX BCC,EQ 2273K SUM BCC,EQ 2523K MAX BCC,EQ 2523K SUM BCC,EQ 2773K MAX BCC,EQ 2773K SUM BCC,EQ 3023K MAX BCC,EQ 3023K SUM BCC,EQ 2/3*ST THCD (W/mK),EQ 2/3*ST Density (g/cc),Pugh_Ratio_PRIOR,YS 1000C PRIOR,YS 1500C PRIOR,SCHEIL ST,SCHEIL LT,Kou Criteria,SCHEIL BCC_B2,SCHEIL BCC_B2#2,SCHEIL MAX BCC,1500 Min Creep CB [1/s]
0.15,0.15,0.05,0.2,0.45,2336.954679,1642.76793,8.29e-06,8.65e-06,1.69e-05,6.514258334,10.10900989,0.338717639,0.559864619,4.730112379,9.956616614,0.363702426,0.587396768,0.246808634,0.246808634,0.207563791,0.207563791,0.055995602,0.055995602,0.0,0.0,0.0,0.0,0.0,0.0,8.711833528,10.19722553,2.429097606,1422.323971,1012.125895,2336.540937,1543.871562,68.74650635,0.517619836,0.209579827,0.517619836,1.3e-16
0.15,0.15,0.05,0.25,0.4,2442.331703,1655.232626,8.36e-06,8.66e-06,1.54e-05,6.845961928,11.06213144,0.257527113,0.504663009,4.973877166,10.88492195,0.27579322,0.53267211,0.281014874,0.281014874,0.287579209,0.287579209,0.152029575,0.152029575,0.0,0.0,0.0,0.0,0.0,0.0,8.91072989,11.16755881,2.384057971,1694.24597,1238.961012,2441.968817,1543.745692,69.1070205,0.584228439,0.131961851,0.584228439,1.21e-16
0.15,0.15,0.05,0.3,0.35,2542.016112,1666.817731,8.45e-06,8.69e-06,1.38e-05,6.790190127,12.12115869,0.268804127,0.447015561,4.951120452,11.91018116,0.284936471,0.476558293,0.314135365,0.314135365,0.36558524,0.36558524,0.245265757,0.245265757,0.023010439,0.023010439,0.0,0.0,0.0,0.0,8.658196161,12.24794487,2.340463458,1941.333295,1449.178991,2541.693646,1544.247396,69.98732269,0.624979343,0.08523792,0.624979343,1.12e-16
0.15,0.15,0.05,0.35,0.3,2639.35607,1677.557309,8.56e-06,8.73e-06,1.2e-05,6.360310755,13.3036621,0.287425294,0.387391722,4.646391063,13.04861724,0.309375418,0.41915481,0.346290868,0.346290868,0.442891596,0.442891596,0.337178488,0.337178488,0.140967428,0.140967428,0.0,0.0,0.0,0.0,8.009748997,13.4562791,2.298245614,2149.953827,1629.784039,2639.066631,1544.556631,75.54850276,0.639981317,0.070066947,0.639981317,1.05e-16
0.15,0.15,0.05,0.4,0.25,2736.183533,1687.512345,8.69e-06,8.78e-06,1e-05,5.564442801,14.63142135,0.303811871,0.32617565,4.04482444,14.32001209,0.331134407,0.3605947,0.377584194,0.377584194,0.504437471,0.504437471,0.429203072,0.429203072,0.258294333,0.258294333,0.0,0.0,0.0,0.0,6.994529313,14.81504564,2.257340242,2304.487082,1766.240818,2735.921454,1543.901454,81.3315373,0.693098579,0.023459107,0.693098579,9.8e-17
0.2,0.05,0.35,0.3,0.1,2634.092448,1630.616371,8.15e-06,8.57e-06,1.08e-05,13.28688122,11.42775929,0.738048289,0.738048289,9.355545915,11.12639159,0.793339983,0.793339983,0.886195676,0.886195676,0.808567384,0.808567384,0.595645014,0.595645014,0.209032759,0.209032759,0.0,0.0,0.0,0.0,17.0652416,11.57214113,2.75308642,1436.308054,1020.287331,2632.433736,1516.126861,625.4017821,0.850490661,0.079294569,0.850490661,1.66e-15
0.2,0.05,0.35,0.35,0.05,2754.75181,1733.970032,7.75e-06,8.24e-06,9.1e-06,23.07715915,11.66320071,0.868626205,0.868626205,16.36189305,11.43322689,0.908427719,0.908427719,0.985998184,0.985998184,0.960310965,0.960310965,0.840224677,0.840224677,0.483444845,0.483444845,0.0,0.0,0.0,0.0,25.74784047,11.72824227,2.696969697,1268.975473,894.3228419,2753.297335,1517.56421,1685.502567,0.965808104,0.0,0.965808104,1.15e-15
0.2,0.05,0.4,0.15,0.2,2280.745626,1569.329455,8.58e-06,9.03e-06,1.47e-05,7.787556446,9.070919394,0.65106457,0.773648452,7.574910752,8.489676883,0.780925838,0.952720125,0.659882045,0.659882045,0.408979396,0.408979396,0.012995015,0.012995015,0.0,0.0,0.0,0.0,0.0,0.0,9.434560617,9.451107326,2.9669967,1229.486476,833.3324639,2277.234519,1515.342019,7.437757678,0.706720691,0.188295333,0.706720691,1.25e-14
0.2,0.05,0.4,0.2,0.15,2410.62164,1582.252024,8.54e-06,8.94e-06,1.29e-05,8.752540919,9.945003196,0.687542346,0.735250822,7.919209178,9.378764206,0.800924352,0.882688071,0.77832413,0.77832413,0.601802905,0.601802905,0.241412884,0.241412884,0.0,0.0,0.0,0.0,0.0,0.0,10.79788275,10.31514157,2.902912621,1322.536016,913.0651153,2407.773507,1516.976632,8.329972816,0.776967217,0.104174983,0.776967217,6.84e-15
0.2,0.05,0.4,0.25,0.1,2537.637811,1595.013629,8.35e-06,8.8e-06,1.11e-05,11.52770238,10.66859391,0.75048717,0.75048717,8.271059149,10.32156166,0.824031681,0.824031681,0.888259273,0.888259273,0.781893489,0.781893489,0.490014813,0.490014813,0.028874975,0.028874975,0.0,0.0,0.0,0.0,15.44840812,10.84372294,2.841269841,1315.754701,915.1786942,2535.245252,1515.097752,930.3700824,0.857218527,0.078862616,0.857218527,4.11e-15
0.2,0.05,0.4,0.3,0.05,2663.521775,1685.577971,7.99e-06,8.52e-06,9.33e-06,20.18605543,10.95161172,0.876066237,0.876066237,14.16460581,10.68458729,0.928936143,0.928936143,0.994027169,0.994027169,0.955603379,0.955603379,0.779488407,0.779488407,0.310444976,0.310444976,0.0,0.0,0.0,0.0,23.53422487,11.04200367,2.781931464,1175.259048,812.4676233,2661.469024,1513.704024,1612.873974,0.968361713,0.000297532,0.968361713,2.68e-15
0.2,0.05,0.45,0.15,0.15,2304.403856,1569.076855,8.73e-06,9.17e-06,1.34e-05,7.944828561,9.143679341,0.71103943,0.766255565,8.028047298,8.464579035,0.865156668,0.973121073,0.768954968,0.768954968,0.523897803,0.523897803,0.061179824,0.061179824,0.0,0.0,0.0,0.0,0.0,0.0,9.284767009,9.600431566,3.0,1158.913934,776.4253649,2300.073111,1516.499361,5.098039687,0.784880288,0.079869313,0.784880288,1.82e-14
0.2,0.05,0.45,0.2,0.1,2437.776249,1577.555092,8.55e-06,9.05e-06,1.15e-05,10.0606609,9.903552995,0.766069439,0.766069439,8.269902947,9.387634316,0.879541544,0.897738057,0.889808567,0.889808567,0.74337931,0.74337931,0.345142064,0.345142064,0.0,0.0,0.0,0.0,0.0,0.0,13.84280498,10.10777871,2.934640523,1176.861545,797.7057947,2434.282792,1511.358417,941.8196922,0.863834235,0.078249851,0.863834235,1.01e-14
0.2,0.05,0.45,0.25,0.05,2569.11614,1800.869634,8.23e-06,8.8e-06,9.59e-06,17.61409019,10.23118013,0.886018903,0.886018903,12.35664693,9.917775177,0.956829011,0.956829011,1.0,1.0,0.946744457,0.946744457,0.686399855,0.686399855,0.106747465,0.106747465,0.0,0.0,0.0,0.0,19.31513704,10.28732956,2.871794872,1065.024575,719.1971235,2566.19963,1517.339005,1545.354138,0.938366371,0.033407507,0.938366371,6.08e-15
0.2,0.05,0.5,0.1,0.15,2194.271098,1567.377672,8.95e-06,9.39e-06,1.4e-05,7.249758285,8.365310907,0.72481262,0.790044067,7.257449478,7.760279294,0.895363656,1.0,0.754648189,0.754648189,0.403383045,0.403383045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481144708,8.931301979,3.103092784,977.376693,630.1402214,2187.412351,1515.531726,39.16895808,0.800187233,0.129749951,0.800187233,4.84e-14
0.2,0.05,0.5,0.15,0.1,2334.975107,1568.585629,8.76e-06,9.29e-06,1.18e-05,8.836210981,9.135951918,0.783829551,0.783829551,8.536034163,8.43399895,0.950709708,0.99530884,0.89017676,0.89017676,0.685435238,0.685435238,0.147508092,0.147508092,0.0,0.0,0.0,0.0,0.0,0.0,12.30129539,9.375693067,3.033670034,1021.302881,670.3256933,2329.764241,1509.031116,961.1446824,0.870666802,0.077357459,0.870666802,2.46e-14
0.2,0.05,0.5,0.2,0.05,2472.025375,1842.871236,8.46e-06,9.08e-06,9.94e-06,15.35655991,9.501818727,0.898877534,0.898877534,10.91614253,9.128999043,0.995264486,0.995264486,1.0,1.0,0.93131796,0.93131796,0.542180147,0.542180147,0.0,0.0,0.0,0.0,0.0,0.0,16.34104175,9.544488715,2.9669967,940.1421331,616.8269679,2467.828655,1515.96803,1499.685113,0.941369237,0.033086966,0.941369237,1.33e-14
0.2,0.05,0.55,0.05,0.15,2080.035127,1563.454606,9.23e-06,9.68e-06,1.48e-05,5.834533737,7.727175771,0.70951729,0.764841197,6.232728989,7.12646805,0.918931491,1.0,0.731367456,0.731367456,0.189720955,0.189720955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.296913581,8.343457493,3.212765957,780.3320236,478.1208883,2068.47778,1514.915905,40.78543474,0.813322272,0.125702408,0.813322272,1.3e-13
0.2,0.05,0.55,0.1,0.1,2229.810938,1566.202425,8.99e-06,9.54e-06,1.22e-05,7.717901161,8.396563245,0.788801464,0.788801464,7.549938825,7.77339219,0.971426903,1.0,0.888274395,0.888274395,0.592483009,0.592483009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67411466,8.666679948,3.138888889,851.1247641,536.0754451,2221.798736,1516.129361,886.8088527,0.870089981,0.008419575,0.870089981,5.94e-14
0.2,0.05,0.55,0.15,0.05,2372.992533,1856.268227,8.69e-06,9.35e-06,1.03e-05,13.32288071,8.782998968,0.904281724,0.904281724,10.58931735,8.452731487,1.0,1.0,1.0,1.0,0.90504214,0.90504214,0.321248339,0.321248339,0.0,0.0,0.0,0.0,0.0,0.0,14.00533798,8.827376878,3.068027211,802.7389563,508.0297223,2366.85043,1515.27668,1461.117256,0.944400334,0.032640037,0.944400334,2.91e-14
0.05,0.0,0.6,0.35,0.0,2741.190063,2477.480988,8.06e-06,8.72e-06,9.56e-06,43.91799891,10.92882575,1.0,1.0,45.72619311,10.84272917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.737407603,0.737407603,0.0,0.0,0.0,0.0,46.63978353,10.79544778,2.791666667,498.757924,308.2644292,2741.280061,2171.184436,448.7766667,0.990542095,0.0,0.990542095,5.25e-16
0.05,0.0,0.65,0.3,0.0,2652.553988,2427.84807,8.33e-06,9.03e-06,9.91e-06,41.89221825,10.25462653,1.0,1.0,43.74096682,10.17074803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.439415397,0.439415397,0.0,0.0,0.0,0.0,44.43744707,10.13670948,2.88210075,421.6183827,251.2034358,2652.643985,2168.54836,379.0310274,0.990043087,0.0,0.990043087,1.19e-15
0.05,0.0,0.7,0.25,0.0,2564.367366,2379.995959,8.61e-06,9.34e-06,1.03e-05,40.02505482,9.573178069,1.0,1.0,41.89900029,9.491986742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.141504213,0.141504213,0.0,0.0,0.0,0.0,42.37086971,9.470149942,2.977924945,341.0398323,194.061768,2564.457363,2164.361738,314.160721,0.990693853,0.0,0.990693853,2.69e-15
0.05,0.0,0.75,0.2,0.0,2477.888065,2333.630926,8.88e-06,9.65e-06,1.06e-05,38.29889474,8.884339288,1.0,1.0,40.18570947,8.806311835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.43083805,8.795569813,3.07963595,260.5720487,139.8195761,2477.978063,2160.882438,251.1777073,0.99082226,0.0,0.99082226,6.08e-15
0.05,0.0,0.8,0.15,0.0,2394.117188,2288.541965,9.15e-06,9.96e-06,1.1e-05,36.69863155,8.187965456,1.0,1.0,38.58841434,8.113586391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.60866043,8.11274821,3.187793427,184.1692484,91.50101626,2394.207185,2158.11156,194.7522622,0.990113866,0.0,0.990113866,1.37e-14
0.05,0.0,0.85,0.1,0.0,2313.678345,2244.580759,9.43e-06,1.03e-05,1.13e-05,35.21123556,7.483908095,1.0,1.0,37.09603819,7.41366995,1.0,1.0,1.0,1.0,1.0,1.0,0.449732136,0.449732136,0.0,0.0,0.0,0.0,0.0,0.0,36.89622553,7.421448228,3.303030303,116.179917,51.97072081,2313.768345,2154.67272,136.5228871,0.990008442,0.0,0.990008442,3.1e-14
0.05,0.0,0.9,0.05,0.0,2236.803085,2201.646666,9.7e-06,1.06e-05,1.17e-05,33.82540891,6.77201485,1.0,1.0,35.69886205,6.706418387,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28601107,6.721421294,3.426065163,61.16215826,23.51075929,2236.893082,2150.797457,79.64113768,0.990812951,0.0,0.990812951,7.02e-14
0.0,0.2,0.35,0.2,0.25,2207.288755,1819.406605,9.55e-06,9.79e-06,1.03e-05,14.3813555,11.49840869,0.255344773,0.255344773,14.28061654,11.41062231,0.264180452,0.264180452,0.282244202,0.282244202,0.204359011,0.204359011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.36404973,11.51746797,2.333333333,2105.641683,1531.885221,2207.378751,1537.370626,451.803214,0.330794575,0.021546287,0.330794575,7.02e-15
0.0,0.2,0.35,0.25,0.2,2346.073027,1870.269539,9.16e-06,9.51e-06,1.02e-05,22.94385066,11.69719828,0.404396915,0.404396915,22.49625864,11.62335319,0.413393437,0.413393437,0.432670799,0.432670799,0.361071714,0.361071714,0.082144874,0.082144874,0.0,0.0,0.0,0.0,0.0,0.0,22.9714327,11.70361951,2.291338583,2210.048387,1626.282082,2346.163023,1538.123023,514.2462997,0.47344286,8.63e-05,0.47344286,2.39e-15
0.0,0.2,0.35,0.3,0.15,2482.460858,1914.479451,8.7e-06,9.13e-06,9.97e-06,31.33013164,11.8759553,0.553025643,0.553025643,30.49791219,11.81858939,0.561833438,0.561833438,0.582220336,0.582220336,0.522304683,0.522304683,0.249869964,0.249869964,0.0,0.0,0.0,0.0,0.0,0.0,31.31830497,11.87550787,2.250645995,2195.157631,1622.780421,2482.550853,1537.522728,542.0636309,0.616304484,0.00918679,0.616304484,8.83e-16
0.0,0.2,0.35,0.35,0.1,2616.254831,1949.891562,8.21e-06,8.73e-06,9.69e-06,38.82099484,12.06258778,0.701831502,0.701831502,37.99046489,12.00747484,0.710146984,0.710146984,0.731494524,0.731494524,0.694094324,0.694094324,0.444452235,0.444452235,0.12254945,0.12254945,0.0,0.0,0.0,0.0,38.70451385,12.06023951,2.211195929,2024.06015,1490.745291,2616.344827,1538.962327,496.4829602,0.756624558,0.0,0.756624558,3.73e-16
0.0,0.2,0.35,0.4,0.05,2747.044973,1976.953195,7.73e-06,8.34e-06,9.39e-06,44.99515218,12.28384079,0.851254704,0.851254704,44.7991703,12.19927669,0.858926905,0.858926905,0.881030066,0.881030066,0.883701914,0.883701914,0.696704875,0.696704875,0.336074633,0.336074633,0.0,0.0,0.0,0.0,44.94501632,12.27355771,2.172932331,1645.760566,1191.192299,2747.134972,1636.509347,899.8312595,0.889651752,0.0,0.889651752,1.84e-16
0.0,0.2,0.4,0.05,0.35,1815.760745,1630.40869,9.95e-06,1e-05,2.53e-05,0.517226696,9.881107097,0.010417251,0.010417251,0.0,9.900368075,0.0,0.0,0.067131329,0.067131329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837925443,9.865912695,2.491525424,1382.756704,926.6620661,1815.850741,1533.416366,338.0676823,0.096486952,0.062355588,0.096486952,2.12e-14
0.0,0.2,0.4,0.1,0.3,1960.451842,1719.53422,9.9e-06,1e-05,1.91e-05,5.623334511,10.37546709,0.108135048,0.108135048,6.01473498,10.27608419,0.120313828,0.120313828,0.185151316,0.185151316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.500160513,10.41852482,2.444444444,1656.26414,1148.360486,1960.541838,1530.904338,399.1323828,0.216208281,0.042108827,0.216208281,1.98e-14
0.0,0.2,0.4,0.15,0.25,2101.664631,1769.224494,9.65e-06,9.91e-06,1.11e-05,13.59822314,10.65052628,0.257652135,0.257652135,13.70639591,10.55825702,0.270186078,0.270186078,0.298366285,0.298366285,0.108255331,0.108255331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55540573,10.67866096,2.398907104,1866.497266,1324.521741,2101.75463,1537.300255,418.072725,0.347827762,0.028765915,0.347827762,1.85e-14
0.0,0.2,0.4,0.25,0.15,2379.488087,1869.404138,8.92e-06,9.38e-06,1.03e-05,29.47057118,11.12079391,0.55464983,0.55464983,29.06311106,11.05085153,0.56673886,0.56673886,0.592825086,0.592825086,0.48220745,0.48220745,0.144965847,0.144965847,0.0,0.0,0.0,0.0,0.0,0.0,29.53021604,11.12483211,2.312169312,1993.746436,1445.232697,2379.578084,1533.143709,569.9197305,0.635884838,0.0,0.635884838,2.57e-15
0.0,0.2,0.4,0.3,0.1,2517.003742,1910.924323,8.47e-06,9.02e-06,1e-05,36.70088299,11.34474177,0.702971761,0.702971761,36.35598387,11.27453268,0.714309546,0.714309546,0.740903158,0.740903158,0.674460896,0.674460896,0.361647124,0.361647124,0.0,0.0,0.0,0.0,0.0,0.0,36.69856038,11.34462673,2.270833333,1844.525593,1333.243233,2517.093742,1533.372492,515.6598699,0.767721326,0.0,0.767721326,1.02e-15
0.0,0.2,0.4,0.35,0.05,2652.878703,1944.18263,8e-06,8.65e-06,9.74e-06,42.98717136,11.58832796,0.851991554,0.851991554,43.15444306,11.49322837,0.862279574,0.862279574,0.889253613,0.889253613,0.879641436,0.879641436,0.643937314,0.643937314,0.20847043,0.20847043,0.0,0.0,0.0,0.0,42.99317514,11.58261326,2.230769231,1490.405799,1057.791397,2652.968699,1620.139949,936.1851487,0.89162691,0.0,0.89162691,4.62e-16
0.0,0.2,0.45,0.05,0.3,1868.064534,1677.261173,9.95e-06,1.01e-05,2.41e-05,5.363725504,9.481154462,0.111296632,0.111296632,6.06209707,9.375958451,0.128764775,0.128764775,0.192464747,0.192464747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142616212,9.532259544,2.515669516,1385.419057,925.0351169,1868.154532,1532.528907,354.8376264,0.250807409,0.057655246,0.250807409,3.28e-14
0.0,0.2,0.45,0.2,0.15,2280.096069,1822.536596,9.13e-06,9.62e-06,1.05e-05,27.86306513,10.3546632,0.556960806,0.556960806,27.88951671,10.2691556,0.573239267,0.573239267,0.606561793,0.606561793,0.427871664,0.427871664,0.011264993,0.011264993,0.0,0.0,0.0,0.0,0.0,0.0,27.91157714,10.36490235,2.376693767,1778.691229,1259.652618,2280.186069,1531.070444,534.1447415,0.647969177,0.0,0.647969177,6.99e-15
0.0,0.2,0.45,0.25,0.1,2418.694996,1868.949147,8.71e-06,9.3e-06,1.03e-05,34.8536606,10.61443324,0.70468889,0.70468889,34.95773671,10.52748765,0.719858901,0.719858901,0.752875323,0.752875323,0.647294947,0.647294947,0.252875284,0.252875284,0.0,0.0,0.0,0.0,0.0,0.0,34.87390679,10.61877227,2.333333333,1653.659118,1169.207512,2418.784994,1537.501869,561.5786415,0.766070274,0.008444539,0.766070274,2.69e-15
0.0,0.2,0.5,0.05,0.25,1921.185791,1678.914421,9.86e-06,1.02e-05,2.24e-05,12.19452584,8.945046368,0.264879499,0.264879499,13.08630038,8.82971845,0.288794255,0.288794255,0.330091409,0.330091409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89926267,8.992764616,2.540229885,1340.830899,887.7462629,1921.275789,1531.968914,373.5752562,0.398871803,0.051080797,0.398871803,4.57e-14
0.2,0.3,0.1,0.1,0.3,2099.041279,1594.522825,8.81e-06,9.06e-06,2.07e-05,1.715708508,9.717629884,0.270445707,0.37250494,1.254203259,9.535064798,0.278363146,0.401302344,0.20414914,0.20414914,0.05613446,0.05613446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.766801277,9.812441398,2.298245614,1615.537894,1133.068567,2094.493121,1536.441246,75.27513356,0.49956037,0.0,0.49956037,6.47e-15
0.2,0.3,0.1,0.15,0.25,2246.344819,1595.208321,8.87e-06,9.06e-06,1.59e-05,1.965558809,10.77197009,0.311378028,0.326770274,1.281527291,10.6063615,0.344686722,0.352104103,0.307587394,0.307587394,0.173853556,0.173853556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.307830534,10.87279996,2.257340242,1856.739535,1334.646259,2242.618036,1537.374911,159.7189324,0.504936494,0.0,0.504936494,6.54e-15
0.2,0.3,0.1,0.2,0.2,2376.22106,1753.172412,8.56e-06,8.79e-06,1.03e-05,11.04596782,11.2997207,0.398649894,0.398649894,5.247740224,11.26859186,0.384939444,0.384939444,0.41159656,0.41159656,0.288497395,0.288497395,0.104319579,0.104319579,0.0,0.0,0.0,0.0,0.0,0.0,13.30374005,11.33288641,2.217687075,2036.625439,1489.21986,2372.98488,1539.423005,268.7534398,0.538329904,0.0,0.538329904,6.62e-15
0.2,0.3,0.1,0.35,0.05,2727.588814,1881.233642,7.36e-06,7.78e-06,8.91e-06,36.46766893,12.40479477,0.589728274,0.708251802,32.43261172,12.2676861,0.64639518,0.725954326,0.865151329,0.865151329,0.740602597,0.740602597,0.55775743,0.55775743,0.310050547,0.310050547,0.0,0.0,0.0,0.0,36.61092634,12.41200464,2.105691057,1960.264783,1449.903943,2725.147498,1611.968123,460.7453657,0.841492833,0.0,0.841492833,4.61e-15
0.2,0.3,0.15,0.05,0.3,1921.750821,1581.812672,8.96e-06,9.18e-06,2.15e-05,1.378731,8.937009172,0.226797241,0.356652522,1.359172627,8.693332368,0.197066181,0.381510782,0.11845852,0.11845852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742751726,9.106087768,2.362084456,1382.350247,937.5748718,1908.926153,1531.256778,71.5764524,0.507938958,0.0,0.507938958,2.88e-14
0.2,0.3,0.2,0.05,0.25,1941.802882,1536.137284,9.16e-06,9.3e-06,1.91e-05,1.320689257,9.145923711,0.23843859,0.295296605,1.326198475,8.88423449,0.204129792,0.319925232,0.156598088,0.156598088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548105974,9.396320219,2.384057971,1395.086008,943.5139958,1919.595587,1529.958087,123.8052099,0.563111086,0.0,0.563111086,4.65e-14
0.2,0.3,0.2,0.1,0.2,2121.858759,1605.684118,8.96e-06,9.23e-06,1.62e-05,3.609268023,9.994672026,0.299308371,0.299308371,1.516166484,9.911730458,0.292907965,0.292907965,0.314922684,0.314922684,0.104513039,0.104513039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.155711362,9.950935049,2.340463458,1604.150013,1115.2146,2108.492583,1533.568208,221.5540038,0.607701847,0.0,0.607701847,1.67e-14
0.2,0.3,0.2,0.25,0.05,2545.58275,1842.686612,8.07e-06,8.48e-06,9.54e-06,26.5951575,11.1667824,0.546608608,0.616477609,24.09194669,10.93978694,0.681393348,0.681393348,0.845390638,0.845390638,0.756784488,0.756784488,0.407929511,0.407929511,0.03689507,0.03689507,0.0,0.0,0.0,0.0,26.66552657,11.19504489,2.217687075,1644.286921,1172.023239,2538.270742,1571.740742,400.1185759,0.889690441,0.0,0.889690441,1.81e-14
0.2,0.3,0.25,0.1,0.15,2147.241372,1712.927186,9.02e-06,9.25e-06,1.31e-05,8.134481042,9.835494368,0.31383354,0.31383354,4.207311163,9.791502908,0.304074645,0.304074645,0.401582357,0.401582357,0.181927263,0.181927263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36625732,9.835971556,2.362084456,1511.671545,1038.999173,2127.221447,1535.233322,261.6158304,0.726849195,0.0,0.726849195,3.19e-14
0.2,0.3,0.25,0.15,0.1,2301.104947,1792.842453,8.76e-06,9.05e-06,9.75e-06,15.67479238,10.21342778,0.425803085,0.425803085,12.04350256,10.0729477,0.456030916,0.456030916,0.577722441,0.577722441,0.442250825,0.442250825,0.040664232,0.040664232,0.0,0.0,0.0,0.0,0.0,0.0,16.11607806,10.23621785,2.319186561,1558.387506,1084.356603,2286.317313,1542.329188,338.9565662,0.812815221,0.0,0.812815221,2.52e-14
0.25,0.05,0.45,0.1,0.15,2226.253588,1581.319522,8.74e-06,9.22e-06,1.34e-05,6.195484984,8.324989201,0.749887228,0.836551364,5.485967349,7.868067952,0.905055591,1.0,0.782029435,0.782029435,0.452075273,0.452075273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.905805583,8.779055422,3.138888889,941.4874028,605.9317752,2219.772863,1515.593488,31.59563706,0.806031044,0.126297533,0.806031044,5.33e-14
0.25,0.05,0.45,0.15,0.1,2364.54801,1579.857083,8.62e-06,9.12e-06,1.13e-05,7.11013482,9.137939369,0.807869914,0.814011818,6.628990794,8.525533989,0.96145762,1.0,0.909101872,0.909101872,0.715520561,0.715520561,0.212841253,0.212841253,0.0,0.0,0.0,0.0,0.0,0.0,9.848337781,9.446050774,3.068027211,999.4092221,656.2331785,2359.497255,1517.369755,675.5820186,0.870743174,0.042583309,0.870743174,2.76e-14
0.25,0.05,0.45,0.2,0.05,2498.556157,1901.74169,8.32e-06,8.93e-06,9.76e-06,12.93323132,9.582420946,0.90380517,0.90380517,8.98334114,9.215576884,1.0,1.0,1.0,1.0,0.949302792,0.949302792,0.592291015,0.592291015,0.0,0.0,0.0,0.0,0.0,0.0,13.04950919,9.588136111,3.0,943.1474899,621.0694363,2494.383043,1513.490543,1486.454625,0.942573588,0.032396205,0.942573588,1.43e-14
0.25,0.05,0.5,0.05,0.15,2106.517515,1579.588889,9.03e-06,9.53e-06,1.4e-05,4.757639125,7.699533637,0.749492091,0.817785046,4.615678676,7.238802867,0.939529729,1.0,0.767790659,0.767790659,0.258332259,0.258332259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.767561533,8.188581659,3.250896057,754.340455,461.5033314,2095.266825,1515.438075,118.5511355,0.818119884,0.122216523,0.818119884,1.41e-13
0.25,0.05,0.5,0.1,0.1,2256.306236,1584.932138,8.85e-06,9.37e-06,1.16e-05,6.406314214,8.370513268,0.815704612,0.830477433,5.726639298,7.882336428,0.985223963,1.0,0.9131387,0.9131387,0.630809745,0.630809745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.227946395,8.733957351,3.175438596,837.5843347,528.1459392,2248.444384,1516.105634,899.3035443,0.881303618,0.074788109,0.881303618,6.6e-14
0.25,0.05,0.5,0.15,0.05,2397.95113,1905.797086,8.56e-06,9.2e-06,1.01e-05,10.89776818,8.880433162,0.903015973,0.903015973,8.812860286,8.55791668,1.0,1.0,1.0,1.0,0.92725554,0.92725554,0.384583168,0.384583168,0.0,0.0,0.0,0.0,0.0,0.0,10.9411745,8.883852765,3.103092784,812.3175597,516.6458065,2391.818619,1517.957994,1315.2036,0.944734792,0.018174509,0.944734792,3.09e-14
