Ni,Ti,Hf,Zr,Cu,Pd,Co,Nb,Homogenization_temp,Homogenization_time,Aging_temp, Aging_time,Applied Stress - (MPa) ,AM,BM,Tm,a,X,Smix,Hmix,OMEGA,Delta,VEC,CV,Ionization energy,Thermal conductivity,Electrical conductivity,Heat of fusion,Heat of vaporization,Boiling point,Density,Vicker Hardness,Ms
20,50,0,0,5,25,0,0,950,2,500,1,0,65.4544,136.9,2113.9885,1.3915,1.797,9.684324926,-47.94,0.427045297,0.063561848,7.05,0.23857868,7.412555,73.025,9.5,17.62,398.1,3367.95,7.483,746.3,156.742227
20,50,0,0,5,25,0,0,950,2,700,1,0,65.4544,136.9,2113.9885,1.3915,1.797,9.684324926,-47.94,0.427045297,0.063561848,7.05,0.23857868,7.412555,73.025,9.5,17.62,398.1,3367.95,7.483,746.3,181.5701959
20,50,0,0,5,25,0,0,950,2,900,1,0,65.4544,136.9,2113.9885,1.3915,1.797,9.684324926,-47.94,0.427045297,0.063561848,7.05,0.23857868,7.412555,73.025,9.5,17.62,398.1,3367.95,7.483,746.3,180.6265254
20,50,0,0,5,25,0,0,950,2,600,1,0,65.4544,136.9,2113.9885,1.3915,1.797,9.684324926,-47.94,0.427045297,0.063561848,7.05,0.23857868,7.412555,73.025,9.5,17.62,398.1,3367.95,7.483,746.3,182.6497548
15,50,0,0,5,30,0,0,950,2,500,0.5,600,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,253.9868074
15,50,0,0,5,30,0,0,950,2,500,0.166,600,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,275.5417422
15,50,0,0,5,30,0,0,950,2,500,0.5,500,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,246.76781
15,50,0,0,5,30,0,0,950,2,500,0.166,500,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,263.9460861
15,50,0,0,5,30,0,0,950,2,500,0.5,400,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,230.5461741
15,50,0,0,5,30,0,0,950,2,500,1,600,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,248.3615881
15,50,0,0,5,30,0,0,950,2,500,1,550,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,237.8573864
15,50,0,0,5,30,0,0,950,2,500,0.5,300,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,218.2717678
15,50,0,0,5,30,0,0,950,2,500,1,500,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,228.5345269
15,50,0,0,5,30,0,0,950,2,500,0.166,400,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,253.3531821
15,50,0,0,5,30,0,0,950,2,500,0.5,200,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,208.9208443
15,50,0,0,5,30,0,0,950,2,500,1,450,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,220.4112776
15,50,0,0,5,30,0,0,950,2,500,0.166,300,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,238.855945
15,50,0,0,5,30,0,0,950,2,500,1,400,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,213.4511022
15,50,0,0,5,30,0,0,950,2,500,0.166,200,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,226.3535448
15,50,0,0,5,30,0,0,950,2,500,0.5,100,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,201.4591029
15,50,0,0,5,30,0,0,950,2,500,0.166,100,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,219.9423311
15,50,0,0,5,30,0,0,950,2,500,1,250,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,192.6527829
15,50,0,0,5,30,0,0,950,2,500,1,350,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,207.7270734
15,50,0,0,5,30,0,0,950,2,500,1,300,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,200.7760322
15,50,0,0,5,30,0,0,950,2,500,1,150,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,183.5217391
15,50,0,0,5,30,0,0,950,2,500,1,200,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,189.2823042
15,50,0,0,5,30,0,0,950,2,500,1,100,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,178.9790525
15,50,0,0,5,30,0,0,950,2,500,1,0,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,216.9905067
15,50,0,0,5,30,0,0,950,2,700,1,0,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,248.4667141
15,50,0,0,5,30,0,0,950,2,900,1,0,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,248.7549035
15,50,0,0,5,30,0,0,950,2,600,1,0,67.84075,137.3,2118.9885,1.3975,1.8115,9.495586037,-51.12,0.393604022,0.05904483,7.05,0.231527094,7.44741,71.51,9.3,17.595,398.2,3370.45,7.639,737.45,244.1735408
10,50,0,0,5,35,0,0,950,2,500,1,600,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,304.3231032
10,50,0,0,5,35,0,0,950,2,500,1,550,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,300.9617586
10,50,0,0,5,35,0,0,950,2,500,1,500,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,295.2103276
10,50,0,0,5,35,0,0,950,2,500,1,200,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,264.2823042
10,50,0,0,5,35,0,0,950,2,500,1,450,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,287.0688101
10,50,0,0,5,35,0,0,950,2,500,1,150,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,258.5491414
10,50,0,0,5,35,0,0,950,2,500,1,300,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,272.2137377
10,50,0,0,5,35,0,0,950,2,500,1,350,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,279.164779
10,50,0,0,5,35,0,0,950,2,500,1,400,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,282.5078553
10,50,0,0,5,35,0,0,950,2,500,1,250,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,268.843259
10,50,0,0,5,35,0,0,950,2,500,1,100,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,255.1603946
10,50,0,0,5,35,0,0,950,2,500,1,0,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,282.7750743
10,50,0,0,5,35,0,0,950,2,600,1,0,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,307.3312661
10,50,0,0,5,35,0,0,950,2,700,1,0,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,329.3263363
10,50,0,0,5,35,0,0,950,2,900,1,0,70.2271,137.7,2123.9885,1.4035,1.826,9.095985382,-54.3,0.355796839,0.05390015,7.05,0.224880383,7.482265,69.995,9.1,17.57,398.3,3372.95,7.795,728.6,332.4763082
44,40,0,10,6,0,0,0,900,3,20,0,0,57.90688,130.71,2103.9862,1.3768,1.7034,9.368305723,-34.2576,0.575369727,0.094772513,7.06,0.262844378,7.219726,83.74,10.94,17.934,412.32,3464.14,6.9046,781.26,19
44,41,0,9,6,0,0,0,900,3,20,0,0,57.47331,131.097,2102.1162,1.3753,1.7055,9.247715573,-33.9776,0.572134957,0.093453001,7.06,0.264617691,7.221668,83.733,10.941,17.911,410.77,3452.92,6.8845,781.92,18
44,43,0,7,6,0,0,0,900,3,20,0,0,56.60617,131.871,2098.3762,1.3723,1.7097,8.971566055,-33.4176,0.563347478,0.090698607,7.06,0.268237082,7.225552,83.719,10.943,17.865,407.67,3430.48,6.8443,783.24,16
44,45,0,5,6,0,0,0,900,3,20,0,0,55.73903,132.645,2094.6362,1.3693,1.7139,8.639502768,-32.8576,0.550758888,0.08777743,7.06,0.271956857,7.229436,83.705,10.945,17.819,404.57,3408.04,6.8041,784.56,-8
44,47,0,3,6,0,0,0,900,3,20,0,0,54.87189,133.419,2090.8962,1.3663,1.7181,8.231636839,-32.2976,0.532903317,0.084671197,7.06,0.27578125,7.23332,83.691,10.947,17.773,401.47,3385.6,6.7639,785.88,30
44,49,0,1,6,0,0,0,900,3,20,0,0,54.00475,134.193,2087.1562,1.3633,1.7223,7.695681442,-31.7376,0.506090228,0.081357645,7.06,0.279714739,7.237204,83.677,10.949,17.727,398.37,3363.16,6.7237,787.2,43
39,41,5,5,5,0,5,0,20,0,20,0,0,62.125395,132.105,2130.7185,1.3777,1.6968,11.07365782,-33.306,0.708426337,0.093382775,6.94,0.244883557,7.232363,80.615,10.57,18.165,415.92,3481.79,7.2,850.32,-42
40,40,5,5,5,0,5,0,20,0,20,0,0,62.233655,132.615,2128.5885,1.3755,1.7005,11.07573654,-33.42,0.705436428,0.093738277,7,0.246478873,7.24048,81.43,10.685,18.15,415.45,3478.05,7.244,847,-48
47,49,1,1,1,0,1,0,20,0,20,0,0,54.962471,135.213,2113.8477,1.3653,1.7164,7.387894121,-34.6468,0.450745321,0.083590953,6.94,0.270882123,7.227139,67.671,8.622,18.005,404.76,3397.75,6.7648,815.92,59
48,48,1,1,1,0,1,0,20,0,20,0,0,55.070731,135.723,2111.7177,1.3631,1.7201,7.38962633,-34.6808,0.449955154,0.083785241,7,0.27258567,7.235256,68.486,8.737,17.99,404.29,3394.01,6.8088,812.6,33
49,47,1,1,1,0,1,0,20,0,20,0,0,55.178991,136.233,2109.5877,1.3609,1.7238,7.387894121,-34.6868,0.449318201,0.083948991,7.06,0.274281274,7.243373,69.301,8.852,17.975,403.82,3390.27,6.8528,809.28,-9
45.3,29.7,20,0,0,5,0,0,1050,72,20,0,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,-6
45.3,29.7,20,0,0,5,0,0,1050,72,550,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,55
45.3,29.7,20,0,0,5,0,0,1050,72,650,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,134
40,40,10,0,10,0,0,0,1000,24,20,0,0,66.8276,131.4,2126.977,1.376,1.7,9.923171408,-30.6,0.68975024,0.091419681,7.1,0.235880399,7.24231,95.94,12.83,18.22,414.2,3469.5,7.587,856.1,12
43,35,15,0,7,0,0,0,1000,24,20,0,0,73.21316,131.41,2166.3339,1.3816,1.6883,9.98562177,-33.0204,0.655115957,0.097267962,7.07,0.217070924,7.239562,86.725,11.52,18.683,426.79,3545.83,8.0257,903.67,128
45,37,15,0,3,0,0,0,1000,24,20,0,0,72.80252,131.67,2185.4031,1.3848,1.6813,9.286459806,-35.1396,0.577543798,0.097256612,6.91,0.213205801,7.219864,72.815,9.49,18.877,430.85,3567.35,7.9353,921.07,130
33.5,50.5,0,0,11.5,4.5,0,0,950,2,20,0,0,55.93168,132.925,2070.48855,1.36995,1.73505,9.142511195,-31.3571,0.60367396,0.075878313,7.085,0.273604943,7.27122,98.784,13.1875,17.4635,392.855,3336.755,6.8253,766.76,60.12351452
45,32,18,0,5,0,0,0,20,0,20,0,0,77.03479,131.48,2190.6885,1.3849,1.6813,9.830455015,-34.596,0.62248424,0.100534327,7.05,0.207048458,7.23774,80.582,10.644,18.969,434.5,3592.33,8.2888,932.75,147
45,32,18,0,5,0,0,0,20,0,500,0.083,0,77.03479,131.48,2190.6885,1.3849,1.6813,9.830455015,-34.596,0.62248424,0.100534327,7.05,0.207048458,7.23774,80.582,10.644,18.969,434.5,3592.33,8.2888,932.75,47
45,32,18,0,5,0,0,0,20,0,500,0.33,0,77.03479,131.48,2190.6885,1.3849,1.6813,9.830455015,-34.596,0.62248424,0.100534327,7.05,0.207048458,7.23774,80.582,10.644,18.969,434.5,3592.33,8.2888,932.75,62
45,32,18,0,5,0,0,0,20,0,550,0.33,0,77.03479,131.48,2190.6885,1.3849,1.6813,9.830455015,-34.596,0.62248424,0.100534327,7.05,0.207048458,7.23774,80.582,10.644,18.969,434.5,3592.33,8.2888,932.75,97
45.3,29.7,20,0,5,0,0,0,20,0,500,3,100,79.679728,131.253,2201.3495,1.38684,1.67761,9.901583885,-34.90874,0.624395115,0.102468746,7.068,0.201551272,7.2401151,80.8245,10.6945,19.1005,438.459,3617.528,8.4782,947.554,139
45.3,29.7,20,0,5,0,0,0,20,0,500,3,0,79.679728,131.253,2201.3495,1.38684,1.67761,9.901583885,-34.90874,0.624395115,0.102468746,7.068,0.201551272,7.2401151,80.8245,10.6945,19.1005,438.459,3617.528,8.4782,947.554,109
45.3,29.7,20,0,5,0,0,0,20,0,500,3,200,79.679728,131.253,2201.3495,1.38684,1.67761,9.901583885,-34.90874,0.624395115,0.102468746,7.068,0.201551272,7.2401151,80.8245,10.6945,19.1005,438.459,3617.528,8.4782,947.554,148
45.3,29.7,20,0,5,0,0,0,20,0,500,3,300,79.679728,131.253,2201.3495,1.38684,1.67761,9.901583885,-34.90874,0.624395115,0.102468746,7.068,0.201551272,7.2401151,80.8245,10.6945,19.1005,438.459,3617.528,8.4782,947.554,158
45.3,29.7,20,0,5,0,0,0,20,0,500,3,400,79.679728,131.253,2201.3495,1.38684,1.67761,9.901583885,-34.90874,0.624395115,0.102468746,7.068,0.201551272,7.2401151,80.8245,10.6945,19.1005,438.459,3617.528,8.4782,947.554,162
45.3,29.7,20,0,5,0,0,0,20,0,500,3,500,79.679728,131.253,2201.3495,1.38684,1.67761,9.901583885,-34.90874,0.624395115,0.102468746,7.068,0.201551272,7.2401151,80.8245,10.6945,19.1005,438.459,3617.528,8.4782,947.554,177
45.3,29.7,20,0,5,0,0,0,20,0,500,3,600,79.679728,131.253,2201.3495,1.38684,1.67761,9.901583885,-34.90874,0.624395115,0.102468746,7.068,0.201551272,7.2401151,80.8245,10.6945,19.1005,438.459,3617.528,8.4782,947.554,180
35,30,10,10,15,0,0,0,950,168,20,0,0,71.40595,125.93,2127.1655,1.3925,1.6785,12.25246319,-30.62,0.851176257,0.102289826,7.15,0.223787167,7.22722,111.36,15.07,18.245,425.8,3564.15,7.791,836.05,-55
35,30,10,10,15,0,0,0,950,168,20,0,0,71.40595,125.93,2127.1655,1.3925,1.6785,12.25246319,-30.62,0.851176257,0.102289826,7.15,0.223787167,7.22722,111.36,15.07,18.245,425.8,3564.15,7.791,836.05,-7
35,30,10,10,15,0,0,0,950,168,500,2,0,71.40595,125.93,2127.1655,1.3925,1.6785,12.25246319,-30.62,0.851176257,0.102289826,7.15,0.223787167,7.22722,111.36,15.07,18.245,425.8,3564.15,7.791,836.05,-40
35,30,10,10,15,0,0,0,950,168,700,2,0,71.40595,125.93,2127.1655,1.3925,1.6785,12.25246319,-30.62,0.851176257,0.102289826,7.15,0.223787167,7.22722,111.36,15.07,18.245,425.8,3564.15,7.791,836.05,13
15,50,0,0,10,25,0,0,950,2,750,3,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,187
15,50,0,0,10,25,0,0,950,2,700,3,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,181
15,50,0,0,10,25,0,0,950,2,650,3,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,173
15,50,0,0,10,25,0,0,950,2,20,0,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,172
15,50,0,0,10,25,0,0,950,2,350,3,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,173
15,50,0,0,10,25,0,0,950,2,400,3,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,170
15,50,0,0,10,25,0,0,950,2,450,3,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,159
15,50,0,0,10,25,0,0,950,2,550,3,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,130
15,50,0,0,10,25,0,0,950,2,600,3,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,140
15,50,0,0,10,25,0,0,950,2,500,3,0,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,153
15,50,0,0,10,25,0,0,950,2,20,0,100,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,198
15,50,0,0,10,25,0,0,950,2,500,3,100,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,150
15,50,0,0,10,25,0,0,950,2,550,3,100,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,130
15,50,0,0,10,25,0,0,950,2,20,0,200,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,204
15,50,0,0,10,25,0,0,950,2,550,3,200,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,135
15,50,0,0,10,25,0,0,950,2,500,3,200,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,154
15,50,0,0,10,25,0,0,950,2,20,0,300,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,209
15,50,0,0,10,25,0,0,950,2,550,3,300,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,141
15,50,0,0,10,25,0,0,950,2,20,0,400,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,221
15,50,0,0,10,25,0,0,950,2,550,3,400,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,146
15,50,0,0,10,25,0,0,950,2,500,3,400,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,165
15,50,0,0,10,25,0,0,950,2,20,0,500,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,230
15,50,0,0,10,25,0,0,950,2,550,3,500,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,151
15,50,0,0,10,25,0,0,950,2,500,3,500,65.69705,135.3,2095.477,1.393,1.7965,10.04309324,-45.96,0.457899715,0.061924789,7.1,0.239864865,7.416885,88.375,11.75,17.415,394.2,3350.4,7.486,732.85,173
24.333,17.333,17.333,17.333,14.333,0,9.333,0,1000,24,20,0,0,83.93635682,122.009529,2192.730144,1.4172051,1.6353338,14.59103859,-31.97671846,1.000547014,0.112707383,6.92986,0.188742546,7.218314219,109.218283,14.871006,18.875961,453.37104,3753.98887,8.4958964,935.35772,180
24.667,17,17,17,14.667,0,9.667,0,1000,24,20,0,0,83.48392691,122.64922,2187.055176,1.4142126,1.6404523,14.60246951,-31.93908084,0.999916268,0.112908447,6.9901,0.191246141,7.228403824,111.11247,15.1443,18.814155,451.44351,3741.10407,8.5042892,930.1035,170
24.834,16.833,16.833,16.833,14.834,0,9.834,0,1000,24,20,0,0,83.25612404,122.967689,2184.180722,1.4126929,1.6429907,14.60673804,-31.90964235,0.999815519,0.112994952,7.02016,0.19250836,7.233347191,112.059193,15.280906,18.782926,450.47157,3734.59608,8.508364,927.45822,165
25,16.667,16.667,16.667,15,0,10,0,1000,24,20,0,0,83.02968527,123.284251,2181.32348,1.4111823,1.6455139,14.61009035,-31.87399,0.999853897,0.113070949,7.05004,0.193768762,7.238260957,113.000247,15.416694,18.751884,449.50545,3728.12706,8.5124144,924.82878,57
47.3,29.7,20,0,0,3,0,0,20,0,20,0,0,80.868888,133.093,2222.861,1.38894,1.68681,9.492636872,-39.79674,0.530214593,0.101825933,7.018,0.197367681,7.2566981,64.5655,8.3245,19.2905,442.419,3636.578,8.5688,955.694,212
47.3,29.7,20,0,0,3,0,0,20,0,350,3,0,80.868888,133.093,2222.861,1.38894,1.68681,9.492636872,-39.79674,0.530214593,0.101825933,7.018,0.197367681,7.2566981,64.5655,8.3245,19.2905,442.419,3636.578,8.5688,955.694,193
47.3,29.7,20,0,0,3,0,0,20,0,400,3,0,80.868888,133.093,2222.861,1.38894,1.68681,9.492636872,-39.79674,0.530214593,0.101825933,7.018,0.197367681,7.2566981,64.5655,8.3245,19.2905,442.419,3636.578,8.5688,955.694,206
47.3,29.7,20,0,0,3,0,0,20,0,450,3,0,80.868888,133.093,2222.861,1.38894,1.68681,9.492636872,-39.79674,0.530214593,0.101825933,7.018,0.197367681,7.2566981,64.5655,8.3245,19.2905,442.419,3636.578,8.5688,955.694,208
