Unnamed: 0.1,Unnamed: 0,V,Cr,Mn,Fe,Co,Ni,Al,Cu,Subsystem_Number,EQ 500C TCHEA7 MAX FCC,EQ 500C TCHEA7 SUM FCC,EQ 950C TCHEA7 MAX FCC,EQ 950C TCHEA7 SUM FCC
3822,13822,0.16,0.12,0.04,0.08,0.12,0.48,0,0,1,1,1,1,1
3823,13823,0.16,0.12,0.04,0.08,0.16,0.44,0,0,1,1,1,1,1
3834,13834,0.16,0.12,0.04,0.12,0.04,0.52,0,0,1,1,1,1,1
3835,13835,0.16,0.12,0.04,0.12,0.08,0.48,0,0,1,1,1,1,1
3925,13925,0.16,0.12,0.08,0.04,0.04,0.56,0,0,1,1,1,1,1
3926,13926,0.16,0.12,0.08,0.04,0.08,0.52,0,0,1,1,1,1,1
3927,13927,0.16,0.12,0.08,0.04,0.12,0.48,0,0,1,1,1,1,1
3939,13939,0.16,0.12,0.08,0.08,0.04,0.52,0,0,1,1,1,1,1
3940,13940,0.16,0.12,0.08,0.08,0.08,0.48,0,0,1,0.993185842,0.993185842,1,1
4199,14199,0.16,0.16,0.04,0.04,0.04,0.56,0,0,1,0.991141291,0.991141291,1,1
5880,15880,0.2,0.04,0.04,0.08,0.04,0.6,0,0,1,1,1,1,1
6000,16000,0.2,0.04,0.08,0.04,0.04,0.6,0,0,1,1,1,1,1
6001,16001,0.2,0.04,0.08,0.04,0.08,0.56,0,0,1,1,1,1,1
6016,16016,0.2,0.04,0.08,0.08,0.08,0.52,0,0,1,0.993122995,0.993122995,1,1
6017,16017,0.2,0.04,0.08,0.08,0.12,0.48,0,0,1,0.997781551,0.997781551,1,1
6018,16018,0.2,0.04,0.08,0.08,0.16,0.44,0,0,1,1,1,1,1
6019,16019,0.2,0.04,0.08,0.08,0.2,0.4,0,0,1,1,1,1,1
6120,16120,0.2,0.04,0.12,0.04,0.04,0.56,0,0,1,1,1,1,1
6121,16121,0.2,0.04,0.12,0.04,0.08,0.52,0,0,1,1,1,1,1
6122,16122,0.2,0.04,0.12,0.04,0.12,0.48,0,0,1,1,1,1,1
6123,16123,0.2,0.04,0.12,0.04,0.16,0.44,0,0,1,1,1,1,1
6124,16124,0.2,0.04,0.12,0.04,0.2,0.4,0,0,1,1,1,1,1
6139,16139,0.2,0.04,0.12,0.08,0.24,0.32,0,0,1,0.990468132,0.990468132,1,1
6140,16140,0.2,0.04,0.12,0.08,0.28,0.28,0,0,1,0.997428709,0.997428709,1,1
6225,16225,0.2,0.04,0.16,0.04,0.04,0.52,0,0,1,1,1,1,1
6226,16226,0.2,0.04,0.16,0.04,0.08,0.48,0,0,1,1,1,1,1
6227,16227,0.2,0.04,0.16,0.04,0.12,0.44,0,0,1,1,1,1,1
6228,16228,0.2,0.04,0.16,0.04,0.16,0.4,0,0,1,1,1,1,1
6229,16229,0.2,0.04,0.16,0.04,0.2,0.36,0,0,1,1,1,1,1
6230,16230,0.2,0.04,0.16,0.04,0.24,0.32,0,0,1,1,1,1,1
6231,16231,0.2,0.04,0.16,0.04,0.28,0.28,0,0,1,1,1,1,1
6316,16316,0.2,0.08,0.04,0.04,0.04,0.6,0,0,1,1,1,1,1
6331,16331,0.2,0.08,0.04,0.08,0.04,0.56,0,0,1,0.990023156,0.990023156,1,1
6332,16332,0.2,0.08,0.04,0.08,0.08,0.52,0,0,1,0.992055617,0.992055617,1,1
6333,16333,0.2,0.08,0.04,0.08,0.12,0.48,0,0,1,0.994489359,0.994489359,1,1
6334,16334,0.2,0.08,0.04,0.08,0.16,0.44,0,0,1,0.996875148,0.996875148,1,1
6335,16335,0.2,0.08,0.04,0.08,0.2,0.4,0,0,1,0.99688711,0.99688711,1,1
6436,16436,0.2,0.08,0.08,0.04,0.04,0.56,0,0,1,1,1,1,1
6437,16437,0.2,0.08,0.08,0.04,0.08,0.52,0,0,1,1,1,1,1
6438,16438,0.2,0.08,0.08,0.04,0.12,0.48,0,0,1,1,1,1,1
6439,16439,0.2,0.08,0.08,0.04,0.16,0.44,0,0,1,1,1,1,1
6440,16440,0.2,0.08,0.08,0.04,0.2,0.4,0,0,1,1,1,1,1
6541,16541,0.2,0.08,0.12,0.04,0.04,0.52,0,0,1,1,1,1,1
6542,16542,0.2,0.08,0.12,0.04,0.08,0.48,0,0,1,1,1,1,1
6710,16710,0.2,0.12,0.04,0.04,0.04,0.56,0,0,1,1,1,1,1
6711,16711,0.2,0.12,0.04,0.04,0.08,0.52,0,0,1,1,1,1,1
17000,0,0.04,0.04,0.04,0.04,0.04,0.8,0,0,1,1,1,1,1
17001,1,0.04,0.04,0.04,0.04,0.08,0.76,0,0,1,1,1,1,1
17002,2,0.04,0.04,0.04,0.04,0.12,0.72,0,0,1,1,1,1,1
17003,3,0.04,0.04,0.04,0.04,0.16,0.68,0,0,1,1,1,1,1
17004,4,0.04,0.04,0.04,0.04,0.2,0.64,0,0,1,1,1,1,1
17005,5,0.04,0.04,0.04,0.04,0.24,0.6,0,0,1,1,1,1,1
17006,6,0.04,0.04,0.04,0.04,0.28,0.56,0,0,1,1,1,1,1
17008,8,0.04,0.04,0.04,0.04,0.36,0.48,0,0,1,1,1,1,1
17009,9,0.04,0.04,0.04,0.04,0.4,0.44,0,0,1,1,1,1,1
17010,10,0.04,0.04,0.04,0.04,0.44,0.4,0,0,1,1,1,1,1
17011,11,0.04,0.04,0.04,0.04,0.48,0.36,0,0,1,1,1,1,1
17020,20,0.04,0.04,0.04,0.08,0.04,0.76,0,0,1,1,1,1,1
17021,21,0.04,0.04,0.04,0.08,0.08,0.72,0,0,1,1,1,1,1
17022,22,0.04,0.04,0.04,0.08,0.12,0.68,0,0,1,1,1,1,1
17023,23,0.04,0.04,0.04,0.08,0.16,0.64,0,0,1,1,1,1,1
17024,24,0.04,0.04,0.04,0.08,0.2,0.6,0,0,1,1,1,1,1
17031,31,0.04,0.04,0.04,0.08,0.48,0.32,0,0,1,1,1,1,1
17039,39,0.04,0.04,0.04,0.12,0.04,0.72,0,0,1,1,1,1,1
17040,40,0.04,0.04,0.04,0.12,0.08,0.68,0,0,1,1,1,1,1
17041,41,0.04,0.04,0.04,0.12,0.12,0.64,0,0,1,1,1,1,1
17042,42,0.04,0.04,0.04,0.12,0.16,0.6,0,0,1,1,1,1,1
17057,57,0.04,0.04,0.04,0.16,0.04,0.68,0,0,1,1,1,1,1
17058,58,0.04,0.04,0.04,0.16,0.08,0.64,0,0,1,1,1,1,1
17059,59,0.04,0.04,0.04,0.16,0.12,0.6,0,0,1,1,1,1,1
17074,74,0.04,0.04,0.04,0.2,0.04,0.64,0,0,1,1,1,1,1
17075,75,0.04,0.04,0.04,0.2,0.08,0.6,0,0,1,1,1,1,1
17076,76,0.04,0.04,0.04,0.2,0.12,0.56,0,0,1,1,1,1,1
17090,90,0.04,0.04,0.04,0.24,0.04,0.6,0,0,1,1,1,1,1
17091,91,0.04,0.04,0.04,0.24,0.08,0.56,0,0,1,1,1,1,1
17092,92,0.04,0.04,0.04,0.24,0.12,0.52,0,0,1,1,1,1,1
17105,105,0.04,0.04,0.04,0.28,0.04,0.56,0,0,1,1,1,1,1
17106,106,0.04,0.04,0.04,0.28,0.08,0.52,0,0,1,1,1,1,1
17107,107,0.04,0.04,0.04,0.28,0.12,0.48,0,0,1,1,1,1,1
17119,119,0.04,0.04,0.04,0.32,0.04,0.52,0,0,1,1,1,1,1
17120,120,0.04,0.04,0.04,0.32,0.08,0.48,0,0,1,1,1,1,1
17132,132,0.04,0.04,0.04,0.36,0.04,0.48,0,0,1,1,1,1,1
17133,133,0.04,0.04,0.04,0.36,0.08,0.44,0,0,1,0.997733829,0.997733829,1,1
17144,144,0.04,0.04,0.04,0.4,0.04,0.44,0,0,1,1,1,1,1
17155,155,0.04,0.04,0.04,0.44,0.04,0.4,0,0,1,1,1,1,1
17165,165,0.04,0.04,0.04,0.48,0.04,0.36,0,0,1,1,1,1,1
17210,210,0.04,0.04,0.08,0.04,0.04,0.76,0,0,1,1,1,1,1
17211,211,0.04,0.04,0.08,0.04,0.08,0.72,0,0,1,1,1,1,1
17212,212,0.04,0.04,0.08,0.04,0.12,0.68,0,0,1,1,1,1,1
17213,213,0.04,0.04,0.08,0.04,0.16,0.64,0,0,1,1,1,1,1
17214,214,0.04,0.04,0.08,0.04,0.2,0.6,0,0,1,1,1,1,1
17215,215,0.04,0.04,0.08,0.04,0.24,0.56,0,0,1,1,1,1,1
17216,216,0.04,0.04,0.08,0.04,0.28,0.52,0,0,1,1,1,1,1
17217,217,0.04,0.04,0.08,0.04,0.32,0.48,0,0,1,1,1,1,1
17221,221,0.04,0.04,0.08,0.04,0.48,0.32,0,0,1,1,1,1,1
17229,229,0.04,0.04,0.08,0.08,0.04,0.72,0,0,1,1,1,1,1
17230,230,0.04,0.04,0.08,0.08,0.08,0.68,0,0,1,1,1,1,1
17231,231,0.04,0.04,0.08,0.08,0.12,0.64,0,0,1,1,1,1,1
17232,232,0.04,0.04,0.08,0.08,0.16,0.6,0,0,1,0.993371764,0.993371764,1,1
17247,247,0.04,0.04,0.08,0.12,0.04,0.68,0,0,1,1,1,1,1
17248,248,0.04,0.04,0.08,0.12,0.08,0.64,0,0,1,1,1,1,1
17264,264,0.04,0.04,0.08,0.16,0.04,0.64,0,0,1,1,1,1,1
17265,265,0.04,0.04,0.08,0.16,0.08,0.6,0,0,1,0.999835926,0.999835926,1,1
17280,280,0.04,0.04,0.08,0.2,0.04,0.6,0,0,1,1,1,1,1
17295,295,0.04,0.04,0.08,0.24,0.04,0.56,0,0,1,1,1,1,1
17296,296,0.04,0.04,0.08,0.24,0.08,0.52,0,0,1,1,1,1,1
17309,309,0.04,0.04,0.08,0.28,0.04,0.52,0,0,1,1,1,1,1
17310,310,0.04,0.04,0.08,0.28,0.08,0.48,0,0,1,1,1,1,1
17311,311,0.04,0.04,0.08,0.28,0.12,0.44,0,0,1,0.990081998,0.990081998,1,1
17322,322,0.04,0.04,0.08,0.32,0.04,0.48,0,0,1,1,1,1,1
17323,323,0.04,0.04,0.08,0.32,0.08,0.44,0,0,1,1,1,1,1
17334,334,0.04,0.04,0.08,0.36,0.04,0.44,0,0,1,1,1,1,1
17335,335,0.04,0.04,0.08,0.36,0.08,0.4,0,0,1,1,1,1,1
17345,345,0.04,0.04,0.08,0.4,0.04,0.4,0,0,1,1,1,1,1
17355,355,0.04,0.04,0.08,0.44,0.04,0.36,0,0,1,1,1,1,1
17364,364,0.04,0.04,0.08,0.48,0.04,0.32,0,0,1,1,1,1,1
17400,400,0.04,0.04,0.12,0.04,0.04,0.72,0,0,1,1,1,1,1
17401,401,0.04,0.04,0.12,0.04,0.08,0.68,0,0,1,1,1,1,1
17402,402,0.04,0.04,0.12,0.04,0.12,0.64,0,0,1,1,1,1,1
17418,418,0.04,0.04,0.12,0.08,0.04,0.68,0,0,1,1,1,1,1
17435,435,0.04,0.04,0.12,0.12,0.04,0.64,0,0,1,1,1,1,1
17451,451,0.04,0.04,0.12,0.16,0.04,0.6,0,0,1,0.997323581,0.997323581,1,1
17466,466,0.04,0.04,0.12,0.2,0.04,0.56,0,0,1,1,1,1,1
17480,480,0.04,0.04,0.12,0.24,0.04,0.52,0,0,1,1,1,1,1
17493,493,0.04,0.04,0.12,0.28,0.04,0.48,0,0,1,1,1,1,1
17505,505,0.04,0.04,0.12,0.32,0.04,0.44,0,0,1,1,1,1,1
17506,506,0.04,0.04,0.12,0.32,0.08,0.4,0,0,1,1,1,1,1
17516,516,0.04,0.04,0.12,0.36,0.04,0.4,0,0,1,1,1,1,1
17517,517,0.04,0.04,0.12,0.36,0.08,0.36,0,0,1,1,1,1,1
17526,526,0.04,0.04,0.12,0.4,0.04,0.36,0,0,1,1,1,1,1
17527,527,0.04,0.04,0.12,0.4,0.08,0.32,0,0,1,0.996283124,0.996283124,1,1
17535,535,0.04,0.04,0.12,0.44,0.04,0.32,0,0,1,1,1,1,1
17543,543,0.04,0.04,0.12,0.48,0.04,0.28,0,0,1,1,1,1,1
17571,571,0.04,0.04,0.16,0.04,0.04,0.68,0,0,1,1,1,1,1
17583,583,0.04,0.04,0.16,0.04,0.52,0.2,0,0,1,1,1,1,1
17584,584,0.04,0.04,0.16,0.04,0.56,0.16,0,0,1,1,1,1,1
17585,585,0.04,0.04,0.16,0.04,0.6,0.12,0,0,1,1,1,1,1
17600,600,0.04,0.04,0.16,0.08,0.52,0.16,0,0,1,1,1,1,1
17601,601,0.04,0.04,0.16,0.08,0.56,0.12,0,0,1,0.991618857,0.991618857,1,1
17658,658,0.04,0.04,0.16,0.28,0.04,0.44,0,0,1,1,1,1,1
17669,669,0.04,0.04,0.16,0.32,0.04,0.4,0,0,1,1,1,1,1
17670,670,0.04,0.04,0.16,0.32,0.08,0.36,0,0,1,1,1,1,1
17671,671,0.04,0.04,0.16,0.32,0.12,0.32,0,0,1,1,1,1,1
17679,679,0.04,0.04,0.16,0.36,0.04,0.36,0,0,1,1,1,1,1
17680,680,0.04,0.04,0.16,0.36,0.08,0.32,0,0,1,1,1,1,1
17688,688,0.04,0.04,0.16,0.4,0.04,0.32,0,0,1,1,1,1,1
17689,689,0.04,0.04,0.16,0.4,0.08,0.28,0,0,1,1,1,1,1
17696,696,0.04,0.04,0.16,0.44,0.04,0.28,0,0,1,1,1,1,1
17703,703,0.04,0.04,0.16,0.48,0.04,0.24,0,0,1,0.99285137,0.99285137,1,1
17724,724,0.04,0.08,0.04,0.04,0.04,0.76,0,0,1,1,1,1,1
17725,725,0.04,0.08,0.04,0.04,0.08,0.72,0,0,1,1,1,1,1
17726,726,0.04,0.08,0.04,0.04,0.12,0.68,0,0,1,1,1,1,1
17727,727,0.04,0.08,0.04,0.04,0.16,0.64,0,0,1,1,1,1,1
17728,728,0.04,0.08,0.04,0.04,0.2,0.6,0,0,1,1,1,1,1
17729,729,0.04,0.08,0.04,0.04,0.24,0.56,0,0,1,1,1,1,1
17730,730,0.04,0.08,0.04,0.04,0.28,0.52,0,0,1,1,1,1,1
17731,731,0.04,0.08,0.04,0.04,0.32,0.48,0,0,1,1,1,1,1
17735,735,0.04,0.08,0.04,0.04,0.48,0.32,0,0,1,1,1,1,1
17743,743,0.04,0.08,0.04,0.08,0.04,0.72,0,0,1,1,1,1,1
17744,744,0.04,0.08,0.04,0.08,0.08,0.68,0,0,1,1,1,1,1
17745,745,0.04,0.08,0.04,0.08,0.12,0.64,0,0,1,1,1,1,1
17746,746,0.04,0.08,0.04,0.08,0.16,0.6,0,0,1,1,1,1,1
17747,747,0.04,0.08,0.04,0.08,0.2,0.56,0,0,1,1,1,1,1
17748,748,0.04,0.08,0.04,0.08,0.24,0.52,0,0,1,1,1,1,1
17749,749,0.04,0.08,0.04,0.08,0.28,0.48,0,0,1,0.992260004,1,1,1
17761,761,0.04,0.08,0.04,0.12,0.04,0.68,0,0,1,1,1,1,1
17762,762,0.04,0.08,0.04,0.12,0.08,0.64,0,0,1,1,1,1,1
17763,763,0.04,0.08,0.04,0.12,0.12,0.6,0,0,1,1,1,1,1
17764,764,0.04,0.08,0.04,0.12,0.16,0.56,0,0,1,1,1,1,1
17765,765,0.04,0.08,0.04,0.12,0.2,0.52,0,0,1,1,1,1,1
17766,766,0.04,0.08,0.04,0.12,0.24,0.48,0,0,1,1,1,1,1
17778,778,0.04,0.08,0.04,0.16,0.04,0.64,0,0,1,1,1,1,1
17779,779,0.04,0.08,0.04,0.16,0.08,0.6,0,0,1,1,1,1,1
17780,780,0.04,0.08,0.04,0.16,0.12,0.56,0,0,1,1,1,1,1
17781,781,0.04,0.08,0.04,0.16,0.16,0.52,0,0,1,1,1,1,1
17782,782,0.04,0.08,0.04,0.16,0.2,0.48,0,0,1,1,1,1,1
17794,794,0.04,0.08,0.04,0.2,0.04,0.6,0,0,1,1,1,1,1
17795,795,0.04,0.08,0.04,0.2,0.08,0.56,0,0,1,1,1,1,1
17796,796,0.04,0.08,0.04,0.2,0.12,0.52,0,0,1,1,1,1,1
17797,797,0.04,0.08,0.04,0.2,0.16,0.48,0,0,1,1,1,1,1
17798,798,0.04,0.08,0.04,0.2,0.2,0.44,0,0,1,0.997354711,0.997354711,1,1
17809,809,0.04,0.08,0.04,0.24,0.04,0.56,0,0,1,1,1,1,1
17810,810,0.04,0.08,0.04,0.24,0.08,0.52,0,0,1,1,1,1,1
17811,811,0.04,0.08,0.04,0.24,0.12,0.48,0,0,1,1,1,1,1
17823,823,0.04,0.08,0.04,0.28,0.04,0.52,0,0,1,1,1,1,1
17824,824,0.04,0.08,0.04,0.28,0.08,0.48,0,0,1,1,1,1,1
17825,825,0.04,0.08,0.04,0.28,0.12,0.44,0,0,1,0.998791915,0.998791915,1,1
17836,836,0.04,0.08,0.04,0.32,0.04,0.48,0,0,1,1,1,1,1
17837,837,0.04,0.08,0.04,0.32,0.08,0.44,0,0,1,1,1,1,1
17848,848,0.04,0.08,0.04,0.36,0.04,0.44,0,0,1,1,1,1,1
17849,849,0.04,0.08,0.04,0.36,0.08,0.4,0,0,1,1,1,1,1
17859,859,0.04,0.08,0.04,0.4,0.04,0.4,0,0,1,1,1,1,1
17869,869,0.04,0.08,0.04,0.44,0.04,0.36,0,0,1,1,1,1,1
17878,878,0.04,0.08,0.04,0.48,0.04,0.32,0,0,1,0.992874194,0.992874194,1,1
17914,914,0.04,0.08,0.08,0.04,0.04,0.72,0,0,1,1,1,1,1
17915,915,0.04,0.08,0.08,0.04,0.08,0.68,0,0,1,1,1,1,1
17916,916,0.04,0.08,0.08,0.04,0.12,0.64,0,0,1,1,1,1,1
17917,917,0.04,0.08,0.08,0.04,0.16,0.6,0,0,1,1,1,1,1
17918,918,0.04,0.08,0.08,0.04,0.2,0.56,0,0,1,1,1,1,1
17919,919,0.04,0.08,0.08,0.04,0.24,0.52,0,0,1,1,1,1,1
17920,920,0.04,0.08,0.08,0.04,0.28,0.48,0,0,1,1,1,1,1
17921,921,0.04,0.08,0.08,0.04,0.32,0.44,0,0,1,1,1,1,1
17922,922,0.04,0.08,0.08,0.04,0.36,0.4,0,0,1,1,1,1,1
17923,923,0.04,0.08,0.08,0.04,0.4,0.36,0,0,1,1,1,1,1
17924,924,0.04,0.08,0.08,0.04,0.44,0.32,0,0,1,1,1,1,1
17925,925,0.04,0.08,0.08,0.04,0.48,0.28,0,0,1,1,1,1,1
17932,932,0.04,0.08,0.08,0.08,0.04,0.68,0,0,1,1,1,1,1
17933,933,0.04,0.08,0.08,0.08,0.08,0.64,0,0,1,1,1,1,1
17934,934,0.04,0.08,0.08,0.08,0.12,0.6,0,0,1,1,1,1,1
17935,935,0.04,0.08,0.08,0.08,0.16,0.56,0,0,1,1,1,1,1
17940,940,0.04,0.08,0.08,0.08,0.36,0.36,0,0,1,1,1,1,1
17941,941,0.04,0.08,0.08,0.08,0.4,0.32,0,0,1,1,1,1,1
17949,949,0.04,0.08,0.08,0.12,0.04,0.64,0,0,1,1,1,1,1
17950,950,0.04,0.08,0.08,0.12,0.08,0.6,0,0,1,1,1,1,1
17965,965,0.04,0.08,0.08,0.16,0.04,0.6,0,0,1,1,1,1,1
17966,966,0.04,0.08,0.08,0.16,0.08,0.56,0,0,1,1,1,1,1
17980,980,0.04,0.08,0.08,0.2,0.04,0.56,0,0,1,1,1,1,1
17981,981,0.04,0.08,0.08,0.2,0.08,0.52,0,0,1,1,1,1,1
17994,994,0.04,0.08,0.08,0.24,0.04,0.52,0,0,1,1,1,1,1
17995,995,0.04,0.08,0.08,0.24,0.08,0.48,0,0,1,1,1,1,1
17996,996,0.04,0.08,0.08,0.24,0.12,0.44,0,0,1,1,1,1,1
17997,997,0.04,0.08,0.08,0.24,0.16,0.4,0,0,1,0.995831226,0.995831226,1,1
18007,1007,0.04,0.08,0.08,0.28,0.04,0.48,0,0,1,1,1,1,1
18008,1008,0.04,0.08,0.08,0.28,0.08,0.44,0,0,1,1,1,1,1
18009,1009,0.04,0.08,0.08,0.28,0.12,0.4,0,0,1,1,1,1,1
18019,1019,0.04,0.08,0.08,0.32,0.04,0.44,0,0,1,1,1,1,1
18020,1020,0.04,0.08,0.08,0.32,0.08,0.4,0,0,1,1,1,1,1
18030,1030,0.04,0.08,0.08,0.36,0.04,0.4,0,0,1,1,1,1,1
18031,1031,0.04,0.08,0.08,0.36,0.08,0.36,0,0,1,1,1,1,1
18040,1040,0.04,0.08,0.08,0.4,0.04,0.36,0,0,1,1,1,1,1
18041,1041,0.04,0.08,0.08,0.4,0.08,0.32,0,0,1,0.991472481,0.991472481,1,1
18049,1049,0.04,0.08,0.08,0.44,0.04,0.32,0,0,1,0.99672041,0.99672041,1,1
18085,1085,0.04,0.08,0.12,0.04,0.04,0.68,0,0,1,1,1,1,1
18086,1086,0.04,0.08,0.12,0.04,0.08,0.64,0,0,1,1,1,1,1
18087,1087,0.04,0.08,0.12,0.04,0.12,0.6,0,0,1,1,1,1,1
18094,1094,0.04,0.08,0.12,0.04,0.4,0.32,0,0,1,1,1,1,1
18095,1095,0.04,0.08,0.12,0.04,0.44,0.28,0,0,1,1,1,1,1
18096,1096,0.04,0.08,0.12,0.04,0.48,0.24,0,0,1,1,1,1,1
18097,1097,0.04,0.08,0.12,0.04,0.52,0.2,0,0,1,1,1,1,1
18098,1098,0.04,0.08,0.12,0.04,0.56,0.16,0,0,1,1,1,1,1
18102,1102,0.04,0.08,0.12,0.08,0.04,0.64,0,0,1,1,1,1,1
18112,1112,0.04,0.08,0.12,0.08,0.44,0.24,0,0,1,1,1,1,1
18113,1113,0.04,0.08,0.12,0.08,0.48,0.2,0,0,1,1,1,1,1
18114,1114,0.04,0.08,0.12,0.08,0.52,0.16,0,0,1,1,1,1,1
18118,1118,0.04,0.08,0.12,0.12,0.04,0.6,0,0,1,1,1,1,1
18133,1133,0.04,0.08,0.12,0.16,0.04,0.56,0,0,1,1,1,1,1
18147,1147,0.04,0.08,0.12,0.2,0.04,0.52,0,0,1,1,1,1,1
18160,1160,0.04,0.08,0.12,0.24,0.04,0.48,0,0,1,1,1,1,1
18161,1161,0.04,0.08,0.12,0.24,0.08,0.44,0,0,1,1,1,1,1
18172,1172,0.04,0.08,0.12,0.28,0.04,0.44,0,0,1,1,1,1,1
18173,1173,0.04,0.08,0.12,0.28,0.08,0.4,0,0,1,1,1,1,1
18174,1174,0.04,0.08,0.12,0.28,0.12,0.36,0,0,1,1,1,1,1
18183,1183,0.04,0.08,0.12,0.32,0.04,0.4,0,0,1,0.990770048,0.990770048,1,1
18185,1185,0.04,0.08,0.12,0.32,0.12,0.32,0,0,1,0.991952379,0.991952379,1,1
18238,1238,0.04,0.08,0.16,0.04,0.04,0.64,0,0,1,1,1,1,1
18248,1248,0.04,0.08,0.16,0.04,0.44,0.24,0,0,1,1,1,1,1
18249,1249,0.04,0.08,0.16,0.04,0.48,0.2,0,0,1,1,1,1,1
18250,1250,0.04,0.08,0.16,0.04,0.52,0.16,0,0,1,1,1,1,1
18251,1251,0.04,0.08,0.16,0.04,0.56,0.12,0,0,1,1,1,1,1
18252,1252,0.04,0.08,0.16,0.04,0.6,0.08,0,0,1,1,1,1,1
18253,1253,0.04,0.08,0.16,0.04,0.64,0.04,0,0,1,1,1,1,1
18264,1264,0.04,0.08,0.16,0.08,0.44,0.2,0,0,1,0.996368574,0.996368574,1,1
18265,1265,0.04,0.08,0.16,0.08,0.48,0.16,0,0,1,1,1,1,1
18266,1266,0.04,0.08,0.16,0.08,0.52,0.12,0,0,1,1,1,1,1
18267,1267,0.04,0.08,0.16,0.08,0.56,0.08,0,0,1,0.997908708,0.997908708,1,1
18374,1374,0.04,0.12,0.04,0.04,0.04,0.72,0,0,1,1,1,1,1
18375,1375,0.04,0.12,0.04,0.04,0.08,0.68,0,0,1,1,1,1,1
18376,1376,0.04,0.12,0.04,0.04,0.12,0.64,0,0,1,1,1,1,1
18377,1377,0.04,0.12,0.04,0.04,0.16,0.6,0,0,1,1,1,1,1
18378,1378,0.04,0.12,0.04,0.04,0.2,0.56,0,0,1,1,1,1,1
18379,1379,0.04,0.12,0.04,0.04,0.24,0.52,0,0,1,1,1,1,1
18380,1380,0.04,0.12,0.04,0.04,0.28,0.48,0,0,1,1,1,1,1
18381,1381,0.04,0.12,0.04,0.04,0.32,0.44,0,0,1,1,1,1,1
18382,1382,0.04,0.12,0.04,0.04,0.36,0.4,0,0,1,1,1,1,1
18383,1383,0.04,0.12,0.04,0.04,0.4,0.36,0,0,1,1,1,1,1
18384,1384,0.04,0.12,0.04,0.04,0.44,0.32,0,0,1,1,1,1,1
18392,1392,0.04,0.12,0.04,0.08,0.04,0.68,0,0,1,1,1,1,1
18393,1393,0.04,0.12,0.04,0.08,0.08,0.64,0,0,1,1,1,1,1
18394,1394,0.04,0.12,0.04,0.08,0.12,0.6,0,0,1,1,1,1,1
18395,1395,0.04,0.12,0.04,0.08,0.16,0.56,0,0,1,1,1,1,1
18396,1396,0.04,0.12,0.04,0.08,0.2,0.52,0,0,1,1,1,1,1
18397,1397,0.04,0.12,0.04,0.08,0.24,0.48,0,0,1,1,1,1,1
18398,1398,0.04,0.12,0.04,0.08,0.28,0.44,0,0,1,1,1,1,1
18399,1399,0.04,0.12,0.04,0.08,0.32,0.4,0,0,1,1,1,1,1
18400,1400,0.04,0.12,0.04,0.08,0.36,0.36,0,0,1,1,1,1,1
18409,1409,0.04,0.12,0.04,0.12,0.04,0.64,0,0,1,1,1,1,1
18410,1410,0.04,0.12,0.04,0.12,0.08,0.6,0,0,1,1,1,1,1
18411,1411,0.04,0.12,0.04,0.12,0.12,0.56,0,0,1,1,1,1,1
18412,1412,0.04,0.12,0.04,0.12,0.16,0.52,0,0,1,1,1,1,1
18413,1413,0.04,0.12,0.04,0.12,0.2,0.48,0,0,1,1,1,1,1
18414,1414,0.04,0.12,0.04,0.12,0.24,0.44,0,0,1,1,1,1,1
18415,1415,0.04,0.12,0.04,0.12,0.28,0.4,0,0,1,1,1,1,1
18416,1416,0.04,0.12,0.04,0.12,0.32,0.36,0,0,1,1,1,1,1
18417,1417,0.04,0.12,0.04,0.12,0.36,0.32,0,0,1,0.993506889,1,1,1
18425,1425,0.04,0.12,0.04,0.16,0.04,0.6,0,0,1,1,1,1,1
18426,1426,0.04,0.12,0.04,0.16,0.08,0.56,0,0,1,1,1,1,1
18427,1427,0.04,0.12,0.04,0.16,0.12,0.52,0,0,1,1,1,1,1
18428,1428,0.04,0.12,0.04,0.16,0.16,0.48,0,0,1,1,1,1,1
18429,1429,0.04,0.12,0.04,0.16,0.2,0.44,0,0,1,1,1,1,1
18430,1430,0.04,0.12,0.04,0.16,0.24,0.4,0,0,1,1,1,1,1
18440,1440,0.04,0.12,0.04,0.2,0.04,0.56,0,0,1,1,1,1,1
18441,1441,0.04,0.12,0.04,0.2,0.08,0.52,0,0,1,1,1,1,1
18442,1442,0.04,0.12,0.04,0.2,0.12,0.48,0,0,1,1,1,1,1
18443,1443,0.04,0.12,0.04,0.2,0.16,0.44,0,0,1,1,1,1,1
18444,1444,0.04,0.12,0.04,0.2,0.2,0.4,0,0,1,0.998924147,0.998924147,1,1
18454,1454,0.04,0.12,0.04,0.24,0.04,0.52,0,0,1,1,1,1,1
18455,1455,0.04,0.12,0.04,0.24,0.08,0.48,0,0,1,1,1,1,1
18456,1456,0.04,0.12,0.04,0.24,0.12,0.44,0,0,1,1,1,1,1
18457,1457,0.04,0.12,0.04,0.24,0.16,0.4,0,0,1,0.990693077,0.990693077,1,1
18467,1467,0.04,0.12,0.04,0.28,0.04,0.48,0,0,1,1,1,1,1
18468,1468,0.04,0.12,0.04,0.28,0.08,0.44,0,0,1,1,1,1,1
18469,1469,0.04,0.12,0.04,0.28,0.12,0.4,0,0,1,1,1,1,1
18479,1479,0.04,0.12,0.04,0.32,0.04,0.44,0,0,1,1,1,1,1
