number,values_0,values_1,values_2,values_3,values_4,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_r2_feature_3,user_attrs_r2_feature_4,user_attrs_r2_feature_5,user_attrs_relative_deterioration,state
41,-3.060845151728924,-0.15156289964285485,-0.0732387663157994,-15.262976050721168,-0.003580394473401194,2025-01-09 15:39:04.532039,2025-01-09 15:39:07.454883,0 days 00:00:02.922844,0.01248591731485686,48,0.1,32,100,2.020452084332827e-05,35,6.942403421611976e-05,4,1,adadelta,"{'neurons_per_layer_encoder': [32], 'neurons_per_layer_decoder': [32, 16, 8, 8]}",32,"[32, 16, 8, 8]",[32],[-3.060845151728924],[-0.15156289964285485],[-0.0732387663157994],[-15.262976050721168],[-0.003580394473401194],0.35999406008717066,COMPLETE
42,-1.5745473599494186,-0.009811069790079507,-0.017233884808104172,-26.027469701862056,-0.2971970224941356,2025-01-09 15:39:04.921782,2025-01-09 15:39:07.544447,0 days 00:00:02.622665,0.013542622679498411,112,0.30000000000000004,40,100,2.2908115639960712e-06,120,0.0012453706126646525,4,2,adadelta,"{'neurons_per_layer_encoder': [40, 80], 'neurons_per_layer_decoder': [80, 40, 20, 10]}",40,"[80, 40, 20, 10]","[40, 80]",[-1.5745473599494186],[-0.009811069790079507],[-0.017233884808104172],[-26.027469701862056],[-0.2971970224941356],0.19460257456042346,COMPLETE
43,-4.380184872467492,-0.022500528112606277,-0.1020908682635513,-20.055276941397306,-0.4623548603540941,2025-01-09 15:39:05.453447,2025-01-09 15:39:08.220277,0 days 00:00:02.766830,0.04068920890792935,112,0.30000000000000004,40,100,2.306132701391853e-06,120,0.0013432375602687506,4,2,adadelta,"{'neurons_per_layer_encoder': [40, 80], 'neurons_per_layer_decoder': [80, 40, 20, 10]}",40,"[80, 40, 20, 10]","[40, 80]",[-4.380184872467492],[-0.022500528112606277],[-0.1020908682635513],[-20.055276941397306],[-0.4623548603540941],0.2926556485667026,COMPLETE
44,-1.534223316251242,-0.12958822260011593,-0.01524956598451932,-24.494991003750485,-0.37133609800629386,2025-01-09 15:39:06.089474,2025-01-09 15:39:09.046716,0 days 00:00:02.957242,0.03632037072880941,112,0.30000000000000004,44,100,2.173181412612427e-06,128,6.30780772807354e-05,4,2,adadelta,"{'neurons_per_layer_encoder': [44, 88], 'neurons_per_layer_decoder': [88, 44, 22, 11]}",44,"[88, 44, 22, 11]","[44, 88]",[-1.534223316251242],[-0.12958822260011593],[-0.01524956598451932],[-24.494991003750485],[-0.37133609800629386],0.24950910445502913,COMPLETE
45,-2.8646457716894864,-0.0437714610872888,-0.015989683638340857,-19.485914131189194,-0.28828157012350974,2025-01-09 15:39:06.769837,2025-01-09 15:39:09.135282,0 days 00:00:02.365445,0.04032392159319044,112,0.30000000000000004,228,100,2.693315844192572e-06,560,5.961547075885061e-05,4,2,sgd,"{'neurons_per_layer_encoder': [228, 456], 'neurons_per_layer_decoder': [456, 228, 114, 57]}",228,"[456, 228, 114, 57]","[228, 456]",[-2.8646457716894864],[-0.0437714610872888],[-0.015989683638340857],[-19.485914131189194],[-0.28828157012350974],0.3654299496185339,COMPLETE
46,-4.310685549007949,-0.06574347952668269,-0.2082420883401921,-31.885879943123584,-0.45999654668870416,2025-01-09 15:39:07.349908,2025-01-09 15:39:08.535673,0 days 00:00:01.185765,0.036618704929492714,112,0.30000000000000004,4,100,2.383127757865018e-06,8,6.348629301043877e-05,1,2,sgd,"{'neurons_per_layer_encoder': [4, 8], 'neurons_per_layer_decoder': [8]}",4,[8],"[4, 8]",[-4.310685549007949],[-0.06574347952668269],[-0.2082420883401921],[-31.885879943123584],[-0.45999654668870416],0.3222733715245579,COMPLETE
47,-3.2739389697834733,-0.04035239659193146,-0.05020796882330658,-22.863317563579376,-0.1484932179616425,2025-01-09 15:39:07.463862,2025-01-09 15:39:08.983790,0 days 00:00:01.519928,0.0408016791180881,112,0.4,224,100,8.474304450626641e-06,520,0.00025414679593232094,1,2,sgd,"{'neurons_per_layer_encoder': [224, 448], 'neurons_per_layer_decoder': [448]}",224,[448],"[224, 448]",[-3.2739389697834733],[-0.04035239659193146],[-0.05020796882330658],[-22.863317563579376],[-0.1484932179616425],0.3641822525922933,COMPLETE
48,-3.878361112594174,-0.009853279956624217,-0.13212440869167152,-28.11178952547874,-0.12115514080613088,2025-01-09 15:39:07.552883,2025-01-09 15:39:09.082958,0 days 00:00:01.530075,0.1425850292905052,96,0.4,124,100,8.512304163440304e-06,320,0.00026170080794227945,3,2,sgd,"{'neurons_per_layer_encoder': [124, 248], 'neurons_per_layer_decoder': [248, 124, 62]}",124,"[248, 124, 62]","[124, 248]",[-3.878361112594174],[-0.009853279956624217],[-0.13212440869167152],[-28.11178952547874],[-0.12115514080613088],0.35158447438202334,COMPLETE
49,-1.2363589202821905,0.08097338148092736,-0.08833899799055112,-15.08670780213681,-0.29892099010564754,2025-01-09 15:39:08.229346,2025-01-09 15:39:12.767069,0 days 00:00:04.537723,0.1356734345131047,96,0.4,120,100,8.93766743432523e-06,176,2.8546950001403472e-05,3,1,adam,"{'neurons_per_layer_encoder': [120], 'neurons_per_layer_decoder': [120, 60, 30]}",120,"[120, 60, 30]",[120],[-1.2363589202821905],[0.08097338148092736],[-0.08833899799055112],[-15.08670780213681],[-0.29892099010564754],0.4007989058905011,COMPLETE
50,0.18630766133526766,0.09505125970906658,-0.15113791986161607,0.10518758163808273,0.04206332865444762,2025-01-09 15:39:08.542655,2025-01-09 15:39:34.707597,0 days 00:00:26.164942,0.13332909215166974,96,0.4,120,100,8.562678837585201e-06,2056,0.0002554848999665307,3,5,adam,"{'neurons_per_layer_encoder': [120, 240, 480, 960, 1920], 'neurons_per_layer_decoder': [1920, 960, 480]}",120,"[1920, 960, 480]","[120, 240, 480, 960, 1920]",[0.18630766133526766],[0.09505125970906658],[-0.15113791986161607],[0.10518758163808273],[0.04206332865444762],0.6302653793488608,COMPLETE
51,0.22468504884594864,0.09339925048361541,-0.14649594435743674,-0.6239241334239227,0.10417903615764657,2025-01-09 15:39:09.054389,2025-01-09 15:39:34.337488,0 days 00:00:25.283099,0.12870056941140828,96,0.4,120,100,4.728486630603063e-05,2056,3.2202535457907154e-05,3,5,adam,"{'neurons_per_layer_encoder': [120, 240, 480, 960, 1920], 'neurons_per_layer_decoder': [1920, 960, 480]}",120,"[1920, 960, 480]","[120, 240, 480, 960, 1920]",[0.22468504884594864],[0.09339925048361541],[-0.14649594435743674],[-0.6239241334239227],[0.10417903615764657],0.9096005986359683,COMPLETE
52,-1.461506216946749,-0.08924578554277018,-0.02903642312767607,-4.012147372667076,-0.03511295317508778,2025-01-09 15:39:09.093168,2025-01-09 15:39:55.232094,0 days 00:00:46.138926,0.07111827010403426,72,0.4,228,100,5.415209346966062e-05,3848,3.0731568882983094e-05,5,5,adam,"{'neurons_per_layer_encoder': [228, 456, 912, 1824, 3648], 'neurons_per_layer_decoder': [3648, 1824, 912, 456, 228]}",228,"[3648, 1824, 912, 456, 228]","[228, 456, 912, 1824, 3648]",[-1.461506216946749],[-0.08924578554277018],[-0.02903642312767607],[-4.012147372667076],[-0.03511295317508778],0.947825587464145,COMPLETE
53,0.0818329719641544,0.02716982913197985,-0.15414177102879578,-4.605293649912112,0.03964487728715704,2025-01-09 15:39:09.143494,2025-01-09 15:39:37.476910,0 days 00:00:28.333416,0.1992753928132775,96,0.4,124,100,4.207974307126621e-05,2120,2.8242662243244324e-05,5,5,adam,"{'neurons_per_layer_encoder': [124, 248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984, 992, 496, 248, 124]}",124,"[1984, 992, 496, 248, 124]","[124, 248, 496, 992, 1984]",[0.0818329719641544],[0.02716982913197985],[-0.15414177102879578],[-4.605293649912112],[0.03964487728715704],0.8970753309133163,COMPLETE
54,-1.1440166252052641,-0.14774389944409072,-0.010174512051160933,-11.521721677750145,-0.48771270483594664,2025-01-09 15:39:09.177922,2025-01-09 15:39:37.884712,0 days 00:00:28.706790,0.19952263789191602,96,0.4,124,100,8.742086718697824e-06,2120,3.08554559088616e-05,5,5,adam,"{'neurons_per_layer_encoder': [124, 248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984, 992, 496, 248, 124]}",124,"[1984, 992, 496, 248, 124]","[124, 248, 496, 992, 1984]",[-1.1440166252052641],[-0.14774389944409072],[-0.010174512051160933],[-11.521721677750145],[-0.48771270483594664],0.6859382528351726,COMPLETE
55,-0.5064238735959863,-0.15111284470475228,-0.036844716801367916,-15.55851098424018,0.009612763823271031,2025-01-09 15:39:12.780845,2025-01-09 15:39:43.824997,0 days 00:00:31.044152,0.06776362272916191,72,0.2,92,100,0.0002823698719958053,1528,2.0663022918311416e-05,5,5,adam,"{'neurons_per_layer_encoder': [92, 184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368, 184, 92]}",92,"[1472, 736, 368, 184, 92]","[92, 184, 368, 736, 1472]",[-0.5064238735959863],[-0.15111284470475228],[-0.036844716801367916],[-15.55851098424018],[0.009612763823271031],0.9668221118822311,COMPLETE
56,0.08992384505841822,0.017588040978597452,-0.08370372918399238,-0.06081924401849559,0.08388350666721145,2025-01-09 15:39:34.347813,2025-01-09 15:39:44.012890,0 days 00:00:09.665077,0.030681680014459315,72,0.2,84,100,0.00032267604434877464,156,0.0020081393828108355,5,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84, 42, 21, 10, 8]}",84,"[84, 42, 21, 10, 8]",[84],[0.08992384505841822],[0.017588040978597452],[-0.08370372918399238],[-0.06081924401849559],[0.08388350666721145],0.39580370024814054,COMPLETE
57,0.02257196711811904,0.005191055498770747,-0.10608217602226411,-1.822992908132289,0.007516735764133808,2025-01-09 15:39:34.721252,2025-01-09 15:39:43.766905,0 days 00:00:09.045653,0.19171514615000834,72,0.2,80,100,0.0008406378405899408,104,0.0020787606905186768,5,1,adam,"{'neurons_per_layer_encoder': [80], 'neurons_per_layer_decoder': [80, 40, 20, 10, 8]}",80,"[80, 40, 20, 10, 8]",[80],[0.02257196711811904],[0.005191055498770747],[-0.10608217602226411],[-1.822992908132289],[0.007516735764133808],0.20330153139643536,COMPLETE
58,-4.211717114591508,0.04707193397149412,-0.02878210655687341,-18.34368102324873,-0.32730707685020377,2025-01-09 15:39:37.485579,2025-01-09 15:39:41.588127,0 days 00:00:04.102548,0.02881201612342494,72,0.2,160,100,0.0001325563407859298,296,1.566463110605961e-05,1,1,adam,"{'neurons_per_layer_encoder': [160], 'neurons_per_layer_decoder': [160]}",160,[160],[160],[-4.211717114591508],[0.04707193397149412],[-0.02878210655687341],[-18.34368102324873],[-0.32730707685020377],0.463269739065385,COMPLETE
59,0.5388226977180159,0.54089785271532,0.10333402444390405,0.40729577251498483,0.16871108699223092,2025-01-09 15:39:37.892806,2025-01-09 15:39:44.333616,0 days 00:00:06.440810,0.0261174142422846,40,0.2,88,100,5.477262504024197e-06,144,0.0022137964950928067,1,1,adam,"{'neurons_per_layer_encoder': [88], 'neurons_per_layer_decoder': [88]}",88,[88],[88],[0.5388226977180159],[0.54089785271532],[0.10333402444390405],[0.40729577251498483],[0.16871108699223092],-0.8274401166256103,COMPLETE
60,0.3205006717860578,0.09950752824686648,-0.20397721902292432,-0.206148537638998,0.4059674404413627,2025-01-09 15:39:41.599918,2025-01-09 15:39:52.201850,0 days 00:00:10.601932,0.06468873350550793,40,0.2,88,100,0.0002564494953804012,456,0.002305584632991969,2,3,adam,"{'neurons_per_layer_encoder': [88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",88,"[352, 176]","[88, 176, 352]",[0.3205006717860578],[0.09950752824686648],[-0.20397721902292432],[-0.206148537638998],[0.4059674404413627],0.01127075930416403,COMPLETE
61,0.05595105578896675,0.3488737344234608,-0.27851585477589813,-0.09349882182596803,0.21079770962686561,2025-01-09 15:39:43.775307,2025-01-09 15:39:56.258706,0 days 00:00:12.483399,0.06732629455575824,40,0.4,192,100,5.194583525575471e-06,904,0.00010751867078927728,2,3,adam,"{'neurons_per_layer_encoder': [192, 384, 768], 'neurons_per_layer_decoder': [768, 384]}",192,"[768, 384]","[192, 384, 768]",[0.05595105578896675],[0.3488737344234608],[-0.27851585477589813],[-0.09349882182596803],[0.21079770962686561],0.41773269281116165,COMPLETE
62,0.20229304570385953,0.26838088444021824,-0.025722356945900193,-5.934837712902485,0.09858104611340857,2025-01-09 15:39:44.020821,2025-01-09 15:39:52.550959,0 days 00:00:08.530138,0.108887827451166,40,0.4,196,100,1.552000190671831e-05,316,8.615214748266765e-05,2,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196, 98]}",196,"[196, 98]",[196],[0.20229304570385953],[0.26838088444021824],[-0.025722356945900193],[-5.934837712902485],[0.09858104611340857],0.3909150769618743,COMPLETE
63,0.3959271270296655,0.09940329690476135,-0.4031343311726985,-0.20972627405268218,0.07536134988961984,2025-01-09 15:39:44.262490,2025-01-09 15:39:54.894420,0 days 00:00:10.631930,0.10839358594393476,56,0.4,196,100,1.5552708426256917e-06,888,9.598457121979382e-05,2,3,adam,"{'neurons_per_layer_encoder': [196, 392, 784], 'neurons_per_layer_decoder': [784, 392]}",196,"[784, 392]","[196, 392, 784]",[0.3959271270296655],[0.09940329690476135],[-0.4031343311726985],[-0.20972627405268218],[0.07536134988961984],0.26462268207024914,COMPLETE
64,-7.892518673637108,-0.4801193334456926,-0.389097928906996,-20.380883880371353,-0.02622616991529214,2025-01-09 15:39:44.349269,2025-01-09 15:39:48.077358,0 days 00:00:03.728089,0.026767518875606126,40,0.2,96,100,1.0369284693041397e-06,440,0.004451830618621596,3,3,sgd,"{'neurons_per_layer_encoder': [96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96]}",96,"[384, 192, 96]","[96, 192, 384]",[-7.892518673637108],[-0.4801193334456926],[-0.389097928906996],[-20.380883880371353],[-0.02622616991529214],0.2620192588128254,COMPLETE
65,0.16443144773506968,0.48156010791640735,-0.16939186352960722,-0.5258475733265913,0.4642636304058271,2025-01-09 15:39:48.085888,2025-01-09 15:39:57.517151,0 days 00:00:09.431263,0.01519030483829684,32,0.2,104,100,1.456580885806264e-06,456,0.0026980792146762637,3,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",104,"[416, 208, 104]","[104, 208, 416]",[0.16443144773506968],[0.48156010791640735],[-0.16939186352960722],[-0.5258475733265913],[0.4642636304058271],-0.4595426968420003,COMPLETE
66,0.3112482191312059,0.37730446828679776,-0.3760616153178997,-0.871511353634115,0.31866916128713774,2025-01-09 15:39:52.212146,2025-01-09 15:39:59.090980,0 days 00:00:06.878834,0.022120494527560444,40,0.2,104,100,1.5318879083460152e-06,456,0.0066427734096480414,1,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416]}",104,[416],"[104, 208, 416]",[0.3112482191312059],[0.37730446828679776],[-0.3760616153178997],[-0.871511353634115],[0.31866916128713774],-1.1470831827969297,COMPLETE
67,-0.6957093096184546,0.0944398713396929,0.08350215339519296,-1.5858893367873366,0.35013382862574594,2025-01-09 15:39:52.558449,2025-01-09 15:40:00.521888,0 days 00:00:07.963439,0.014746537636907602,32,0.2,104,100,0.00013529762422855794,440,0.006773748516858878,1,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416]}",104,[416],"[104, 208, 416]",[-0.6957093096184546],[0.0944398713396929],[0.08350215339519296],[-1.5858893367873366],[0.35013382862574594],0.25936125657053277,COMPLETE
68,0.0294859944943473,-0.04405100806076234,-0.5501450920158222,-0.3800640882450357,0.4045795595853108,2025-01-09 15:39:54.904268,2025-01-09 15:39:58.668072,0 days 00:00:03.763804,0.015035458154736244,32,0.2,100,100,1.0072248417623354e-06,440,0.007109335127993395,1,3,adam,"{'neurons_per_layer_encoder': [100, 200, 400], 'neurons_per_layer_decoder': [400]}",100,[400],"[100, 200, 400]",[0.0294859944943473],[-0.04405100806076234],[-0.5501450920158222],[-0.3800640882450357],[0.4045795595853108],-0.729614501215367,COMPLETE
69,0.3699614794249385,-0.017226672785885633,-0.22723870154074466,0.2312162931666345,0.26650840114213137,2025-01-09 15:39:55.244844,2025-01-09 15:39:59.758867,0 days 00:00:04.514023,0.017076389689295216,32,0.2,104,100,1.0568223194739066e-06,456,0.006928222284733181,1,3,adam,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416]}",104,[416],"[104, 208, 416]",[0.3699614794249385],[-0.017226672785885633],[-0.22723870154074466],[0.2312162931666345],[0.26650840114213137],-0.39401028548966155,COMPLETE
70,-0.8101035463633701,0.007598766715578464,-0.03905380172374007,-3.3671906334787254,-0.24239945286352804,2025-01-09 15:39:56.268374,2025-01-09 15:40:01.019571,0 days 00:00:04.751197,0.016815664137807856,32,0.2,104,100,1.5386744056972479e-06,456,0.0028276588054992513,1,3,sgd,"{'neurons_per_layer_encoder': [104, 208, 416], 'neurons_per_layer_decoder': [416]}",104,[416],"[104, 208, 416]",[-0.8101035463633701],[0.007598766715578464],[-0.03905380172374007],[-3.3671906334787254],[-0.24239945286352804],0.2532335710778926,COMPLETE
71,-0.1258845563937614,0.22691951876043626,-0.36890197996002017,-0.43257379322763523,0.3709080073076527,2025-01-09 15:39:57.524907,2025-01-09 15:40:02.464605,0 days 00:00:04.939698,0.016528088521657342,32,0.2,100,100,1.4466585840235886e-06,440,0.0064769324495432675,1,3,adam,"{'neurons_per_layer_encoder': [100, 200, 400], 'neurons_per_layer_decoder': [400]}",100,[400],"[100, 200, 400]",[-0.1258845563937614],[0.22691951876043626],[-0.36890197996002017],[-0.43257379322763523],[0.3709080073076527],-0.7162761783037296,COMPLETE
72,-0.165186535939577,-0.00773282906180861,-0.17289452746456435,0.048565573519821825,0.012996297599282114,2025-01-09 15:39:58.675603,2025-01-09 15:40:05.243516,0 days 00:00:06.567913,0.023273005901902344,40,0.2,112,100,1.4316052102201926e-06,936,0.003176916472810503,1,4,sgd,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896]}",112,[896],"[112, 224, 448, 896]",[-0.165186535939577],[-0.00773282906180861],[-0.17289452746456435],[0.048565573519821825],[0.012996297599282114],0.35532415307778387,COMPLETE
73,-0.4280321780921532,0.11534809459954609,-0.07036467374141986,-1.6124418985832603,0.6678971105667876,2025-01-09 15:39:59.100508,2025-01-09 15:40:07.948274,0 days 00:00:08.847766,0.022452918118470153,32,0.2,112,100,1.3925507095251658e-06,936,0.00337323478154728,1,4,sgd,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896]}",112,[896],"[112, 224, 448, 896]",[-0.4280321780921532],[0.11534809459954609],[-0.07036467374141986],[-1.6124418985832603],[0.6678971105667876],0.38848604131102943,COMPLETE
74,-1.0723673260109745,-0.9333714150592143,-0.8313040147562252,-1.063826939393795,-2.0429011282385763,2025-01-09 15:39:59.768128,2025-01-09 15:40:07.773669,0 days 00:00:08.005541,0.05827258624129401,32,0.2,108,100,1.5160403767767405e-06,904,0.0030757663428997778,1,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864]}",108,[864],"[108, 216, 432, 864]",[-1.0723673260109745],[-0.9333714150592143],[-0.8313040147562252],[-1.063826939393795],[-2.0429011282385763],-1.6938908481921262,COMPLETE
75,0.400499470326672,0.13321858227361338,-0.19543062270834266,0.21236136589514065,0.054986381529575246,2025-01-09 15:40:00.531726,2025-01-09 15:40:07.007182,0 days 00:00:06.475456,0.019326641210711343,40,0.2,64,100,5.001754939139686e-06,536,0.0033185235616446478,1,4,adam,"{'neurons_per_layer_encoder': [64, 128, 256, 512], 'neurons_per_layer_decoder': [512]}",64,[512],"[64, 128, 256, 512]",[0.400499470326672],[0.13321858227361338],[-0.19543062270834266],[0.21236136589514065],[0.054986381529575246],-0.3942570741744813,COMPLETE
76,0.010937079578619113,-0.08177564868392095,-0.267265763906406,0.21979643089526502,0.21142796687463583,2025-01-09 15:40:01.027800,2025-01-09 15:40:07.338722,0 days 00:00:06.310922,0.05779859366435293,40,0.2,88,100,5.534693771270767e-06,744,0.0035666667757696937,1,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704]}",88,[704],"[88, 176, 352, 704]",[0.010937079578619113],[-0.08177564868392095],[-0.267265763906406],[0.21979643089526502],[0.21142796687463583],-0.24256448071743994,COMPLETE
77,-0.14918121531481265,-0.1847255013843414,-0.21114318846051128,-0.45325079348736796,-0.724952863504903,2025-01-09 15:40:02.472857,2025-01-09 15:40:09.264695,0 days 00:00:06.791838,0.01863869253319373,40,0.2,112,100,5.77699848727526e-06,952,0.0035698738464904857,3,4,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224]}",112,"[896, 448, 224]","[112, 224, 448, 896]",[-0.14918121531481265],[-0.1847255013843414],[-0.21114318846051128],[-0.45325079348736796],[-0.724952863504903],-0.10689406719506621,COMPLETE
78,0.1099064962145192,0.18834516227620746,-0.15902393757816702,-0.44068355618889443,0.08901028702342983,2025-01-09 15:40:05.252171,2025-01-09 15:40:14.627116,0 days 00:00:09.374945,0.01942989352923049,40,0.2,72,100,4.777565793738489e-06,616,0.0016140567044712123,3,4,adam,"{'neurons_per_layer_encoder': [72, 144, 288, 576], 'neurons_per_layer_decoder': [576, 288, 144]}",72,"[576, 288, 144]","[72, 144, 288, 576]",[0.1099064962145192],[0.18834516227620746],[-0.15902393757816702],[-0.44068355618889443],[0.08901028702342983],-0.3617630241356392,COMPLETE
79,0.39046170838607197,0.08729110316100208,-0.25456739397574135,0.05717784939214576,0.2376115859142216,2025-01-09 15:40:07.015486,2025-01-09 15:40:14.705118,0 days 00:00:07.689632,0.05944811554957794,40,0.2,88,100,6.284690384595733e-06,744,0.0015978423096712183,3,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176]}",88,"[704, 352, 176]","[88, 176, 352, 704]",[0.39046170838607197],[0.08729110316100208],[-0.25456739397574135],[0.05717784939214576],[0.2376115859142216],-0.09354048470840169,COMPLETE
80,0.04622146048951825,0.23802832993963152,-0.3400381937063266,-0.11992806954795854,0.38297176006045974,2025-01-09 15:40:07.348996,2025-01-09 15:40:13.414996,0 days 00:00:06.066000,0.04609858873894609,56,0.2,76,100,3.0867446648409397e-06,392,0.0015697421995954132,3,3,adam,"{'neurons_per_layer_encoder': [76, 152, 304], 'neurons_per_layer_decoder': [304, 152, 76]}",76,"[304, 152, 76]","[76, 152, 304]",[0.04622146048951825],[0.23802832993963152],[-0.3400381937063266],[-0.11992806954795854],[0.38297176006045974],-0.8380903336573027,COMPLETE
81,0.5073318835678806,0.1699061720824696,-0.1718270250645546,0.18082858511122768,0.3357341382859954,2025-01-09 15:40:07.783044,2025-01-09 15:40:13.300266,0 days 00:00:05.517222,0.04687295503608556,48,0.2,72,100,3.2425561137309814e-06,408,0.0017858572468348402,3,3,adam,"{'neurons_per_layer_encoder': [72, 144, 288], 'neurons_per_layer_decoder': [288, 144, 72]}",72,"[288, 144, 72]","[72, 144, 288]",[0.5073318835678806],[0.1699061720824696],[-0.1718270250645546],[0.18082858511122768],[0.3357341382859954],-0.7117415069700009,COMPLETE
82,-3.60874871560397,-0.29660913226088303,-0.10486724684398663,-21.555025531786036,-0.12165590955539574,2025-01-09 15:40:07.958017,2025-01-09 15:40:12.052707,0 days 00:00:04.094690,0.011481617244582775,32,0.2,92,100,3.0291484178737544e-06,488,0.0015984961312040062,3,3,adadelta,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92]}",92,"[368, 184, 92]","[92, 184, 368]",[-3.60874871560397],[-0.29660913226088303],[-0.10486724684398663],[-21.555025531786036],[-0.12165590955539574],0.35052765759852156,COMPLETE
