trial_id,neurons_encoder,latent_dim,neurons_decoder
381,"[100, 200]",244,"[200, 100]"
382,"[100, 200]",217,"[200, 100]"
383,"[92, 184]",244,"[184, 92]"
384,"[84, 168]",217,"[168, 84]"
385,"[92, 184]",287,"[184, 92]"
386,"[92, 184]",287,"[184, 92]"
387,"[92, 184]",224,"[184, 92]"
388,"[92, 184]",224,"[184, 92]"
389,"[92, 184]",206,"[184, 92]"
390,"[84, 168]",224,"[168, 84]"
391,"[84, 168]",280,"[168, 84]"
392,"[84, 168]",293,"[168, 84]"
393,"[84, 168]",287,"[168, 84]"
394,"[76, 152]",233,"[152, 76]"
395,"[76, 152]",299,"[152, 76]"
396,"[68, 136]",230,"[136, 68]"
397,"[96, 192]",228,"[192, 96]"
398,"[96, 192]",274,"[192, 96]"
399,"[100, 200]",293,"[200, 100]"
